#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
408,Adael Amador,COL,48,157,175,39,28,7,1,3,20,17,14,0,30,1,1,1,6,2,4,0.246,0.314,0.362,0.676,0.283,17.00%,8.30%
409,Paul DeJong,NYY,23,79,87,16,10,3,0,3,9,10,5,0,27,1,1,0,1,0,1,0.205,0.26,0.374,0.635,0.262,31.70%,5.80%
410,Christopher Morel,MIA,85,293,328,65,37,14,1,13,39,41,29,1,99,3,2,0,7,2,5,0.222,0.298,0.409,0.706,0.284,30.30%,8.90%
411,Aidan Miller,PHI,14,50,56,11,8,2,0,1,7,5,5,0,15,1,0,0,2,0,2,0.227,0.299,0.358,0.657,0.293,26.20%,8.20%
412,Leody Taveras,BAL,21,71,77,17,11,3,0,2,10,8,5,0,17,0,1,1,3,1,2,0.238,0.289,0.386,0.675,0.279,21.90%,6.50%
413,Rafael Flores Jr.,PIT,24,72,78,17,11,3,0,2,8,8,6,0,22,1,0,0,0,0,0,0.232,0.291,0.362,0.653,0.308,28.70%,7.10%
414,Graham Pauley,MIA,87,289,321,63,41,14,1,8,31,33,26,1,68,3,2,1,4,1,3,0.22,0.288,0.355,0.643,0.258,21.30%,8.00%
415,Michael Helman,TEX,42,136,148,28,18,6,0,4,15,13,8,0,35,1,1,1,4,1,3,0.205,0.257,0.335,0.592,0.248,23.90%,5.70%
416,Maximo Acosta,MIA,24,81,88,19,13,4,0,2,10,8,5,0,22,1,1,0,3,1,2,0.234,0.287,0.36,0.646,0.296,24.70%,6.10%
417,Brett Harris,ATH,48,152,169,35,24,7,0,3,18,15,13,0,36,2,1,1,2,1,1,0.229,0.296,0.343,0.639,0.278,21.60%,7.50%
418,Nolan Jones,CLE,37,120,136,27,18,5,0,3,15,13,14,1,39,1,1,0,3,1,2,0.225,0.312,0.36,0.672,0.302,28.80%,10.50%
419,Owen Caissie,MIA,114,373,414,85,55,18,1,11,42,44,35,1,132,3,2,1,4,1,3,0.227,0.297,0.366,0.663,0.318,31.80%,8.50%
420,Eloy Jimenez,TOR,10,32,35,8,6,1,0,1,4,4,2,0,7,0,0,0,0,0,0,0.251,0.306,0.402,0.708,0.283,19.40%,6.80%
421,Jake Bauers,MIL,88,273,313,56,33,11,1,11,36,38,35,1,96,3,2,0,7,2,5,0.206,0.301,0.378,0.679,0.269,30.70%,11.30%
422,Alejandro Osuna,TEX,29,92,103,22,15,4,0,2,12,9,8,0,22,1,1,1,3,1,2,0.239,0.309,0.354,0.663,0.294,21.70%,8.10%
423,Brice Matthews,HOU,15,49,55,10,6,2,0,2,7,5,4,0,19,1,0,0,3,0,3,0.208,0.281,0.36,0.641,0.293,34.40%,8.10%
424,Kristian Campbell,BOS,36,127,143,31,22,5,0,3,16,14,13,0,38,2,1,0,2,1,1,0.245,0.321,0.365,0.686,0.321,26.40%,8.90%
425,Esteury Ruiz,MIA,29,80,89,19,13,3,1,2,11,7,6,0,21,2,1,1,7,2,5,0.235,0.298,0.348,0.647,0.296,23.40%,6.40%
426,Alex Jackson,MIN,18,52,57,10,6,2,0,2,5,6,4,0,18,1,0,0,0,0,0,0.195,0.259,0.347,0.605,0.258,31.90%,6.50%
427,Manuel Margot,,20,68,74,17,12,3,0,2,8,8,4,0,13,1,1,0,1,0,1,0.251,0.302,0.38,0.682,0.284,17.30%,6.10%
428,Emmanuel Rodriguez,MIN,12,40,46,9,5,2,0,1,6,4,6,0,16,0,0,0,1,0,1,0.214,0.319,0.359,0.678,0.314,33.40%,12.70%
429,Endy Rodriguez,PIT,26,86,95,20,13,5,0,2,10,10,7,0,20,1,1,0,1,0,1,0.236,0.297,0.364,0.661,0.283,20.70%,7.30%
430,LaMonte Wade Jr.,CHW,43,128,151,28,18,5,0,4,16,15,18,1,33,2,1,1,1,0,1,0.219,0.321,0.363,0.684,0.257,21.70%,12.10%
431,Garrett Stubbs,PHI,20,30,33,6,5,1,0,0,3,2,2,0,8,0,0,0,1,0,1,0.206,0.274,0.29,0.564,0.267,24.10%,7.50%
432,Kyle Isbel,KCR,116,389,431,88,63,15,4,6,46,33,27,1,85,4,3,7,10,2,8,0.226,0.281,0.332,0.614,0.272,19.80%,6.40%
433,Korey Lee,CHW,34,99,106,21,15,4,0,3,10,10,6,0,29,1,1,0,1,0,1,0.216,0.261,0.337,0.598,0.276,27.10%,5.30%
434,Tim Tawa,ARI,45,152,167,35,23,7,1,4,18,18,12,0,43,1,1,0,3,1,2,0.228,0.286,0.362,0.647,0.287,25.70%,6.90%
435,Myles Straw,TOR,51,149,166,35,27,6,1,2,18,11,12,0,31,1,1,3,7,1,6,0.237,0.295,0.324,0.619,0.287,18.90%,7.30%
436,Jack Suwinski,LAD,28,92,105,19,11,4,0,4,12,12,11,0,33,1,1,0,2,1,1,0.206,0.295,0.385,0.68,0.268,31.30%,10.30%
437,Hao-Yu Lee,DET,8,27,30,7,5,1,0,1,3,3,2,0,6,0,0,0,1,0,1,0.25,0.306,0.382,0.688,0.292,19.70%,6.60%
438,Eduardo Valencia,DET,6,20,22,5,3,1,0,1,2,3,1,0,5,0,0,0,0,0,0,0.244,0.299,0.39,0.689,0.288,21.60%,6.60%
439,Nelson Rada,LAA,26,91,102,22,16,4,0,1,11,6,8,0,23,1,1,1,5,1,4,0.237,0.306,0.319,0.625,0.305,22.60%,7.80%
440,Will Wagner,SDP,36,117,129,28,21,6,0,2,13,11,10,0,23,1,1,0,1,0,1,0.244,0.309,0.339,0.648,0.289,17.90%,8.00%
441,Luke Maile,KCR,20,58,66,12,9,2,0,1,6,6,6,0,19,1,0,0,1,0,1,0.209,0.288,0.311,0.598,0.283,28.10%,8.60%
442,James Triantos,CHC,8,27,28,7,5,1,0,0,3,3,1,0,4,0,0,0,1,0,1,0.262,0.304,0.373,0.677,0.291,14.00%,5.00%
443,Michael Arroyo,SEA,7,20,23,5,3,1,0,1,3,2,2,0,6,1,0,0,0,0,0,0.23,0.306,0.373,0.678,0.285,24.20%,7.80%
444,Drew Gilbert,SFG,57,206,227,46,30,10,1,5,24,21,17,0,47,3,1,0,3,1,2,0.222,0.288,0.349,0.637,0.264,20.70%,7.30%
445,Kyren Paris,LAA,23,75,84,15,10,3,0,2,9,7,7,0,29,1,0,0,3,1,2,0.202,0.278,0.341,0.619,0.294,35.10%,8.50%
446,Jacob Melton,TBR,43,135,147,29,19,6,1,3,17,13,10,0,40,1,1,0,7,2,5,0.218,0.274,0.349,0.623,0.282,27.40%,6.70%
447,Jhostynxon Garcia,PIT,77,239,260,56,36,11,1,7,27,29,16,0,73,3,2,0,3,1,2,0.232,0.286,0.378,0.664,0.301,28.00%,6.20%
448,Jose Siri,LAA,10,30,33,6,4,1,0,1,4,4,2,0,12,0,0,0,1,0,1,0.211,0.273,0.396,0.669,0.294,36.40%,7.00%
449,Robert Hassell III,WSN,68,234,255,57,41,10,1,4,25,24,17,1,63,1,1,1,5,1,4,0.241,0.294,0.349,0.643,0.309,24.60%,6.60%
450,Miles Mastrobuoni,SEA,16,49,54,11,8,2,0,0,6,4,5,0,11,0,0,0,2,0,2,0.23,0.296,0.306,0.602,0.284,19.70%,8.40%
451,David Fry,CLE,66,209,233,47,29,9,0,8,25,27,18,0,61,4,2,0,2,1,1,0.223,0.296,0.383,0.679,0.275,26.30%,7.90%
452,Eric Wagaman,MIN,31,111,120,27,18,6,0,3,13,14,7,0,23,1,1,0,1,0,1,0.248,0.296,0.398,0.694,0.283,19.50%,6.20%
453,Gabriel Gonzalez,MIN,13,48,52,13,9,3,0,1,6,5,3,0,9,1,0,0,1,0,1,0.261,0.309,0.384,0.693,0.303,17.70%,5.30%
454,Tommy Troy,ARI,11,38,41,9,6,2,0,1,4,4,3,0,9,0,0,0,1,0,1,0.24,0.298,0.353,0.651,0.295,22.00%,6.80%
455,Willie MacIver,TEX,11,35,38,7,5,2,0,1,4,3,3,0,10,0,0,0,1,0,1,0.211,0.272,0.315,0.587,0.278,27.10%,6.60%
456,Isiah Kiner-Falefa,BOS,57,202,217,51,41,8,1,2,22,18,10,0,37,3,1,2,6,2,4,0.253,0.294,0.327,0.621,0.298,16.80%,4.40%
457,Matt Thaiss,BOS,6,17,19,4,2,1,0,0,2,2,2,0,5,0,0,0,0,0,0,0.212,0.31,0.33,0.64,0.266,24.30%,11.60%
458,Daniel Susac,SFG,25,87,93,19,13,4,0,2,9,9,5,0,28,1,1,0,1,0,1,0.224,0.271,0.35,0.621,0.3,30.00%,5.20%
459,Blake Dunn,CIN,14,42,47,10,7,2,0,1,5,4,4,0,14,1,0,0,1,0,1,0.228,0.303,0.333,0.636,0.316,29.00%,7.60%
460,Christian Koss,SFG,34,110,119,26,18,5,1,2,12,10,5,0,30,1,1,1,2,1,1,0.233,0.276,0.342,0.618,0.3,25.00%,4.60%
461,Nelson Velazquez,STL,6,16,18,4,2,1,0,1,2,2,1,0,5,0,0,0,0,0,0,0.228,0.293,0.405,0.698,0.277,26.50%,7.70%
462,Victor Mesa Jr.,TBR,14,41,44,9,6,2,0,1,4,5,3,0,9,0,0,0,0,0,0,0.231,0.281,0.361,0.643,0.273,20.90%,6.20%
463,Heriberto Hernandez,MIA,86,304,343,68,42,14,1,11,37,38,31,1,104,4,2,1,3,1,2,0.224,0.301,0.385,0.687,0.299,30.30%,9.10%
464,Enmanuel Valdez,PIT,8,27,30,6,4,1,0,1,3,3,2,0,6,0,0,0,0,0,0,0.228,0.293,0.383,0.676,0.264,21.70%,8.10%
465,Cody Freeman,TEX,50,178,191,42,30,8,1,3,19,18,10,0,30,1,1,1,3,1,2,0.234,0.278,0.343,0.622,0.262,15.80%,5.30%
466,Nick Loftin,KCR,39,126,139,30,21,6,0,3,14,14,10,0,23,1,1,0,2,1,1,0.236,0.297,0.351,0.648,0.267,16.30%,7.30%
467,Tre' Morgan,TBR,15,53,59,13,9,3,0,1,6,6,5,0,11,1,0,0,1,0,1,0.253,0.323,0.374,0.697,0.297,18.50%,8.60%
468,Max Anderson,DET,6,22,24,6,4,1,0,1,2,3,1,0,4,0,0,0,0,0,0,0.252,0.296,0.38,0.676,0.286,17.70%,5.30%
469,Nick Madrigal,LAA,15,54,59,14,11,2,0,0,6,4,3,0,7,1,0,0,1,0,1,0.257,0.305,0.316,0.621,0.289,11.20%,4.90%
470,Kahlil Watson,CLE,7,24,27,5,3,1,0,1,3,3,2,0,8,0,0,0,1,0,1,0.213,0.279,0.364,0.643,0.284,30.90%,7.50%
471,Eric Haase,SFG,6,19,21,4,3,1,0,1,2,2,1,0,7,0,0,0,0,0,0,0.211,0.266,0.342,0.608,0.294,33.10%,6.50%
472,Nate Furman,SFG,5,16,18,4,3,1,0,0,2,2,1,0,3,0,0,0,0,0,0,0.244,0.315,0.345,0.66,0.288,18.10%,8.00%
473,Jared Serna,MIA,10,33,36,8,6,2,0,1,3,3,2,0,7,0,0,0,1,0,1,0.235,0.289,0.34,0.629,0.277,18.50%,6.30%
474,Jac Caglianone,KCR,126,461,510,107,67,21,2,17,57,62,39,2,122,6,3,1,3,1,2,0.232,0.298,0.396,0.694,0.277,23.90%,7.60%
475,Joey Loperfido,HOU,44,147,161,33,23,6,1,3,17,14,10,1,47,2,1,1,3,1,2,0.225,0.283,0.346,0.629,0.307,29.30%,6.20%
476,Ben Cowles,TOR,8,22,24,5,3,1,0,1,3,2,2,0,6,0,0,0,0,0,0,0.224,0.284,0.347,0.63,0.289,26.40%,6.80%
477,Shane McGuire,ATH,9,28,31,6,4,1,0,0,3,3,3,0,8,0,0,0,0,0,0,0.216,0.29,0.318,0.608,0.28,25.10%,8.70%
478,Jonah Bride,TEX,10,29,33,6,4,1,0,1,3,3,3,0,7,0,0,0,0,0,0,0.215,0.302,0.318,0.62,0.266,22.50%,10.00%
479,Anthony Seigler,BOS,8,20,23,4,3,1,0,0,2,2,2,0,5,0,0,0,1,0,1,0.225,0.311,0.341,0.652,0.275,21.20%,10.50%
480,DJ LeMahieu,,32,108,120,25,19,4,0,2,12,11,11,0,26,0,1,0,0,0,0,0.236,0.307,0.334,0.641,0.291,21.60%,9.00%
481,Bryan Ramos,BAL,15,51,55,11,7,2,0,1,5,5,3,0,14,1,0,0,1,0,1,0.217,0.274,0.345,0.619,0.27,25.00%,6.10%
482,Jhonny Pereda,SEA,8,23,26,5,4,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.211,0.28,0.289,0.569,0.278,25.30%,8.40%
483,Ben Rortvedt,NYM,9,26,29,5,4,1,0,0,3,2,2,0,8,0,0,0,0,0,0,0.192,0.27,0.282,0.551,0.251,26.30%,8.40%
484,Trei Cruz,DET,6,21,24,5,3,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.213,0.293,0.332,0.625,0.277,26.00%,9.90%
485,Petey Halpin,CLE,18,37,41,8,5,2,0,1,4,4,3,0,12,0,0,0,1,0,1,0.214,0.27,0.333,0.603,0.287,29.00%,6.70%
486,Ryan Clifford,NYM,15,52,59,11,7,2,0,2,6,7,6,0,17,1,0,0,0,0,0,0.214,0.3,0.38,0.681,0.275,29.30%,9.90%
487,Austin Barnes,NYM,13,43,48,9,7,1,0,1,4,3,3,0,11,0,0,0,1,0,1,0.205,0.267,0.277,0.544,0.263,23.70%,7.00%
488,Brandon Valenzuela,TOR,6,20,22,4,3,1,0,1,2,2,2,0,6,0,0,0,0,0,0,0.21,0.272,0.334,0.606,0.272,27.60%,7.40%
489,Denzer Guzman,LAA,12,42,46,9,6,2,0,1,5,4,3,0,14,0,0,0,1,0,1,0.211,0.268,0.348,0.616,0.281,30.50%,6.70%
490,Blake Sabol,TBR,4,12,13,2,2,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0.211,0.278,0.349,0.627,0.287,31.40%,7.60%
491,Jorbit Vivas,NYY,10,28,31,6,4,1,0,0,3,2,2,0,5,1,0,0,1,0,1,0.223,0.299,0.315,0.614,0.251,14.70%,8.00%
492,Rodolfo Duran,SDP,5,16,18,4,2,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.218,0.259,0.343,0.602,0.268,24.20%,4.70%
493,Grant McCray,SFG,22,61,66,13,8,3,0,1,7,5,5,0,22,0,0,0,2,0,2,0.209,0.268,0.329,0.596,0.301,33.00%,6.80%
494,Brendan Rodgers,BOS,25,83,90,19,13,3,0,2,9,9,6,0,25,1,1,0,0,0,0,0.229,0.285,0.344,0.629,0.299,27.30%,6.60%
495,Maverick Handley,BAL,4,12,14,2,2,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0.202,0.276,0.294,0.569,0.271,27.20%,7.70%
496,Samad Taylor,SDP,11,32,35,7,5,1,0,0,4,2,2,0,9,0,0,0,2,0,2,0.222,0.281,0.318,0.599,0.292,25.90%,6.90%
497,Tyler Callihan,CIN,29,76,84,17,11,3,0,2,9,8,6,0,24,1,0,1,2,0,2,0.218,0.279,0.348,0.627,0.287,28.20%,7.00%
498,Blake Hunt,SDP,6,18,19,4,2,1,0,0,2,2,1,0,5,0,0,0,0,0,0,0.205,0.26,0.328,0.588,0.262,26.80%,6.00%
499,Stuart Fairchild,CLE,9,27,30,6,4,1,0,1,3,3,2,0,8,1,0,0,1,0,1,0.215,0.287,0.344,0.631,0.281,27.40%,7.40%
500,Jonatan Clase,TOR,11,35,38,8,5,2,0,1,5,3,3,0,11,0,0,0,2,0,2,0.217,0.278,0.339,0.616,0.294,29.40%,7.20%
501,Paul Goldschmidt,NYY,89,330,362,80,52,16,0,12,41,42,26,1,83,2,2,0,4,2,2,0.243,0.3,0.406,0.706,0.286,22.90%,7.30%
502,Marcell Ozuna,PIT,123,449,517,107,68,20,0,19,60,67,61,1,126,3,4,0,0,0,0,0.239,0.332,0.414,0.746,0.287,24.40%,11.70%
503,Lenyn Sosa,CHW,99,374,399,91,61,17,1,12,39,44,17,1,88,3,3,3,2,1,1,0.244,0.279,0.389,0.669,0.287,22.10%,4.20%
504,Zac Veen,COL,34,115,126,28,18,6,1,3,15,12,9,0,31,1,1,1,5,1,4,0.24,0.299,0.372,0.671,0.304,24.70%,7.10%
