#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
21,Dansby Swanson,CHC,151,527.6226708,593,115.10093171,0.23447204974704888,0.7359999997518699,0.24799999996455285,0.01599999999687231,0.040372670809443505,0.1335403726644182,0.1335403726644182,0.08850931676222597,0.0,0.24223602478920744,0.0077639751551433385,0.0077639751551433385,0.0015527950303541316,0.023291925463743677,0.006211180124789208,0.01708074534569983,0.264,0.3328125,0.460732984,0.793545484,0.315656566,24.22360248,8.850931677,534,593,113,0.2175379426644182,0.7433628318584071,0.23893805309734514,0.017699115044247787,0.026981450252951095,0.13827993254637436,0.11129848229342328,0.09106239460370995,0.003372681281618887,0.24283305227655985,0.003372681281618887,0.00505902192242833,0.0,0.03204047217537943,0.00505902192242833,0.026981450252951095,0.242,0.312,0.39,0.701,0.3,24.3,9.1,,,,,,,,,
22,Kyle Tucker,HOU,151,296.8227061,339,68.53810265,0.2472783825958702,0.7076923075576268,0.25384615385176557,0.03076923077035311,0.045101088643067846,0.15552099533923305,0.1415241057522124,0.10575427681415929,0.0077760497669616515,0.14307931569321533,0.004665629861356932,0.009331259719764012,0.00155520995280236,0.0357698289380531,0.012441679625368731,0.023328149300884955,0.282,0.359375,0.507992895,0.867367895,0.290178571,14.30793157,10.57542768,277,339,57,0.2359882005899705,0.7719298245614035,0.22807017543859648,0.0,0.06784660766961652,0.16519174041297935,0.14454277286135694,0.16519174041297935,0.008849557522123894,0.1592920353982301,0.0029498525073746312,0.0058997050147492625,0.0,0.032448377581120944,0.0,0.032448377581120944,0.289,0.408,0.585,0.993,0.282,15.9,16.5,,,,,,,,,
23,Ozzie Albies,ATL,148,395.7009346,435,90.11682246000001,0.24610591908045978,0.7067669171121814,0.2706766915891543,0.02255639096576286,0.03894080997701149,0.14018691588505747,0.13239875388505748,0.07165109034482758,0.0015576323977011496,0.17133956386206897,0.009345794393103448,0.009345794393103448,0.0015576323977011496,0.026479750781609194,0.007788161993103448,0.018691588783908045,0.27,0.327102804,0.470890411,0.797993215,0.292307692,17.13395639,7.165109034,399,435,90,0.22988505747126436,0.6666666666666666,0.32222222222222224,0.011111111111111112,0.022988505747126436,0.11954022988505747,0.12183908045977011,0.06206896551724138,0.0,0.14942528735632185,0.011494252873563218,0.009195402298850575,0.0,0.01839080459770115,0.0022988505747126436,0.016091954022988506,0.251,0.303,0.404,0.707,0.274,14.9,6.2,,,,,,,,,
24,Bryan Reynolds,PIT,148,612.2367601,692,143.35825548000003,0.23987538945086706,0.7368421054393818,0.2330827067343997,0.02255639097429675,0.032710280375722545,0.12616822429190752,0.13084112148843932,0.09345794393063583,0.004672897196531792,0.21183800621387283,0.014018691588150289,0.006230529595375723,0.0015576323988439307,0.012461059190751446,0.004672897196531792,0.007788161994219653,0.271,0.347893916,0.445422535,0.793316451,0.320481928,21.18380062,9.345794393,622,692,147,0.24710982658959538,0.782312925170068,0.19727891156462585,0.02040816326530612,0.03468208092485549,0.10549132947976879,0.12716763005780346,0.08236994219653179,0.004335260115606936,0.2254335260115607,0.014450867052023121,0.004335260115606936,0.0,0.014450867052023121,0.002890173410404624,0.011560693641618497,0.275,0.344,0.447,0.791,0.33,22.5,8.2,,,,,,,,,
25,Nico Hoerner,CHC,146,582.909375,641,157.2453125,0.2578125,0.8025477707006369,0.16560509554140126,0.03184713375796178,0.012499999999999999,0.128125,0.09062500000000001,0.06562499999999999,0.0015624999999999999,0.11875000000000001,0.015625,0.0062499999999999995,0.0031249999999999997,0.051562500000000004,0.014062499999999999,0.037500000000000006,0.283,0.340125392,0.386597938,0.72672333,0.312749004,11.875,6.5625,582,641,152,0.24804992199687986,0.7631578947368421,0.23026315789473684,0.006578947368421052,0.0109204368174727,0.13416536661466458,0.0748829953198128,0.0686427457098284,0.0015600624024961,0.1029641185647426,0.0187207488299532,0.0046801872074883,0.0,0.0483619344773791,0.0093603744149766,0.0390015600624025,0.273,0.335,0.373,0.708,0.297,10.3,6.9,,,,,,,,,
26,Bo Bichette,TOR,146,312.8275862,336,78.9968652,0.26645768023809524,0.7733333333586507,0.21333333338396823,0.013333333333333332,0.03134796238095238,0.13009404389880952,0.12382445139880953,0.05642633229166666,0.0,0.1927899686607143,0.006269592476190476,0.006269592476190476,0.001567398119047619,0.021943573666666667,0.007836990595238095,0.014106583071428572,0.286,0.329153605,0.447811448,0.776965053,0.32967033,19.27899687,5.642633229,311,336,66,0.20833333333333334,0.7424242424242424,0.24242424242424243,0.015151515151515152,0.011904761904761904,0.08630952380952381,0.09226190476190477,0.05952380952380952,0.002976190476190476,0.19047619047619047,0.008928571428571428,0.005952380952380952,0.0,0.01488095238095238,0.002976190476190476,0.011904761904761904,0.225,0.277,0.322,0.598,0.269,19.0,6.0,,,,,,,,,
27,Brandon Nimmo,NYM,145,567.244898,663,130.1020408,0.22605965460030167,0.7440000001137569,0.21600000005534117,0.032000000003074514,0.029827315535444945,0.13029827315233786,0.10832025117647058,0.11773940345399699,0.001569858713423831,0.19937205656108598,0.018838304555052792,0.004709576138763198,0.003139717425339367,0.007849293564102565,0.003139717425339367,0.004709576138763198,0.263,0.363779528,0.431192661,0.794972188,0.310945274,19.93720565,11.77394035,571,663,105,0.19306184012066366,0.7333333333333333,0.23809523809523808,0.02857142857142857,0.03469079939668175,0.13273001508295626,0.13574660633484162,0.11613876319758673,0.0015082956259426848,0.2383107088989442,0.01809954751131222,0.004524886877828055,0.0,0.02262443438914027,0.0,0.02262443438914027,0.224,0.327,0.399,0.727,0.267,23.8,11.6,,,,,,,,,
28,Randy Arozarena,TBR,148,566.6185243,648,120.03767661,0.22605965462962962,0.7457627118262831,0.23728813556215664,0.025423728817371684,0.04081632652777778,0.14442700157407407,0.11773940345679013,0.09576138148148147,0.0015698587129629631,0.23390894814814814,0.02197802197530864,0.0062794348503086425,0.0015698587129629631,0.04866562009259259,0.01569858712962963,0.03296703296296297,0.258,0.344339623,0.461400359,0.805739982,0.305699482,23.39089482,9.576138148,549,648,100,0.18518518518518517,0.67,0.33,0.0,0.030864197530864196,0.11882716049382716,0.09259259259259259,0.11265432098765432,0.0,0.26080246913580246,0.033950617283950615,0.006172839506172839,0.0,0.030864197530864196,0.015432098765432098,0.015432098765432098,0.219,0.332,0.388,0.72,0.275,26.1,11.3,,,,,,,,,
29,Ian Happ,CHC,149,566.9858268,657,122.08818898000001,0.21574803150684932,0.7372881355848906,0.24576271186163023,0.025423728813836973,0.029921259847793,0.12598425196347032,0.1149606299238965,0.11811023622526635,0.003149606299847793,0.22834645662100456,0.00944881889802131,0.006299212598173515,0.0015748031491628616,0.018897637792998478,0.004724409449010655,0.014173228347031965,0.251,0.344391785,0.419708029,0.764099814,0.304123711,22.83464567,11.81102362,569,657,113,0.2100456621004566,0.6814159292035398,0.3008849557522124,0.017699115044247787,0.0380517503805175,0.1354642313546423,0.1308980213089802,0.121765601217656,0.0015220700152207,0.2557077625570776,0.0091324200913242,0.0030441400304414,0.0,0.0197869101978691,0.0030441400304414,0.0167427701674277,0.243,0.341,0.441,0.782,0.299,25.6,12.2,,,,,,,,,
30,Xander Bogaerts,SDP,148,411.1498423,463,99.31861199,0.2429022082073434,0.7573529411342713,0.22058823528671428,0.014705882349091417,0.02839116719222462,0.1261829652915767,0.11987381704103672,0.08517350157667387,0.0,0.17665615142548596,0.009463722397408206,0.009463722397408206,0.0015772870669546436,0.01419558359611231,0.006309148265658747,0.007886435330453564,0.273,0.340222576,0.428063943,0.768286519,0.309794989,17.66561514,8.517350158,428,463,102,0.24406047516198703,0.8431372549019608,0.14705882352941177,0.00980392156862745,0.023758099352051837,0.1079913606911447,0.09503239740820735,0.06047516198704104,0.0,0.17062634989200864,0.0021598272138228943,0.012958963282937365,0.0,0.028077753779697623,0.0064794816414686825,0.02159827213822894,0.264,0.307,0.381,0.688,0.297,17.1,6.0,,,,,,,,,
31,Corbin Carroll,ARI,148,599.7156398,684,144.79620857,0.24486571885964914,0.701492537015536,0.2388059700698833,0.05970149252092396,0.03317535545321637,0.1595576619883041,0.1184834123245614,0.09636650868421053,0.004739336492690059,0.20695102690058478,0.015797788304093566,0.006319115324561404,0.004739336492690059,0.0679304897368421,0.00789889415497076,0.06003159557017544,0.279,0.358730159,0.479279279,0.838009438,0.329238329,20.69510269,9.636650869,589,684,114,0.19883040935672514,0.6842105263157895,0.19298245614035087,0.12280701754385964,0.03216374269005848,0.17690058479532164,0.10818713450292397,0.1067251461988304,0.0,0.19005847953216373,0.014619883040935672,0.013157894736842105,0.0043859649122807015,0.05116959064327485,0.011695906432748537,0.039473684210526314,0.231,0.322,0.428,0.749,0.256,19.0,10.7,,,,,,,,,
32,Bryce Harper,PHI,147,531.1582278,631,121.80696202,0.23575949366085577,0.721311475411182,0.25409836069072994,0.024590163939136718,0.04272151898573692,0.14715189873217116,0.14082278481774962,0.14082278481774962,0.012658227847860538,0.2104430380348653,0.009493670885895403,0.007911392405705231,0.0015822784817749603,0.02056962025356577,0.007911392405705231,0.012658227847860538,0.281,0.386075949,0.501879699,0.887955649,0.323607427,21.0443038,14.08227848,550,631,127,0.24881141045958796,0.6692913385826772,0.33070866141732286,0.0,0.04754358161648178,0.1347068145800317,0.13787638668779714,0.12044374009508717,0.017432646592709985,0.21870047543581617,0.003169572107765452,0.003169572107765452,0.001584786053882726,0.011093502377179081,0.006339144215530904,0.004754358161648178,0.285,0.373,0.525,0.898,0.331,21.9,12.0,,,,,,,,,
33,Christian Yelich,MIL,145,269.1455696,315,62.302215194,0.22468354431746032,0.7599999998805821,0.22399999994452846,0.024000000005521473,0.02689873417777778,0.13607594936507936,0.10601265822222224,0.12974683542857143,0.007911392406349206,0.22468354431746032,0.007911392406349206,0.004746835444444444,0.0015822784825396826,0.037974683555555555,0.011075949368253969,0.02689873417777778,0.264,0.363492063,0.422222222,0.785714286,0.325520833,22.46835443,12.97468354,270,315,74,0.2698412698412698,0.7972972972972973,0.16216216216216217,0.04054054054054054,0.03492063492063492,0.13968253968253969,0.13333333333333333,0.12698412698412698,0.009523809523809525,0.18412698412698414,0.006349206349206349,0.0031746031746031746,0.0031746031746031746,0.06666666666666667,0.0031746031746031746,0.06349206349206349,0.315,0.406,0.504,0.909,0.366,18.4,12.7,,,,,,,,,
