#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
1,Marcus Semien,TEX,152,677.2609329446063,753.0,147.0874635568513,0.2376093294460641,0.7164179104477613,0.2537313432835821,0.029850746269092784,0.04227405247813411,0.14868804664723034,0.11807580174927114,0.0903790087463557,0.0,0.17201166180758015,0.004373177842565598,0.005830903790172643,0.0,0.023323615160349854,0.007288629737609329,0.016034985422740528,0.264,0.332361516,0.473257699,0.805619215,0.282700422,17.20116618,9.037900875,670,753,156,0.2456839309428951,0.717948717948718,0.2564102564102564,0.02564102564102564,0.03851261620185923,0.16201859229747675,0.13280212483399734,0.09561752988047809,0.0013280212483399733,0.1460823373173971,0.006640106241699867,0.006640106241699867,0.0,0.01859229747675963,0.00398406374501992,0.014608233731739707,0.276,0.348,0.478,0.826,0.291,14.6,9.6,,,,,,,,,
2,Bo Bichette,TOR,152,557.6846846846847,601.0,132.65315315315314,0.25975975975975973,0.741496598639456,0.2517006802721089,0.006802721088435375,0.03903903903903904,0.14564564564564564,0.15015015015015015,0.06306306306156406,0.0,0.20870870870870872,0.004504504504504506,0.004504504504504506,0.0,0.024024024024024027,0.009009009009009009,0.015015015015015015,0.28,0.327327327,0.469255663,0.796582991,0.322368421,20.87087087,6.306306306,571,601,155,0.2911813643926789,0.7870967741935484,0.1935483870967742,0.01935483870967742,0.033277870216306155,0.11480865224625623,0.12146422628951747,0.04492512479201331,0.0,0.1913477537437604,0.0033277870216306157,0.0016638935108153079,0.0,0.008319467554076539,0.004991680532445923,0.0033277870216306157,0.306,0.339,0.475,0.814,0.355,19.1,4.5,,,,,,,,,
3,Juan Soto,SDP,152,552.2185128983308,708.0,119.25341426403641,0.212443095599393,0.7657657657657656,0.21621621619076706,0.018018018018018018,0.04400606980273141,0.16084977238239756,0.125948406676783,0.21092564491654023,0.018209408194233688,0.15326251896813353,0.004552352048558421,0.004552352048558421,0.0,0.013657056145675266,0.004552352048558421,0.009104704097116844,0.272,0.427921093,0.496108949,0.924030042,0.286821705,15.3262519,21.09256449,568,708,121,0.22033898305084745,0.7272727272727273,0.2644628099173554,0.008264462809917356,0.04943502824858757,0.1370056497175141,0.153954802259887,0.1864406779661017,0.015536723163841809,0.18220338983050846,0.002824858757062147,0.007062146892655367,0.0014124293785310734,0.01694915254237288,0.007062146892655367,0.009887005649717515,0.275,0.41,0.519,0.93,0.296,18.2,18.6,,,,,,,,,
4,Rafael Devers,BOS,151,593.2867981790591,656.0,139.3626707132018,0.26251896813353565,0.6857142856903311,0.3000000000000001,0.014285714285714289,0.05007587253414265,0.15629742033383914,0.16995447647951442,0.08194233687405159,0.013657056145675266,0.18968133535660092,0.009104704097560975,0.004552352048558422,0.0,0.006069802731411229,0.004552352048558422,0.0015174506828528073,0.29,0.353566009,0.533557047,0.887123056,0.317460317,18.96813354,8.194233687,580,656,124,0.23932926829268292,0.7258064516129032,0.27419354838709675,0.0,0.05030487804878049,0.13719512195121952,0.1524390243902439,0.09451219512195122,0.01524390243902439,0.19207317073170732,0.01676829268292683,0.004573170731707317,0.0,0.007621951219512195,0.001524390243902439,0.006097560975609756,0.271,0.351,0.5,0.851,0.292,19.2,9.5,,,,,,,,,
5,Freddie Freeman,LAD,149,634.1526717557252,730.0,156.03053435114506,0.2549618320610687,0.75,0.23571428571428574,0.014285714285714284,0.04122137404580153,0.16030534351145043,0.16335877862595422,0.11755725190839697,0.018320610687022905,0.15419847328244274,0.009160305343835617,0.004580152671232876,0.0,0.013740458015267177,0.003053435114503817,0.01068702290076336,0.293,0.381679389,0.500878735,0.882558124,0.315315315,15.41984733,11.75572519,637,730,182,0.28904109589041094,0.6648351648351648,0.3241758241758242,0.01098901098901099,0.03972602739726028,0.17945205479452056,0.13972602739726028,0.09863013698630137,0.01643835616438356,0.16575342465753426,0.021917808219178082,0.00684931506849315,0.0,0.031506849315068496,0.0013698630136986301,0.030136986301369864,0.331,0.41,0.567,0.976,0.37,16.6,9.9,,,,,,,,,
6,Matt Olson,ATL,152,620.9174311926606,720.0,121.10091743119267,0.22324159021406728,0.6818181818181819,0.3181818181818182,0.0,0.055045871559633024,0.1345565749235474,0.16819571865443428,0.11773700305810397,0.012232415902140673,0.21865443425076458,0.012232415902140673,0.007645259938837923,0.0,0.0015290519877675841,0.0015290519877675841,0.0,0.259,0.353211009,0.512411348,0.865622357,0.282051282,21.86544343,11.77370031,608,720,118,0.2388888888888889,0.7457627118644068,0.2288135593220339,0.025423728813559324,0.075,0.1763888888888889,0.19305555555555556,0.14444444444444443,0.011111111111111112,0.23194444444444445,0.005555555555555556,0.005555555555555556,0.0,0.001388888888888889,0.0,0.001388888888888889,0.283,0.389,0.604,0.993,0.302,23.2,14.4,,,,,,,,,
7,Vladimir Guerrero Jr.,TOR,152,606.9174311926606,682.0,136.6085626911315,0.25229357798165136,0.7633587786259541,0.22900763358778625,0.007633587786259542,0.05198776758409786,0.1422018348680352,0.16207951070336393,0.09938837920489298,0.007645259938837921,0.15749235474006118,0.007645259938837921,0.0030581039755351682,0.0,0.009174311926605505,0.0030581039755351682,0.006116207951612903,0.284,0.359327217,0.513745704,0.873072922,0.293064877,15.74923547,9.93883792,602,682,133,0.23313782991202345,0.7744360902255639,0.22556390977443608,0.0,0.03812316715542522,0.11436950146627566,0.1378299120234604,0.09824046920821114,0.007331378299120235,0.1466275659824047,0.013196480938416423,0.005865102639296188,0.0,0.007331378299120235,0.004398826979472141,0.002932551319648094,0.264,0.345,0.444,0.788,0.277,14.7,9.8,,,,,,,,,
8,Trea Turner,PHI,146,633.7699386503067,691.0,165.33128834355819,0.27607361963190175,0.7500000000000006,0.2243589743589745,0.025641025641025657,0.03680981595092025,0.15490797546012272,0.1319018404920405,0.07055214723926381,0.0015337423312883436,0.17944785276073622,0.006134969325153374,0.006134969325153374,0.0,0.03987730061349693,0.006134969325153374,0.03374233128798842,0.301,0.352760736,0.493311037,0.846071773,0.338394794,17.94478528,7.055214724,639,691,144,0.2460202604920405,0.7222222222222222,0.24305555555555555,0.034722222222222224,0.03762662807525326,0.1476121562952243,0.10998552821997105,0.06512301013024602,0.002894356005788712,0.2170767004341534,0.008683068017366137,0.001447178002894356,0.0,0.04341534008683068,0.0,0.04341534008683068,0.266,0.32,0.459,0.778,0.31,21.7,6.5,,,,,,,,,
9,Francisco Lindor,NYM,148,610.7842835130971,687.0,129.14329738058552,0.226502311248074,0.7622950819672131,0.21311475409836067,0.02459016393442623,0.03852080123266564,0.13867488443759632,0.13713405238828968,0.08936825885978429,0.0061633281972265025,0.17565485362095531,0.01078582434514638,0.007704160245997089,0.003081664098613252,0.020030816640986136,0.007704160245997089,0.012326656394453005,0.255,0.327666151,0.440207972,0.767874124,0.275395034,17.56548536,8.936825886,602,687,122,0.22270742358078602,0.7131147540983607,0.27049180327868855,0.01639344262295082,0.04512372634643377,0.1572052401746725,0.14264919941775836,0.09606986899563319,0.001455604075691412,0.19941775836972345,0.017467248908296942,0.010189228529839884,0.0,0.04512372634643377,0.005822416302765648,0.039301310043668124,0.254,0.336,0.47,0.806,0.277,19.9,9.6,,,,,,,,,
10,Gunnar Henderson,BAL,152,533.8274268104776,622.0,115.00770416024653,0.22187981510015406,0.7250000000000001,0.225,0.05,0.03697996918335902,0.15408320493066258,0.13867488443729903,0.12018489984591679,0.0015408320493066258,0.2557781201848998,0.012326656394453005,0.009244992295839754,0.0,0.021571648690292756,0.004622496147919877,0.01694915254237288,0.259,0.354391371,0.457809695,0.812201066,0.321715818,25.57781202,12.01848998,560,622,115,0.22990353697749197,0.6695652173913044,0.25217391304347825,0.0782608695652174,0.04501607717041801,0.1607717041800643,0.13183279742765272,0.09003215434083602,0.001607717041800643,0.25562700964630225,0.00482315112540193,0.00482315112540193,0.0,0.01607717041800643,0.00482315112540193,0.011254019292604502,0.255,0.325,0.489,0.814,0.306,25.6,9.0,,,,,,,,,
