#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
85,Maikel Garcia,KCR,132,566.9433962264151,626.0,140.66209262483878,0.23499142367066897,0.7633587786233386,0.20610687022830135,0.03053435114493354,0.010291595196485624,0.12349914236706691,0.09433962264150944,0.07890222984562609,0.0,0.20240137221269297,0.0017152658662092626,0.010291595196485624,0.0034305317324185253,0.03430531732418525,0.012006861063464838,0.022298456260720412,0.259,0.316695353,0.359848485,0.676543838,0.319512195,20.24013722,7.890222985,575,626,126,0.2124600638977636,0.746031746031746,0.21428571428571427,0.03968253968253968,0.011182108626198083,0.134185303514377,0.0926517571884984,0.0670926517571885,0.0,0.1645367412140575,0.0,0.007987220447284345,0.006389776357827476,0.05910543130990415,0.003194888178913738,0.05591054313099041,0.231,0.281,0.332,0.614,0.268,16.5,6.7,,,,,,,,,
86,Ketel Marte,ARI,137,517.7762478,583.0,125.43029259896728,0.2478485370051635,0.6880000000152316,0.28,0.032,0.032702237521514625,0.1325301204819277,0.12392426850258174,0.0963855421686747,0.003442340791738382,0.1686746987951807,0.008605851979345954,0.006884681583476764,0.0,0.010327022375215145,0.001721170395869191,0.008605851979345954,0.279,0.352839931,0.472868217,0.825708148,0.310173697,16.86746988,9.638554217,504,583,111,0.2521440823327616,0.7747747747747747,0.2072072072072072,0.018018018018018018,0.06174957118353345,0.1595197255574614,0.16295025728987994,0.11149228130360206,0.012006861063464836,0.18181818181818182,0.008576329331046312,0.015437392795883362,0.0,0.012006861063464836,0.0017152658662092624,0.010291595197255575,0.292,0.372,0.56,0.932,0.299,18.2,11.1,,,,,,,,,
87,Bryson Stott,PHI,141,519.8950086,571.0,121.86574870912219,0.23407917383820998,0.7741935483870969,0.20967741935483875,0.01612903225806452,0.020654044750430294,0.1187607573149742,0.11187607573149742,0.07401032702237523,0.0017211703957968475,0.18416523235800344,0.0051635111876075735,0.008605851979345956,0.0017211703957968475,0.03614457831325301,0.0051635111876075735,0.03098106712564544,0.257,0.313793103,0.381852552,0.695645655,0.298795181,18.41652324,7.401032702,506,571,113,0.2171628721541156,0.8141592920353983,0.168141592920354,0.017699115044247787,0.01926444833625219,0.1138353765323993,0.09982486865148861,0.09281961471103327,0.0017513134851138354,0.1628721541155867,0.005253940455341506,0.01576182136602452,0.0,0.05604203152364273,0.005253940455341506,0.050788091068301226,0.245,0.315,0.356,0.671,0.275,16.3,9.3,,,,,,,,,
88,Justyn-Henry Malloy,DET,133,196.3511187607573,230.0,39.586919104991395,0.19965576592082615,0.7899999999256522,0.21,0.0,0.027538726333907054,0.12220309810671255,0.10154905335628227,0.1290877796901893,0.001721170395869191,0.2667814113597246,0.010327022375215145,0.006884681583476764,0.0,0.005163511187607572,0.001721170395869191,0.003442340791738382,0.234,0.339070568,0.372983871,0.712054439,0.303951368,26.67814114,12.90877797,202,230,33,0.1782608695652174,0.7575757575757576,0.21212121212121213,0.030303030303030304,0.034782608695652174,0.0782608695652174,0.09130434782608696,0.1,0.0,0.3695652173913043,0.013043478260869565,0.008695652173913044,0.0,0.004347826086956522,0.004347826086956522,0.0,0.203,0.291,0.366,0.658,0.297,37.0,10.0,,,,,,,,,
89,Matt Chapman,SFG,141,560.9568221070812,646.9999999999999,110.62694300518135,0.20898100172711573,0.6969696969696969,0.27272727272727265,0.030303030303030297,0.037996545768566495,0.12607944732612056,0.11226252158894647,0.11226252158894647,0.0017271157167530226,0.27633851468048365,0.012089810017271158,0.008635578583765114,0.0,0.0051813471502590676,0.003454231433506045,0.0017271157167530226,0.241,0.333333333,0.438247012,0.771580345,0.304615385,27.63385147,11.22625216,575,647,115,0.21947449768160743,0.6434782608695652,0.3391304347826087,0.017391304347826087,0.04173106646058733,0.15146831530139104,0.1205564142194745,0.09891808346213292,0.00463678516228748,0.24420401854714066,0.00927357032457496,0.0030911901081916537,0.0,0.023183925811437404,0.0030911901081916537,0.02009273570324575,0.247,0.328,0.463,0.79,0.293,24.4,9.9,,,,,,,,,
90,Adley Rutschman,BAL,135,548.5916955017301,638.0,125.83391003460207,0.2283737024221453,0.6929824561282517,0.2982456140350878,0.008771929824561405,0.03114186851211073,0.1332179930795848,0.11937716262975778,0.12456747404844291,0.005190311418685121,0.1522491349480969,0.00865051903114187,0.006920415224137931,0.0,0.0034602076124567475,0.0017301038062283738,0.0017301038062283738,0.266,0.361591696,0.44668008,0.808271776,0.288607595,15.22491349,12.4567474,571,638,124,0.22413793103448276,0.8225806451612904,0.1693548387096774,0.008064516129032258,0.029780564263322883,0.10658307210031348,0.1238244514106583,0.09090909090909091,0.004702194357366771,0.1614420062695925,0.003134796238244514,0.0109717868338558,0.0,0.001567398119122257,0.0,0.001567398119122257,0.25,0.318,0.391,0.709,0.272,16.1,9.1,,,,,,,,,
91,Michael Harris II,ATL,145,437.47404844290656,470.0,105.70934256055364,0.2595155709342561,0.7230769230769232,0.2538461538461539,0.023076923076923075,0.03460207612456748,0.14013840830449828,0.13667820069204153,0.05190311418685121,0.0017301038062283738,0.20588235294117646,0.010380622837370242,0.005190311418685121,0.0017301038062283738,0.03633217993079585,0.006920415224913495,0.02941176470588236,0.279,0.322357019,0.462825279,0.785182298,0.323383085,20.58823529,5.190311419,440,470,100,0.24680851063829787,0.83,0.14,0.03,0.03404255319148936,0.12340425531914893,0.10212765957446808,0.04893617021276596,0.002127659574468085,0.2,0.00851063829787234,0.006382978723404255,0.0,0.02127659574468085,0.01276595744680851,0.00851063829787234,0.264,0.304,0.418,0.722,0.3,20.0,4.9,,,,,,,,,
93,Josh Bell,MIA,142,530.765625,603.0,118.296875,0.22916666666666666,0.7610619469026548,0.23008849557522124,0.008849557522123894,0.03298611111111111,0.10243055555555555,0.11805555555555555,0.1076388888888889,0.003472222222222222,0.2013888888888889,0.005208333333333333,0.006944444444444444,0.0,0.0,0.001736111111111111,-0.001736111111111111,0.26,0.342013889,0.42800789,0.770021778,0.300531915,20.13888889,10.76388889,538,603,115,0.2222222222222222,0.782608695652174,0.2,0.017391304347826087,0.03150912106135987,0.10281923714759536,0.11774461028192372,0.0845771144278607,0.001658374792703151,0.19900497512437812,0.009950248756218905,0.004975124378109453,0.0,0.0,0.001658374792703151,-0.001658374792703151,0.249,0.319,0.405,0.725,0.286,19.9,8.5,,,,,,,,,
94,Jeff McNeil,NYM,145,426.8521739130435,472.0,112.4591304347826,0.2539130434782608,0.7737226277372264,0.2116788321167883,0.014598540145985403,0.01565217391304348,0.11304347826086958,0.0991304347826087,0.06434782608695652,0.0017391304347826088,0.10782608695652172,0.02434782608695652,0.0052173913043478265,0.0017391304347826088,0.010434782608695653,0.0017391304347826088,0.008695652173913044,0.281,0.343205575,0.396153846,0.739359421,0.303097345,10.7826087,6.434782609,424,472,89,0.21398305084745764,0.7078651685393258,0.29213483146067415,0.0,0.025423728813559324,0.12076271186440678,0.09322033898305085,0.07415254237288135,0.00211864406779661,0.1440677966101695,0.019067796610169493,0.006355932203389831,0.00211864406779661,0.01059322033898305,0.00211864406779661,0.00847457627118644,0.238,0.308,0.384,0.692,0.256,14.4,7.4,,,,,,,,,
97,CJ Abrams,WSN,143,552.6212914485166,602.0,122.92146596858639,0.23036649214659685,0.7350427350345003,0.23076923076923075,0.034188034188034185,0.02617801047120419,0.13787085514834205,0.11169284468438538,0.04886561954624782,0.0017452006980802793,0.18324607329842932,0.02268760907504363,0.005235602094240837,0.005235602094240837,0.06457242582897034,0.008726003490401396,0.05584642234219269,0.251,0.303508772,0.403041825,0.706550597,0.28606357,18.32460733,4.886561955,541,602,113,0.22093023255813954,0.6902654867256637,0.25663716814159293,0.05309734513274336,0.03322259136212625,0.13122923588039867,0.1079734219269103,0.0664451827242525,0.0049833887043189366,0.21262458471760798,0.026578073089700997,0.006644518272425249,0.0016611295681063123,0.05149501661129568,0.019933554817275746,0.03156146179401993,0.246,0.314,0.433,0.747,0.285,21.3,6.6,,,,,,,,,
101,Jacob Young,WSN,130,469.08216783216784,521.0,111.12237762237763,0.21853146853146854,0.8032786885245901,0.1557377049180328,0.040983606557377046,0.005244755244755245,0.11888111888111888,0.08916083915547025,0.06118881118881119,0.0,0.17307692307692307,0.017482517482517484,0.005244755244755245,0.015734265734265732,0.050699300699300696,0.006993006993006993,0.043706293706293704,0.243,0.301953819,0.316504854,0.618458673,0.293269231,17.30769231,6.118881119,468,521,117,0.23032629558541268,0.7863247863247863,0.20512820512820512,0.008547008547008548,0.005758157389635317,0.14395393474088292,0.0690978886756238,0.05758157389635317,0.0,0.19577735124760076,0.023032629558541268,0.003838771593090211,0.01727447216890595,0.06333973128598848,0.019193857965451054,0.044145873320537425,0.256,0.316,0.331,0.648,0.321,19.6,5.8,,,,,,,,,
102,Cedric Mullins,BAL,139,450.061296,499.00000000000006,101.37302977232925,0.23292469352014009,0.7327586206896552,0.23275862068965517,0.03448275862068966,0.029772329246935205,0.12259194395796848,0.1190893169877408,0.07880910683012259,0.0035026269702276708,0.19789842381786338,0.008756567424849699,0.007005253940455342,0.0035026269702276708,0.04028021015761821,0.01050788091068301,0.029772329246935205,0.258,0.321616872,0.425242718,0.74685959,0.298200514,19.78984238,7.880910683,444,499,86,0.20841683366733466,0.7790697674418605,0.18604651162790697,0.03488372093023256,0.036072144288577156,0.13827655310621242,0.10821643286573146,0.08216432865731463,0.0,0.1963927855711423,0.01002004008016032,0.004008016032064128,0.004008016032064128,0.06412825651302605,0.012024048096192385,0.052104208416833664,0.234,0.305,0.405,0.71,0.261,19.6,8.2,,,,,,,,,
103,Leody Taveras,TEX,148,480.8248686514886,529.0,112.0998248686515,0.23642732049036777,0.7355371900826446,0.23140495867768593,0.03305785123966942,0.024518388791593692,0.12609457092819615,0.11908931698774079,0.07880910683012259,0.0,0.21190893169877406,0.0017513134851138352,0.007005253940455342,0.0035026269702276703,0.028021015761821366,0.008756567425569177,0.01926444833625219,0.26,0.318101933,0.410404624,0.728506557,0.31185567,21.19089317,7.880910683,480,529,98,0.20793950850661624,0.7959183673469388,0.17346938775510204,0.030612244897959183,0.022684310018903593,0.11153119092627599,0.0831758034026465,0.07939508506616257,0.0,0.21172022684310018,0.0,0.007561436672967864,0.005671077504725898,0.043478260869565216,0.011342155009451797,0.03213610586011342,0.229,0.289,0.352,0.641,0.272,21.2,7.9,,,,,,,,,
104,Luis Garcia Jr.,WSN,143,492.8616462,528.0,118.36077057793345,0.2486865148861646,0.7578124999696675,0.21093750000000003,0.0312500000037139,0.024518388791593695,0.1243432574430823,0.1138353765323993,0.0542907180385289,0.0017513134851138356,0.15236427320490367,0.0017513134851138356,0.008756567425569177,0.0017513134851138356,0.012259194395796848,0.007005253941287879,0.005253940455341506,0.266,0.305263158,0.410881801,0.716144959,0.292906178,15.23642732,5.429071804,500,528,123,0.26704545454545453,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.03409090909090909,0.10984848484848485,0.13257575757575757,0.05113636363636364,0.003787878787878788,0.16287878787878787,0.0,0.001893939393939394,0.0,0.041666666666666664,0.00946969696969697,0.032196969696969696,0.282,0.318,0.444,0.762,0.31,16.3,5.1,,,,,,,,,
105,Max Muncy,OAK,128,265.2907180385289,293.0,49.260945709281955,0.1838879159369527,0.7187500000000001,0.27083333333333337,0.010416666666666668,0.01576182136602452,0.09457092819614711,0.09281961471103327,0.06830122590443687,0.0,0.3415061296928328,0.010507880910683012,0.0035026269702276708,0.01225919439579685,0.014010507880546075,0.005253940455341505,0.008756567425569177,0.203,0.265957447,0.309477756,0.575435203,0.304761905,34.15061296,6.830122592,237,293,40,0.18771331058020477,0.575,0.425,0.0,0.051194539249146756,0.16040955631399317,0.16382252559726962,0.15358361774744028,0.010238907849829351,0.2627986348122867,0.017064846416382253,0.020477815699658702,0.0,0.0034129692832764505,0.0,0.0034129692832764505,0.232,0.358,0.494,0.852,0.265,26.3,15.4,,,,,,,,,
107,MJ Melendez,KCR,137,399.38908450704224,451.0,80.9894366197183,0.22007042253521125,0.6960784313725491,0.2647058823529412,0.0392156862745098,0.04049295774647887,0.12852112676056338,0.1267605633802817,0.10211267605633802,0.0017605633802816902,0.2623239436619718,0.0035211267605633804,0.00880281690140845,0.0,0.007042253521126761,0.007042253521126761,0.0,0.249,0.325704225,0.45526839,0.780972615,0.303571429,26.23239437,10.21126761,412,451,68,0.188470066518847,0.6176470588235294,0.3382352941176471,0.04411764705882353,0.037694013303769404,0.0975609756097561,0.0975609756097561,0.07760532150776053,0.0022172949002217295,0.25055432372505543,0.0066518847006651885,0.0,0.0,0.008869179600886918,0.008869179600886918,0.0,0.206,0.273,0.4,0.674,0.241,25.1,7.8,,,,,,,,,
108,Yordan Alvarez,HOU,134,540.9259259259259,635.0,120.95238095238096,0.253968253968254,0.7037037037037037,0.27777777777777773,0.018518518518518517,0.0634920634920635,0.16225749559082892,0.19223985890652553,0.1234567901234568,0.01234567901234568,0.19753086419753088,0.015873015873015876,0.008818342151675485,0.0,0.001763668430335097,0.001763668430335097,0.0,0.298,0.39329806,0.592132505,0.985430565,0.317647059,19.75308642,12.34567901,552,635,135,0.2677165354330709,0.7333333333333333,0.2518518518518518,0.014814814814814815,0.05511811023622047,0.13858267716535433,0.13543307086614173,0.10866141732283464,0.025196850393700787,0.14960629921259844,0.015748031496062992,0.006299212598425197,0.0,0.009448818897637795,0.0,0.009448818897637795,0.308,0.392,0.567,0.959,0.317,15.0,10.9,,,,,,,,,
109,George Springer,TOR,129,549.0264550264551,614.0,116.95238095238096,0.22751322751322753,0.7685185185185185,0.21296296296296294,0.018518518518518517,0.037037037037037035,0.1358024691358025,0.126984126984127,0.08994708994708994,0.0017636684303350971,0.18871252204585537,0.010582010582010583,0.005291005291005292,0.0,0.021164021164021166,0.005291005291005292,0.01587301587301588,0.254,0.328042328,0.431952663,0.759994991,0.282722513,18.8712522,8.994708995,545,614,101,0.19543973941368079,0.7821782178217822,0.18811881188118812,0.0297029702970297,0.030944625407166124,0.12052117263843648,0.09120521172638436,0.09771986970684039,0.0,0.18729641693811075,0.009771986970684038,0.003257328990228013,0.0,0.026058631921824105,0.0016286644951140066,0.024429967426710098,0.22,0.303,0.371,0.674,0.245,18.7,9.8,,,,,,,,,
114,Michael Busch,CHC,126,497.6329787234042,567.0,101.53723404255317,0.21808510638297868,0.7029702970297032,0.27722772277227725,0.019801980198019806,0.039007092198581554,0.14361702127659573,0.13297872340425532,0.0975177304964539,0.0,0.26241134751773043,0.017730496455026456,0.0070921985815602835,0.0,0.005319148936170213,0.0017730496455026455,0.0035460992907801418,0.248,0.333333333,0.446464646,0.77979798,0.306990881,26.24113475,9.75177305,496,567,102,0.21693121693121692,0.7058823529411765,0.27450980392156865,0.0196078431372549,0.037037037037037035,0.12874779541446207,0.1146384479717813,0.1111111111111111,0.001763668430335097,0.2857142857142857,0.007054673721340388,0.007054673721340388,0.0,0.003527336860670194,0.001763668430335097,0.001763668430335097,0.248,0.335,0.44,0.775,0.322,28.6,11.1,,,,,,,,,
115,Jake Cronenworth,SDP,136,578.0709219858155,656.0,127.94326241134752,0.21985815602836878,0.6909090909090908,0.2636363636363636,0.04545454545454545,0.02482269503546099,0.12588652482269502,0.11347517730496454,0.08865248226950354,0.00531914893597561,0.17730496453900707,0.01950354609929078,0.008865248226950354,0.0017730496453900709,0.008865248226950354,0.0017730496453900709,0.0070921985815602835,0.249,0.328596803,0.412474849,0.741071652,0.283505155,17.73049645,8.865248227,577,656,122,0.21189024390243902,0.7377049180327869,0.23770491803278687,0.02459016393442623,0.025914634146341462,0.10975609756097561,0.12652439024390244,0.09298780487804878,0.0,0.1798780487804878,0.01676829268292683,0.004573170731707317,0.001524390243902439,0.007621951219512195,0.003048780487804878,0.004573170731707317,0.241,0.324,0.39,0.714,0.274,18.0,9.3,,,,,,,,,
116,Isaac Paredes,TBR,150,554.3167259786477,641.0,103.7918149466192,0.2081850533807829,0.7032967032967034,0.28571428571428575,0.01098901098901099,0.046263345195729534,0.1192170818505338,0.15480427046263345,0.10676156583629894,0.0,0.17615658362989323,0.02135231316725978,0.0071174377224199285,0.0,0.0017793594306049821,0.0017793594306049821,0.0,0.241,0.336298932,0.458847737,0.795146669,0.249315068,17.61565836,10.67615658,542,641,110,0.20124804992199688,0.7636363636363637,0.22727272727272727,0.00909090909090909,0.029641185647425898,0.0998439937597504,0.12480499219968799,0.11856474258970359,0.0031201248049922,0.16380655226209048,0.0265210608424337,0.0093603744149766,0.0,0.0015600624024961,0.0015600624024961,0.0,0.238,0.346,0.393,0.739,0.259,16.4,11.9,,,,,,,,,
117,Seiya Suzuki,CHC,136,512.1352313,585.0,116.58362989323845,0.23843416370106765,0.7232142857142856,0.2410714285714285,0.03571428571428571,0.03914590747330961,0.1316725978647687,0.12811387900355872,0.10854092526690393,0.005338078291814947,0.2224199288256228,0.005338078291814947,0.010676156583629894,0.0,0.010676156583629894,0.010676156583629894,0.0,0.272,0.352313167,0.477642276,0.829955444,0.319088319,22.24199288,10.85409253,512,585,124,0.24786324786324787,0.7338709677419355,0.21774193548387097,0.04838709677419355,0.035897435897435895,0.1264957264957265,0.12478632478632479,0.1076923076923077,0.005128205128205128,0.27350427350427353,0.010256410256410256,0.006837606837606838,0.0,0.02735042735042735,0.010256410256410256,0.017094017094017096,0.283,0.366,0.482,0.848,0.37,27.4,10.8,,,,,,,,,
120,Edouard Julien,MIN,132,251.55,301.0,52.675,0.20178571428571426,0.7346938775510204,0.25510204081632654,0.010204081632653062,0.026785714285714284,0.12678571428571428,0.11428571428571428,0.14821428571428572,0.0017857142857142857,0.3053571428571428,0.008928571428571428,0.005357142857142856,0.0017857142857142857,0.014285714285714285,0.0035714285714285713,0.010714285714285714,0.241,0.359570662,0.395299145,0.754869807,0.343859649,30.53571429,14.82142857,266,301,45,0.1760797342192691,0.8,0.2,0.0,0.026578073089700997,0.11960132890365449,0.06976744186046512,0.10963455149501661,0.0,0.3388704318936877,0.006644518272425249,0.0,0.0,0.019933554817275746,0.0,0.019933554817275746,0.199,0.292,0.323,0.616,0.288,33.9,11.0,,,,,,,,,
121,Jeimer Candelario,CIN,138,410.9125,463.0,87.6392857142857,0.23035714285714284,0.679245283018868,0.3018867924528302,0.018867924528301886,0.04107142857142857,0.13392857142857142,0.14999999999999997,0.09285714285714285,0.0017857142857142857,0.23035714285714284,0.014285714285714285,0.005357142857142857,0.0,0.007142857142857143,0.0017857142857142857,0.005357142857142857,0.26,0.3375,0.47082495,0.80832495,0.304597701,23.03571429,9.285714286,427,463,76,0.20734341252699784,0.6710526315789473,0.3026315789473684,0.02631578947368421,0.04319654427645788,0.10151187904967603,0.12095032397408208,0.058315334773218146,0.0021598272138228943,0.24622030237580994,0.012958963282937365,0.0064794816414686825,0.0,0.008639308855291577,0.0064794816414686825,0.0021598272138228943,0.225,0.279,0.429,0.707,0.257,24.6,5.8,,,,,,,,,
126,Colt Keith,DET,122,505.1827956989248,556.0,108.60931899641578,0.22939068100358426,0.7064220183486238,0.2660550458715596,0.027522935779816512,0.034050179211469536,0.12903225806451613,0.13440860215053763,0.07885304659498209,0.0017921146960431654,0.22939068100358426,0.005376344086021506,0.007168458781362007,0.0,0.0035842293906810036,0.0017921146960431654,0.0017921146960431654,0.252,0.313620072,0.433925049,0.747545121,0.299450549,22.9390681,7.885304659,516,556,121,0.24100719424460432,0.8429752066115702,0.12396694214876033,0.03305785123966942,0.023381294964028777,0.09712230215827339,0.10971223021582734,0.06474820143884892,0.0035971223021582736,0.19784172661870503,0.0035971223021582736,0.0035971223021582736,0.0,0.012589928057553957,0.0017985611510791368,0.01079136690647482,0.26,0.309,0.38,0.689,0.306,19.8,6.5,,,,,,,,,
128,Ceddanne Rafaela,BOS,130,534.0951526032316,571.0,124.04129263779173,0.24416517055655293,0.7107438016606079,0.239669421490205,0.049586776856322685,0.02692998204903678,0.1364452423698384,0.1364452423698384,0.04129263913824058,0.0,0.23877917414721725,0.01436265709156194,0.00718132854578097,0.0017953321364452424,0.03590664272890485,0.01436265709156194,0.021543985639229424,0.261,0.300359712,0.426103647,0.726463359,0.320954907,23.87791741,4.129263914,544,571,119,0.23467600700525393,0.7647058823529411,0.19327731092436976,0.04201680672268908,0.02626970227670753,0.12259194395796848,0.13134851138353765,0.02626970227670753,0.0017513134851138354,0.26444833625218916,0.012259194395796848,0.005253940455341506,0.0035026269702276708,0.03327495621716287,0.017513134851138354,0.01576182136602452,0.246,0.274,0.39,0.664,0.312,26.4,2.6,,,,,,,,,
129,Corey Seager,TEX,126,471.6474820143885,533.0,114.0773381294964,0.2607913669064748,0.73109243697479,0.2605042016806723,0.00840336134870008,0.04676258992805756,0.14568345323741008,0.1510791366906475,0.09712230215827337,0.012589928058161351,0.15827338129496404,0.008992805755395683,0.008992805755395683,0.0,0.00359712230206379,0.0017985611519699813,0.0017985611519699813,0.295,0.366906475,0.520325203,0.887231678,0.310704961,15.82733813,9.712230216,475,533,102,0.24765478424015008,0.7941176470588235,0.20588235294117646,0.0,0.05628517823639775,0.1275797373358349,0.13883677298311445,0.09943714821763602,0.020637898686679174,0.1801125703564728,0.005628517823639775,0.00375234521575985,0.0,0.001876172607879925,0.001876172607879925,0.0,0.278,0.353,0.512,0.864,0.291,18.0,9.9,,,,,,,,,
132,Whit Merrifield,PHI,133,308.48920863309354,335.0,72.30215827338131,0.2338129496402878,0.7749999999999999,0.21666666666666665,0.008333333333333331,0.017985611510791366,0.11870503597122302,0.11510791366906475,0.061151079136690656,0.0017985611510791368,0.16546762589928057,0.00539568345323741,0.012589928057553957,0.0,0.03776978417266187,0.01079136690647482,0.02697841726618705,0.254,0.300359712,0.3671875,0.667547212,0.287769784,16.54676259,6.115107914,293,335,61,0.19402985074626866,0.8032786885245902,0.14754098360655737,0.04918032786885246,0.011940298507462687,0.13134328358208955,0.04477611940298507,0.1044776119402985,0.0,0.15522388059701492,0.008955223880597015,0.0,0.011940298507462687,0.050746268656716415,0.008955223880597015,0.041791044776119404,0.222,0.311,0.314,0.625,0.257,15.5,10.4,,,,,,,,,
134,Will Smith,LAD,134,461.66486486486485,544.0,98.9981981981982,0.21981981981981982,0.7425742574257426,0.23762376237623767,0.019801980198019802,0.03783783783783784,0.13333333333333333,0.14054054054054055,0.10990990990990991,0.005405405405405406,0.16936936936936933,0.025225225225225228,0.016216216216216217,0.0,0.0036036036036036037,0.0018018018018018018,0.0018018018018018018,0.259,0.354954955,0.452229299,0.807184254,0.276712329,16.93693694,10.99099099,476,544,98,0.21691176470588236,0.7346938775510204,0.24489795918367346,0.02040816326530612,0.03676470588235294,0.14154411764705882,0.13786764705882354,0.09375,0.011029411764705883,0.19301470588235295,0.016544117647058824,0.014705882352941176,0.0,0.001838235294117647,0.001838235294117647,0.0,0.248,0.327,0.433,0.76,0.273,19.3,9.4,,,,,,,,,
135,Bryan De La Cruz,MIA,141,572.6882882882884,622.0,134.48648648648648,0.24684684684684685,0.7666666666666668,0.22500000000000003,0.008333333333333335,0.030630630630630623,0.10990990990990991,0.12252252252252252,0.06846846847266881,0.0,0.22522522522522526,0.003603603603603604,0.007207207207207208,0.0,0.007207207207207208,0.003603603603603604,0.003603603603603604,0.268,0.318918919,0.424657534,0.743576453,0.321715818,22.52252252,6.846846847,584,622,115,0.21864951768488747,0.782608695652174,0.21739130434782608,0.0,0.03376205787781351,0.09807073954983923,0.10932475884244373,0.04662379421221865,0.001607717041800643,0.2733118971061093,0.00482315112540193,0.008038585209003215,0.0,0.008038585209003215,0.003215434083601286,0.00482315112540193,0.233,0.271,0.384,0.654,0.289,27.3,4.7,,,,,,,,,
138,Zack Gelof,OAK,125,493.6823104693141,547.0,100.71119133574007,0.21299638989169672,0.715686274509804,0.26470588235294124,0.019607843137254905,0.02888086642599278,0.12274368231046932,0.11732851985559568,0.08844765342960291,0.0018050541516245488,0.29422382671480146,0.005415162454873647,0.0018050541516245488,0.0018050541516245488,0.03790613718411552,0.007220216606498195,0.03068592057761733,0.236,0.307414105,0.394,0.701414105,0.316770186,29.42238267,8.844765343,497,547,88,0.19195612431444242,0.75,0.22727272727272727,0.022727272727272728,0.031078610603290677,0.10968921389396709,0.08957952468007313,0.06946983546617916,0.0,0.3436928702010969,0.007312614259597806,0.009140767824497258,0.005484460694698354,0.04570383912248629,0.005484460694698354,0.04021937842778794,0.211,0.27,0.362,0.632,0.296,34.4,6.9,,,,,,,,,
139,Masataka Yoshida,BOS,133,381.4122965641953,421.0,100.49186256781194,0.26763110307414106,0.7651515151515151,0.2196969696969697,0.01515151515151515,0.028933092224231464,0.12115732368896927,0.13381555153707053,0.07775768535262205,0.009041591320072333,0.12296564195298373,0.0108499095840868,0.005424954792043402,0.0,0.009041591320072333,0.0018083182640144665,0.007233273056057866,0.295,0.356238698,0.457085828,0.813324526,0.314285714,12.2965642,7.775768535,378,421,96,0.2517814726840855,0.78125,0.21875,0.0,0.023752969121140142,0.10688836104513064,0.1330166270783848,0.06413301662707839,0.0,0.12351543942992874,0.0332541567695962,0.004750593824228029,0.0,0.004750593824228029,0.0,0.004750593824228029,0.28,0.349,0.415,0.765,0.302,12.4,6.4,,,,,,,,,
140,Ryan Mountcastle,BAL,133,461.15913200723327,507.0,98.09945750452079,0.23508137432188062,0.7757009345794393,0.21495327102803738,0.009345794392523364,0.041591320072332724,0.1193490054249548,0.14285714285714285,0.07233273056057866,0.0018083182640144663,0.2386980108499096,0.0054249547920434005,0.012658227848101266,0.0,0.0054249547920434005,0.0018083182640144663,0.003616636528028933,0.258,0.31283906,0.445328032,0.758167091,0.301408451,23.86980108,7.233273056,473,507,115,0.252465483234714,0.7217391304347827,0.2608695652173913,0.017391304347826087,0.02564102564102564,0.10650887573964497,0.1242603550295858,0.05325443786982249,0.0,0.22485207100591717,0.0019723865877712033,0.011834319526627219,0.0,0.005917159763313609,0.0,0.005917159763313609,0.271,0.308,0.425,0.733,0.327,22.5,5.3,,,,,,,,,
142,Aaron Judge,NYY,128,587.9420289855072,703.9999999999999,108.40579710144925,0.22644927536231885,0.7647058823529412,0.23529411767647065,0.0,0.07246376811594205,0.161231884057971,0.18297101449275363,0.15217391304347824,0.01630434782608696,0.26992753623188404,0.005434782608695653,0.007246376811594204,0.0,0.009057971014492754,0.001811594202898551,0.007246376811594204,0.271,0.384057971,0.57483731,0.958895281,0.307971014,26.99275362,15.2173913,559,704,122,0.2556818181818182,0.6967213114754098,0.29508196721311475,0.00819672131147541,0.08238636363636363,0.17329545454545456,0.20454545454545456,0.18892045454545456,0.028409090909090908,0.24289772727272727,0.01278409090909091,0.002840909090909091,0.0,0.014204545454545454,0.0,0.014204545454545454,0.322,0.458,0.701,1.159,0.367,24.3,18.9,,,,,,,,,
