#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
81,Matt Wallner,MIN,128,438,508,103,54,23,2,24,62,68,53,2,173,15,2,0,4,1,3,0.236,0.336614173,0.461187215,0.797801388,0.325102881,34.05511811,10.43307087,79,0.6835443037974683,0.2911392405063291,0.02531645569620253,0.047244094488188976,0.1220472440944882,0.13385826771653545,0.003937007874015748,0.02952755905511811,0.003937007874015748,0.0,0.007874015748031496,0.001968503937007874
60,Royce Lewis,MIN,121,454,501,114,67,23,1,23,64,71,41,1,116,3,4,0,5,2,3,0.251,0.314741036,0.45814978,0.772890816,0.285266458,23.15369261,8.183632735,91,0.7362637362637363,0.25274725274725274,0.01098901098901099,0.04590818363273453,0.1277445109780439,0.14171656686626746,0.001996007984031936,0.005988023952095809,0.007984031936127744,0.0,0.00998003992015968,0.003992015968063872
115,Ryan Jeffers,MIN,106,362,409,85,50,17,1,17,49,51,33,0,94,10,3,2,3,1,2,0.234,0.31372549,0.428176796,0.741902286,0.267716535,22.98288509,8.068459658,68,0.7352941176470589,0.25,0.014705882352941176,0.04156479217603912,0.1198044009779951,0.12469437652811736,0.0,0.02444987775061125,0.007334963325183374,0.004889975550122249,0.007334963325183374,0.0024449877750611247
175,Trevor Larnach,MIN,117,416,473,101,62,20,1,18,60,59,50,2,124,4,4,0,4,1,3,0.244,0.327004219,0.425480769,0.752484989,0.298561151,26.21564482,10.57082452,83,0.7469879518072289,0.24096385542168675,0.012048192771084338,0.03805496828752643,0.12684989429175475,0.12473572938689217,0.004228329809725159,0.008456659619450317,0.008456659619450317,0.0,0.008456659619450317,0.0021141649048625794
170,Willi Castro,MIN,132,487,547,119,80,24,4,11,71,51,40,1,128,14,4,2,18,6,12,0.244,0.317431193,0.377823409,0.695254601,0.306818182,23.40036563,7.31261426,108,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.02010968921389397,0.12979890310786105,0.09323583180987204,0.0018281535648994515,0.025594149908592323,0.007312614259597806,0.003656307129798903,0.03290676416819013,0.010968921389396709
85,Brandon Nimmo,NYM,139,521,603,128,82,25,4,18,78,68,67,1,133,10,3,1,8,2,6,0.247,0.34109817,0.414587332,0.755685502,0.294906166,22.05638474,11.11111111,110,0.7454545454545455,0.22727272727272727,0.03636363636363636,0.029850746268656716,0.12935323383084577,0.11276948590381426,0.001658374792703151,0.01658374792703151,0.004975124378109453,0.001658374792703151,0.013266998341625208,0.003316749585406302
77,Francisco Alvarez,NYM,123,414,465,97,58,17,1,21,56,63,43,1,115,5,3,0,2,1,1,0.233,0.311827957,0.43236715,0.744195107,0.270462633,24.7311828,9.247311828,76,0.7631578947368421,0.2236842105263158,0.013157894736842105,0.04516129032258064,0.12043010752688173,0.13548387096774195,0.002150537634408602,0.010752688172043012,0.0064516129032258064,0.0,0.004301075268817204,0.002150537634408602
10,Francisco Lindor,NYM,153,596,671,153,92,30,2,28,98,87,59,1,127,10,5,1,24,6,18,0.257,0.331343284,0.453020134,0.784363418,0.280269058,18.92697466,8.792846498,125,0.736,0.24,0.016,0.041728763040238454,0.14605067064083457,0.12965722801788376,0.0014903129657228018,0.014903129657228018,0.007451564828614009,0.0014903129657228018,0.03576751117734724,0.00894187779433681
185,Jeff McNeil,NYM,122,443,490,113,80,24,1,9,55,48,33,1,64,9,3,1,5,1,4,0.256,0.317622951,0.376975169,0.69459812,0.278820375,13.06122449,6.734693878,104,0.7692307692307693,0.23076923076923078,0.009615384615384616,0.018367346938775512,0.11224489795918367,0.09795918367346938,0.0020408163265306124,0.018367346938775512,0.006122448979591836,0.0020408163265306124,0.01020408163265306,0.0020408163265306124
337,Jesse Winker,NYM,103,346,408,81,54,15,1,10,48,43,53,1,86,6,2,1,6,2,4,0.234,0.343980344,0.367052023,0.711032367,0.281746032,21.07843137,12.99019608,71,0.7605633802816901,0.2112676056338028,0.014084507042253521,0.024509803921568627,0.11764705882352941,0.1053921568627451,0.0024509803921568627,0.014705882352941176,0.004901960784313725,0.0024509803921568627,0.014705882352941176,0.004901960784313725
4,Juan Soto,NYM,153,537,674,148,84,27,2,34,107,96,129,7,112,4,4,1,8,3,5,0.275,0.416913947,0.52141527,0.938329217,0.288607595,16.61721068,19.13946588,114,0.7368421052631579,0.23684210526315788,0.017543859649122806,0.050445103857566766,0.15875370919881307,0.142433234421365,0.010385756676557863,0.005934718100890208,0.005934718100890208,0.001483679525222552,0.011869436201780416,0.004451038575667656
89,Mark Vientos,NYM,145,551,606,133,78,25,1,29,71,86,45,1,178,5,5,0,1,0,1,0.242,0.301980198,0.448275862,0.75025606,0.297994269,29.37293729,7.425742574,104,0.75,0.2403846153846154,0.009615384615384616,0.04785478547854786,0.11716171617161716,0.1419141914191419,0.0016501650165016502,0.00825082508250825,0.00825082508250825,0.0,0.0016501650165016502,0.0
76,Pete Alonso,NYM,153,574,658,138,77,25,1,36,88,101,66,5,153,13,5,0,4,1,3,0.241,0.329787234,0.477351916,0.80713915,0.261538462,23.25227964,10.03039514,102,0.7549019607843137,0.24509803921568626,0.00980392156862745,0.0547112462006079,0.1337386018237082,0.1534954407294833,0.007598784194528876,0.019756838905775075,0.007598784194528876,0.0,0.0060790273556231,0.001519756838905775
1,Aaron Judge,NYY,146,516,638,146,75,25,1,46,104,115,112,10,163,6,4,0,8,2,6,0.283,0.413793103,0.604651163,1.018444266,0.321543408,25.54858934,17.55485893,100,0.75,0.25,0.01,0.07210031347962383,0.16300940438871472,0.18025078369905956,0.01567398119122257,0.009404388714733543,0.006269592476489028,0.0,0.012539184952978056,0.003134796238244514
61,Anthony Volpe,NYY,146,558,615,132,85,28,4,14,77,59,45,1,141,6,4,2,26,6,20,0.237,0.298531811,0.374551971,0.673083782,0.28992629,22.92682927,7.317073171,118,0.7203389830508474,0.23728813559322035,0.03389830508474576,0.022764227642276424,0.12520325203252033,0.0959349593495935,0.0016260162601626016,0.00975609756097561,0.0065040650406504065,0.0032520325203252032,0.04227642276422764,0.00975609756097561
59,Austin Wells,NYY,122,411,467,95,56,20,1,18,50,59,46,1,106,5,4,1,3,1,2,0.232,0.313304721,0.416058394,0.729363115,0.264604811,22.69807281,9.850107066,77,0.7272727272727273,0.2597402597402597,0.012987012987012988,0.03854389721627409,0.10706638115631692,0.12633832976445397,0.0021413276231263384,0.010706638115631691,0.008565310492505354,0.0021413276231263384,0.006423982869379015,0.0021413276231263384
104,Cody Bellinger,NYY,133,513,568,130,82,25,2,21,73,75,45,4,98,4,7,0,12,3,9,0.253,0.314586995,0.432748538,0.747335533,0.271820449,17.25352113,7.922535211,109,0.7522935779816514,0.22935779816513763,0.01834862385321101,0.03697183098591549,0.12852112676056338,0.13204225352112675,0.007042253521126761,0.007042253521126761,0.01232394366197183,0.0,0.02112676056338028,0.00528169014084507
278,Giancarlo Stanton,NYY,110,409,457,91,49,15,0,27,53,70,42,2,137,3,2,0,0,0,0,0.223,0.298245614,0.457212714,0.755458328,0.259109312,29.97811816,9.190371991,64,0.765625,0.234375,0.0,0.05908096280087528,0.11597374179431072,0.15317286652078774,0.00437636761487965,0.006564551422319475,0.00437636761487965,0.0,0.0,0.0
190,Jasson Dominguez,NYY,130,466,522,113,75,20,2,16,68,60,50,1,131,2,3,1,22,4,18,0.243,0.316698656,0.396995708,0.713694365,0.301242236,25.09578544,9.578544061,97,0.7731958762886598,0.20618556701030927,0.020618556701030927,0.03065134099616858,0.13026819923371646,0.11494252873563218,0.0019157088122605363,0.0038314176245210726,0.005747126436781609,0.0019157088122605363,0.0421455938697318,0.007662835249042145
39,Jazz Chisholm Jr.,NYY,142,544,604,134,82,22,3,27,83,76,51,3,154,5,4,1,38,9,29,0.247,0.314569536,0.446691176,0.761260713,0.291553134,25.49668874,8.443708609,107,0.7663551401869159,0.205607476635514,0.028037383177570093,0.04470198675496689,0.13741721854304637,0.12582781456953643,0.004966887417218543,0.008278145695364239,0.006622516556291391,0.0016556291390728477,0.06291390728476821,0.014900662251655629
156,Paul Goldschmidt,NYY,142,544,609,134,84,27,1,23,74,75,57,2,156,3,4,0,8,2,6,0.247,0.319078947,0.428308824,0.747387771,0.300813008,25.61576355,9.359605911,111,0.7567567567567568,0.24324324324324326,0.009009009009009009,0.03776683087027915,0.12151067323481117,0.12315270935960591,0.003284072249589491,0.0049261083743842365,0.006568144499178982,0.0,0.013136288998357963,0.003284072249589491
93,Alec Bohm,PHI,144,558,611,152,103,32,2,16,70,81,41,1,93,6,6,0,4,2,2,0.273,0.325695581,0.424731183,0.750426764,0.298901099,15.22094926,6.710310966,136,0.7573529411764706,0.23529411764705882,0.014705882352941176,0.02618657937806874,0.11456628477905073,0.132569558101473,0.0016366612111292963,0.009819967266775777,0.009819967266775777,0.0,0.006546644844517185,0.0032733224222585926
125,Brandon Marsh,PHI,127,433,491,106,68,20,4,14,60,55,50,1,153,3,4,1,16,3,13,0.245,0.324489796,0.406466513,0.730956309,0.340740741,31.16089613,10.18329939,92,0.7391304347826086,0.21739130434782608,0.043478260869565216,0.028513238289205704,0.12219959266802444,0.1120162932790224,0.002036659877800407,0.006109979633401222,0.008146639511201629,0.002036659877800407,0.032586558044806514,0.006109979633401222
27,Bryce Harper,PHI,143,533,622,148,86,34,1,27,88,88,80,10,134,4,5,1,9,4,5,0.277,0.372990354,0.497185741,0.870176095,0.320954907,21.54340836,12.86173633,121,0.7107438016528925,0.2809917355371901,0.008264462809917356,0.04340836012861737,0.1414790996784566,0.1414790996784566,0.01607717041800643,0.006430868167202572,0.008038585209003215,0.001607717041800643,0.014469453376205787,0.006430868167202572
92,Bryson Stott,PHI,146,534,592,136,96,25,3,12,70,59,48,1,100,4,6,1,28,5,23,0.255,0.317567568,0.380149813,0.69771738,0.289719626,16.89189189,8.108108108,124,0.7741935483870968,0.20161290322580644,0.024193548387096774,0.02027027027027027,0.11824324324324324,0.09966216216216216,0.0016891891891891893,0.006756756756756757,0.010135135135135136,0.0016891891891891893,0.0472972972972973,0.008445945945945946
64,J.T. Realmuto,PHI,114,410,452,103,65,20,2,16,56,56,32,1,111,7,3,0,7,3,4,0.251,0.314159292,0.426829268,0.74098856,0.304195804,24.55752212,7.079646018,87,0.7471264367816092,0.22988505747126436,0.022988505747126436,0.035398230088495575,0.12389380530973451,0.12389380530973451,0.0022123893805309734,0.015486725663716814,0.00663716814159292,0.0,0.015486725663716814,0.00663716814159292
106,Kyle Schwarber,PHI,149,551,660,122,64,20,1,37,97,94,99,4,191,6,4,1,4,2,2,0.222,0.343939394,0.462794918,0.806734312,0.259938838,28.93939394,15.0,85,0.7529411764705882,0.23529411764705882,0.011764705882352941,0.05606060606060606,0.14696969696969697,0.14242424242424243,0.006060606060606061,0.00909090909090909,0.006060606060606061,0.0015151515151515152,0.006060606060606061,0.0030303030303030303
247,Max Kepler,PHI,111,404,449,98,63,19,2,14,52,52,37,0,89,5,3,0,2,0,2,0.241,0.311804009,0.403465347,0.715269355,0.276315789,19.82182628,8.240534521,84,0.75,0.2261904761904762,0.023809523809523808,0.031180400890868598,0.11581291759465479,0.11581291759465479,0.0,0.011135857461024499,0.0066815144766146995,0.0,0.004454342984409799,0.0
351,Nick Castellanos,PHI,148,574,621,146,93,30,2,21,73,82,37,1,144,6,4,0,6,2,4,0.254,0.304347826,0.423344948,0.727692774,0.302663438,23.1884058,5.958132045,125,0.744,0.24,0.016,0.033816425120772944,0.11755233494363929,0.1320450885668277,0.001610305958132045,0.00966183574879227,0.00644122383252818,0.0,0.00966183574879227,0.00322061191626409
25,Trea Turner,PHI,146,587,635,163,108,31,2,21,91,76,38,0,122,6,3,1,23,4,19,0.277,0.326498423,0.442930153,0.769428576,0.317673378,19.21259843,5.984251969,142,0.7605633802816901,0.21830985915492956,0.014084507042253521,0.03307086614173228,0.14330708661417324,0.11968503937007874,0.0,0.009448818897637795,0.004724409448818898,0.0015748031496062992,0.03622047244094488,0.006299212598425197
100,Bryan Reynolds,PIT,147,573,642,151,98,28,4,22,79,79,56,3,142,9,4,1,9,2,7,0.264,0.336448598,0.443280977,0.779729575,0.312348668,22.11838006,8.722741433,129,0.7596899224806202,0.21705426356589147,0.031007751937984496,0.03426791277258567,0.12305295950155763,0.12305295950155763,0.004672897196261682,0.014018691588785047,0.006230529595015576,0.001557632398753894,0.014018691588785047,0.003115264797507788
310,Endy Rodriguez,PIT,69,245,270,59,38,14,2,6,31,28,21,0,55,2,2,0,1,0,1,0.242,0.303703704,0.391836735,0.695540438,0.284946237,20.37037037,7.777777778,53,0.7169811320754716,0.2641509433962264,0.03773584905660377,0.022222222222222223,0.11481481481481481,0.1037037037037037,0.0,0.007407407407407408,0.007407407407407408,0.0,0.003703703703703704,0.0
188,Joey Bart,PIT,97,328,366,78,52,14,0,12,41,45,28,0,102,7,2,0,1,0,1,0.237,0.309589041,0.390243902,0.699832944,0.305555556,27.86885246,7.650273224,66,0.7878787878787878,0.21212121212121213,0.0,0.03278688524590164,0.11202185792349727,0.12295081967213115,0.0,0.01912568306010929,0.00546448087431694,0.0,0.00273224043715847,0.0
163,Ke'Bryan Hayes,PIT,125,479,521,120,85,23,3,10,56,50,34,1,101,3,4,0,14,4,10,0.251,0.301923077,0.375782881,0.677705958,0.295698925,19.38579655,6.525911708,110,0.7727272727272727,0.20909090909090908,0.02727272727272727,0.019193857965451054,0.10748560460652591,0.09596928982725528,0.0019193857965451055,0.005758157389635317,0.007677543186180422,0.0,0.026871401151631478,0.007677543186180422
56,Oneil Cruz,PIT,142,541,602,136,79,29,3,25,78,80,53,3,176,4,4,0,22,4,18,0.251,0.320598007,0.454713494,0.7753115,0.322674419,29.2358804,8.803986711,111,0.7117117117117117,0.26126126126126126,0.02702702702702703,0.04152823920265781,0.12956810631229235,0.132890365448505,0.0049833887043189366,0.006644518272425249,0.006644518272425249,0.0,0.036544850498338874,0.006644518272425249
199,Spencer Horwitz,PIT,103,368,424,96,63,22,1,10,48,46,48,2,80,6,3,0,2,1,1,0.262,0.352941176,0.407608696,0.760549872,0.306049822,18.86792453,11.32075472,86,0.7325581395348837,0.2558139534883721,0.011627906976744186,0.02358490566037736,0.11320754716981132,0.10849056603773585,0.0047169811320754715,0.014150943396226415,0.007075471698113208,0.0,0.0047169811320754715,0.0023584905660377358
15,Fernando Tatis Jr.,SDP,145,566,629,154,89,31,2,32,95,88,53,1,138,7,3,1,20,5,15,0.272,0.340222576,0.503533569,0.843756144,0.305764411,21.93958665,8.426073132,122,0.7295081967213115,0.2540983606557377,0.01639344262295082,0.05087440381558029,0.151033386327504,0.13990461049284578,0.001589825119236884,0.011128775834658187,0.0047694753577106515,0.001589825119236884,0.03179650238473768,0.00794912559618442
18,Jackson Merrill,SDP,151,582,629,161,100,31,5,25,79,87,36,2,104,2,5,3,16,4,12,0.277,0.3184,0.475945017,0.794345017,0.296943231,16.53418124,5.723370429,136,0.7352941176470589,0.22794117647058823,0.03676470588235294,0.0397456279809221,0.12559618441971382,0.1383147853736089,0.003179650238473768,0.003179650238473768,0.00794912559618442,0.0047694753577106515,0.025437201907790145,0.006359300476947536
131,Jake Cronenworth,SDP,143,529,600,127,81,27,4,15,69,67,55,1,111,11,5,1,5,1,4,0.24,0.321666667,0.391304348,0.712971014,0.274509804,18.5,9.166666667,112,0.7232142857142857,0.24107142857142858,0.03571428571428571,0.025,0.115,0.11166666666666666,0.0016666666666666668,0.018333333333333333,0.008333333333333333,0.0016666666666666668,0.008333333333333333,0.0016666666666666668
149,Luis Arraez,SDP,146,593,640,181,142,31,3,5,77,58,36,5,34,6,3,2,7,3,4,0.305,0.349529781,0.392917369,0.74244715,0.315978456,5.3125,5.625,176,0.8068181818181818,0.17613636363636365,0.017045454545454544,0.0078125,0.1203125,0.090625,0.0078125,0.009375,0.0046875,0.003125,0.0109375,0.0046875
229,Luis Campusano,SDP,83,282,306,70,48,12,1,9,34,37,18,0,48,3,2,0,0,0,0,0.248,0.298360656,0.393617021,0.691977677,0.268722467,15.68627451,5.882352941,61,0.7868852459016393,0.19672131147540983,0.01639344262295082,0.029411764705882353,0.1111111111111111,0.12091503267973856,0.0,0.00980392156862745,0.006535947712418301,0.0,0.0,0.0
37,Manny Machado,SDP,148,575,631,152,94,27,1,29,80,95,50,4,122,2,5,0,8,2,6,0.264,0.32278481,0.464347826,0.787132636,0.286713287,19.33438986,7.923930269,123,0.7642276422764228,0.21951219512195122,0.008130081300813009,0.04595879556259905,0.12678288431061807,0.15055467511885895,0.006339144215530904,0.003169572107765452,0.00792393026941363,0.0,0.012678288431061807,0.003169572107765452
51,Xander Bogaerts,SDP,144,545,602,144,101,26,1,16,71,64,46,0,105,5,6,0,13,3,10,0.265,0.323920266,0.403669725,0.727589991,0.297674419,17.44186047,7.641196013,128,0.7890625,0.203125,0.0078125,0.026578073089700997,0.11794019933554817,0.10631229235880399,0.0,0.008305647840531562,0.009966777408637873,0.0,0.02159468438538206,0.0049833887043189366
23,Cal Raleigh,SEA,142,507,573,111,59,22,1,29,68,83,57,2,158,4,4,0,3,1,2,0.219,0.300699301,0.437869822,0.738569123,0.25308642,27.57417103,9.947643979,82,0.7195121951219512,0.2682926829268293,0.012195121951219513,0.0506108202443281,0.11867364746945899,0.14485165794066318,0.0034904013961605585,0.006980802792321117,0.006980802792321117,0.0,0.005235602094240838,0.0017452006980802793
402,Dominic Canzone,SEA,33,108,118,24,15,5,0,4,13,14,9,0,28,0,0,0,1,0,1,0.225,0.282051282,0.37962963,0.661680912,0.263157895,23.72881356,7.627118644,20,0.75,0.25,0.0,0.03389830508474576,0.11016949152542373,0.11864406779661017,0.0,0.0,0.0,0.0,0.00847457627118644,0.0
75,J.P. Crawford,SEA,132,479,555,113,77,23,1,11,64,51,64,1,110,6,3,2,4,1,3,0.235,0.331521739,0.354906054,0.686427793,0.282548476,19.81981982,11.53153153,102,0.7549019607843137,0.22549019607843138,0.00980392156862745,0.01981981981981982,0.11531531531531532,0.0918918918918919,0.0018018018018018018,0.010810810810810811,0.005405405405405406,0.0036036036036036037,0.007207207207207207,0.0018018018018018018
164,Jorge Polanco,SEA,115,417,471,92,59,17,0,16,49,54,47,2,127,3,3,0,4,1,3,0.222,0.30212766,0.376498801,0.678626461,0.274368231,26.96390658,9.978768577,76,0.7763157894736842,0.2236842105263158,0.0,0.03397027600849257,0.1040339702760085,0.11464968152866242,0.004246284501061571,0.006369426751592357,0.006369426751592357,0.0,0.008492569002123142,0.0021231422505307855
9,Julio Rodriguez,SEA,147,584,641,160,103,28,2,27,89,84,45,3,153,8,3,0,27,7,20,0.274,0.3328125,0.467465753,0.800278253,0.326781327,23.86895476,7.020280811,133,0.7744360902255639,0.21052631578947367,0.015037593984962405,0.0421216848673947,0.13884555382215288,0.1310452418096724,0.0046801872074883,0.0124804992199688,0.0046801872074883,0.0,0.0421216848673947,0.0109204368174727
195,Luke Raley,SEA,119,405,454,93,55,17,2,19,56,56,31,0,138,14,3,1,11,2,9,0.229,0.304635762,0.422222222,0.726857984,0.294820717,30.39647577,6.828193833,74,0.7432432432432432,0.22972972972972974,0.02702702702702703,0.04185022026431718,0.12334801762114538,0.12334801762114538,0.0,0.030837004405286344,0.006607929515418502,0.0022026431718061676,0.024229074889867842,0.004405286343612335
86,Randy Arozarena,SEA,146,535,620,127,78,26,1,21,79,70,65,0,157,16,4,0,21,8,13,0.237,0.335483871,0.405607477,0.741091348,0.293628809,25.32258065,10.48387097,106,0.7358490566037735,0.24528301886792453,0.009433962264150943,0.03387096774193549,0.12741935483870967,0.11290322580645161,0.0,0.025806451612903226,0.0064516129032258064,0.0,0.03387096774193549,0.012903225806451613
126,Victor Robles,SEA,129,441,504,111,79,22,2,8,63,41,38,0,102,13,3,9,38,6,32,0.252,0.327272727,0.365079365,0.692352092,0.308383234,20.23809524,7.53968254,103,0.7669902912621359,0.21359223300970873,0.019417475728155338,0.015873015873015872,0.125,0.08134920634920635,0.0,0.025793650793650792,0.005952380952380952,0.017857142857142856,0.07539682539682539,0.011904761904761904
162,Heliot Ramos,SFG,135,516,566,130,82,24,3,21,66,69,42,1,150,5,3,1,7,3,4,0.251,0.312720848,0.432170543,0.744891391,0.313218391,26.50176678,7.4204947,109,0.7522935779816514,0.22018348623853212,0.027522935779816515,0.037102473498233215,0.1166077738515901,0.12190812720848057,0.0017667844522968198,0.0088339222614841,0.00530035335689046,0.0017667844522968198,0.012367491166077738,0.00530035335689046
83,Jung Hoo Lee,SFG,121,472,520,133,91,30,3,9,64,52,39,2,47,4,3,1,8,3,5,0.281,0.33976834,0.415254237,0.755022577,0.295942721,9.038461538,7.5,124,0.7338709677419355,0.24193548387096775,0.024193548387096774,0.01730769230769231,0.12307692307692308,0.1,0.0038461538461538464,0.007692307692307693,0.0057692307692307696,0.0019230769230769232,0.015384615384615385,0.0057692307692307696
28,Matt Chapman,SFG,148,549,624,132,74,30,2,26,81,77,64,1,160,7,4,0,9,2,7,0.24,0.325320513,0.444444444,0.769764957,0.288828338,25.64102564,10.25641026,106,0.6981132075471698,0.2830188679245283,0.018867924528301886,0.041666666666666664,0.12980769230769232,0.1233974358974359,0.0016025641025641025,0.011217948717948718,0.00641025641025641,0.0,0.014423076923076924,0.003205128205128205
148,Tyler Fitzgerald,SFG,134,490,537,115,72,24,3,17,67,57,36,0,165,7,3,1,20,4,16,0.235,0.294776119,0.402040816,0.696816936,0.31511254,30.72625698,6.703910615,98,0.7346938775510204,0.24489795918367346,0.030612244897959183,0.03165735567970205,0.12476722532588454,0.10614525139664804,0.0,0.01303538175046555,0.00558659217877095,0.00186219739292365,0.037243947858473,0.0074487895716946
31,Willy Adames,SFG,150,571,642,137,81,31,1,25,81,83,63,2,157,3,4,0,13,3,10,0.24,0.316692668,0.430823117,0.747515785,0.284987277,24.45482866,9.813084112,112,0.7232142857142857,0.2767857142857143,0.008928571428571428,0.03894080996884735,0.1261682242990654,0.1292834890965732,0.003115264797507788,0.004672897196261682,0.006230529595015576,0.0,0.020249221183800622,0.004672897196261682
234,Alec Burleson,STL,118,446,485,118,81,21,1,15,57,61,31,0,66,4,4,1,6,2,4,0.266,0.315463918,0.417040359,0.732504276,0.279132791,13.60824742,6.391752577,103,0.7864077669902912,0.20388349514563106,0.009708737864077669,0.030927835051546393,0.11752577319587629,0.12577319587628866,0.0,0.008247422680412371,0.008247422680412371,0.002061855670103093,0.012371134020618556,0.004123711340206186
111,Brendan Donovan,STL,135,505,570,138,98,26,2,12,67,61,49,1,76,12,4,1,6,2,4,0.273,0.349122807,0.403960396,0.753083203,0.299287411,13.33333333,8.596491228,126,0.7777777777777778,0.20634920634920634,0.015873015873015872,0.021052631578947368,0.11754385964912281,0.10701754385964912,0.0017543859649122807,0.021052631578947368,0.007017543859649123,0.0017543859649122807,0.010526315789473684,0.0035087719298245615
97,Ivan Herrera,STL,97,320,368,83,57,16,1,9,44,39,39,0,78,5,3,1,5,1,4,0.26,0.346049046,0.4,0.746049046,0.313559322,21.19565217,10.59782609,74,0.7702702702702703,0.21621621621621623,0.013513513513513514,0.024456521739130436,0.11956521739130435,0.10597826086956522,0.0,0.01358695652173913,0.008152173913043478,0.002717391304347826,0.01358695652173913,0.002717391304347826
226,Jordan Walker,STL,129,470,517,118,75,25,2,15,56,59,37,0,122,6,4,0,6,2,4,0.25,0.311411992,0.406382979,0.717794971,0.305637982,23.59767892,7.156673114,103,0.7281553398058253,0.24271844660194175,0.019417475728155338,0.029013539651837523,0.10831721470019343,0.11411992263056092,0.0,0.01160541586073501,0.007736943907156673,0.0,0.01160541586073501,0.0038684719535783366
91,Lars Nootbaar,STL,122,426,497,105,65,21,2,17,61,55,64,2,100,2,4,1,9,2,7,0.247,0.344758065,0.424882629,0.769640694,0.28115016,20.12072435,12.87726358,88,0.7386363636363636,0.23863636363636365,0.022727272727272728,0.03420523138832998,0.1227364185110664,0.11066398390342053,0.004024144869215292,0.004024144869215292,0.008048289738430584,0.002012072434607646,0.018108651911468814,0.004024144869215292
54,Masyn Winn,STL,143,561,615,144,98,28,4,13,79,60,42,0,108,3,5,3,14,4,10,0.256,0.309328969,0.3885918,0.697920769,0.294382022,17.56097561,6.829268293,131,0.7480916030534351,0.21374045801526717,0.030534351145038167,0.02113821138211382,0.12845528455284552,0.0975609756097561,0.0,0.004878048780487805,0.008130081300813009,0.004878048780487805,0.022764227642276424,0.0065040650406504065
102,Nolan Arenado,STL,144,556,611,141,94,27,1,19,68,76,44,2,91,5,6,0,3,1,2,0.253,0.31096563,0.408273381,0.719239011,0.269911504,14.89361702,7.201309329,122,0.7704918032786885,0.22131147540983606,0.00819672131147541,0.031096563011456628,0.11129296235679215,0.12438625204582651,0.0032733224222585926,0.008183306055646482,0.009819967266775777,0.0,0.004909983633387889,0.0016366612111292963
232,Nolan Gorman,STL,89,317,353,69,39,13,0,17,42,48,31,1,117,2,2,0,4,1,3,0.218,0.289772727,0.41955836,0.709331087,0.281081081,33.14447592,8.781869688,52,0.75,0.25,0.0,0.04815864022662889,0.11898016997167139,0.1359773371104816,0.0028328611898017,0.0056657223796034,0.0056657223796034,0.0,0.0113314447592068,0.0028328611898017
116,Willson Contreras,STL,131,474,552,117,72,23,1,21,70,68,58,1,136,16,3,0,6,2,4,0.247,0.346642468,0.432489451,0.77913192,0.3,24.63768116,10.50724638,96,0.75,0.23958333333333334,0.010416666666666666,0.03804347826086957,0.12681159420289856,0.12318840579710146,0.0018115942028985507,0.028985507246376812,0.005434782608695652,0.0,0.010869565217391304,0.0036231884057971015
84,Brandon Lowe,TBR,115,428,483,101,57,20,2,22,63,66,46,1,125,6,3,0,6,1,5,0.237,0.316770186,0.446261682,0.763031869,0.278169014,25.87991718,9.523809524,79,0.7215189873417721,0.25316455696202533,0.02531645569620253,0.045548654244306416,0.13043478260869565,0.13664596273291926,0.002070393374741201,0.012422360248447204,0.006211180124223602,0.0,0.012422360248447204,0.002070393374741201
208,Christopher Morel,TBR,127,463,521,105,61,19,3,23,62,65,47,1,144,6,3,1,9,4,5,0.226,0.304431599,0.431965443,0.736397042,0.274247492,27.63915547,9.021113244,82,0.7439024390243902,0.23170731707317074,0.036585365853658534,0.044145873320537425,0.11900191938579655,0.12476007677543186,0.0019193857965451055,0.011516314779270634,0.005758157389635317,0.0019193857965451055,0.01727447216890595,0.007677543186180422
118,Ha-Seong Kim,TBR,110,397,455,96,65,18,2,10,53,44,49,2,81,3,3,3,20,5,15,0.241,0.327433628,0.370277078,0.697710706,0.278317152,17.8021978,10.76923077,86,0.7558139534883721,0.20930232558139536,0.023255813953488372,0.02197802197802198,0.11648351648351649,0.0967032967032967,0.004395604395604396,0.006593406593406593,0.006593406593406593,0.006593406593406593,0.04395604395604396,0.01098901098901099
207,Jonathan Aranda,TBR,105,352,401,88,55,17,1,15,51,48,40,1,101,6,3,0,1,0,1,0.25,0.334164589,0.431818182,0.76598277,0.305439331,25.18703242,9.975062344,73,0.7534246575342466,0.2328767123287671,0.0136986301369863,0.03740648379052369,0.12718204488778054,0.11970074812967581,0.0024937655860349127,0.014962593516209476,0.007481296758104738,0.0,0.0024937655860349127,0.0
250,Jose Caballero,TBR,84,279,313,62,41,13,1,6,37,28,23,0,80,8,2,1,26,7,19,0.221,0.298076923,0.336917563,0.634994486,0.287179487,25.55910543,7.348242812,56,0.7321428571428571,0.23214285714285715,0.017857142857142856,0.019169329073482427,0.1182108626198083,0.08945686900958466,0.0,0.025559105431309903,0.006389776357827476,0.003194888178913738,0.08306709265175719,0.022364217252396165
