#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
85,J.T. Realmuto,PHI,109,400,442,103,65,20,3,15,54,55,31,2,109,8,3,0,7,3,4,0.258,0.321266968,0.435,0.756266968,0.315412186,24.66063348,7.013574661,88,0.7386363636363636,0.22727272727272727,0.03409090909090909,0.033936651583710405,0.12217194570135746,0.1244343891402715,0.004524886877828055,0.01809954751131222,0.006787330316742082,0.0,0.01583710407239819,0.006787330316742082
135,Kyle Schwarber,PHI,145,540,647,121,63,20,1,37,96,96,97,4,189,6,4,0,4,2,2,0.224,0.346213292,0.47037037,0.816583662,0.264150943,29.21174652,14.99227202,84,0.75,0.23809523809523808,0.011904761904761904,0.0571870170015456,0.14837712519319937,0.14837712519319937,0.0061823802163833074,0.00927357032457496,0.0061823802163833074,0.0,0.0061823802163833074,0.0030911901081916537
347,Max Kepler,PHI,112,395,439,93,56,19,2,16,55,55,36,0,89,5,3,0,3,0,3,0.235,0.30523918,0.415189873,0.720429053,0.262798635,20.27334852,8.200455581,77,0.7272727272727273,0.24675324675324675,0.025974025974025976,0.03644646924829157,0.1252847380410023,0.1252847380410023,0.0,0.011389521640091117,0.00683371298405467,0.0,0.00683371298405467,0.0
804,Nick Castellanos,PHI,143,549,594,142,91,29,2,20,69,80,35,2,137,6,4,0,6,1,5,0.259,0.308080808,0.428051002,0.73613181,0.308080808,23.06397306,5.892255892,122,0.7459016393442623,0.23770491803278687,0.01639344262295082,0.03367003367003367,0.11616161616161616,0.13468013468013468,0.003367003367003367,0.010101010101010102,0.006734006734006734,0.0,0.010101010101010102,0.0016835016835016834
21,Trea Turner,PHI,134,550,594,158,106,29,2,21,89,75,36,1,114,5,3,0,21,3,18,0.287,0.335016835,0.461818182,0.796835017,0.327751196,19.19191919,6.060606061,137,0.7737226277372263,0.2116788321167883,0.014598540145985401,0.03535353535353535,0.14983164983164984,0.12626262626262627,0.0016835016835016834,0.008417508417508417,0.005050505050505051,0.0,0.03535353535353535,0.005050505050505051
128,Bryan Reynolds,PIT,149,574,644,153,100,28,4,21,74,84,57,4,139,9,4,0,8,2,6,0.267,0.340062112,0.43902439,0.779086502,0.315789474,21.58385093,8.850931677,132,0.7575757575757576,0.21212121212121213,0.030303030303030304,0.03260869565217391,0.11490683229813664,0.13043478260869565,0.006211180124223602,0.013975155279503106,0.006211180124223602,0.0,0.012422360248447204,0.003105590062111801
226,Endy Rodriguez,PIT,110,426,467,104,65,26,3,10,60,53,34,0,96,4,3,0,2,1,1,0.244,0.304068522,0.389671362,0.693739884,0.291021672,20.55674518,7.280513919,94,0.6914893617021277,0.2765957446808511,0.031914893617021274,0.021413276231263382,0.1284796573875803,0.11349036402569593,0.0,0.008565310492505354,0.006423982869379015,0.0,0.004282655246252677,0.0021413276231263384
428,Joey Bart,PIT,89,284,317,69,47,12,0,10,39,38,25,0,88,7,1,0,0,0,0,0.243,0.318611987,0.39084507,0.709457058,0.315508021,27.76025237,7.886435331,59,0.7966101694915254,0.2033898305084746,0.0,0.031545741324921134,0.12302839116719243,0.11987381703470032,0.0,0.022082018927444796,0.0031545741324921135,0.0,0.0,0.0
243,Ke'Bryan Hayes,PIT,111,422,459,106,76,20,2,8,51,43,31,1,89,3,3,0,11,3,8,0.251,0.305010893,0.36492891,0.669939803,0.298780488,19.38997821,6.753812636,98,0.7755102040816326,0.20408163265306123,0.02040816326530612,0.017429193899782137,0.1111111111111111,0.09368191721132897,0.002178649237472767,0.006535947712418301,0.006535947712418301,0.0,0.023965141612200435,0.006535947712418301
78,Oneil Cruz,PIT,140,529,587,134,78,28,4,24,80,80,52,4,168,3,3,0,20,3,17,0.253,0.32197615,0.457466919,0.779443069,0.323529412,28.62010221,8.858603066,110,0.7090909090909091,0.2545454545454545,0.03636363636363636,0.04088586030664395,0.1362862010221465,0.1362862010221465,0.0068143100511073255,0.005110732538330494,0.005110732538330494,0.0,0.034071550255536626,0.005110732538330494
122,Spencer Horwitz,PIT,138,508,588,139,91,35,1,12,70,63,68,2,102,8,4,0,3,2,1,0.274,0.365646259,0.417322835,0.782969093,0.319095477,17.34693878,11.56462585,127,0.7165354330708661,0.2755905511811024,0.007874015748031496,0.02040816326530612,0.11904761904761904,0.10714285714285714,0.003401360544217687,0.013605442176870748,0.006802721088435374,0.0,0.00510204081632653,0.003401360544217687
