#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
264,Colt Keith,DET,131,477,523,120,80,23,4,13,58,57,38,2,107,3,4,0,5,1,4,0.252,0.308429119,0.398322851,0.70675197,0.296398892,20.45889101,7.265774379,107,0.7476635514018691,0.21495327102803738,0.037383177570093455,0.0248565965583174,0.11089866156787763,0.1089866156787763,0.0038240917782026767,0.0057361376673040155,0.0076481835564053535,0.0,0.009560229445506692,0.0019120458891013384
75,Gleyber Torres,DET,146,558,626,140,96,26,1,17,71,69,57,0,115,4,6,1,9,4,5,0.252,0.3216,0.392473118,0.714073118,0.284722222,18.37060703,9.10543131,123,0.7804878048780488,0.21138211382113822,0.008130081300813009,0.027156549520766772,0.1134185303514377,0.11022364217252396,0.0,0.006389776357827476,0.009584664536741214,0.001597444089456869,0.01437699680511182,0.006389776357827476
282,Jace Jung,DET,97,312,354,67,44,14,2,8,36,34,37,1,94,3,2,0,2,1,1,0.216,0.302259887,0.352564103,0.65482399,0.278301887,26.55367232,10.4519774,59,0.7457627118644068,0.23728813559322035,0.03389830508474576,0.022598870056497175,0.1016949152542373,0.096045197740113,0.002824858757062147,0.00847457627118644,0.005649717514124294,0.0,0.005649717514124294,0.002824858757062147
180,Kerry Carpenter,DET,120,430,478,107,63,22,3,20,59,63,37,2,118,7,4,0,4,1,3,0.25,0.315899582,0.455813953,0.771713535,0.293918919,24.68619247,7.740585774,87,0.7241379310344828,0.25287356321839083,0.034482758620689655,0.04184100418410042,0.12343096234309624,0.13179916317991633,0.0041841004184100415,0.014644351464435146,0.008368200836820083,0.0,0.008368200836820083,0.0020920502092050207
123,Parker Meadows,DET,132,488,541,112,69,22,5,16,66,54,44,1,131,4,4,1,17,4,13,0.229,0.296296296,0.393442623,0.689738919,0.27826087,24.21441774,8.133086876,96,0.71875,0.22916666666666666,0.052083333333333336,0.029574861367837338,0.12199630314232902,0.09981515711645102,0.0018484288354898336,0.0073937153419593345,0.0073937153419593345,0.0018484288354898336,0.031423290203327174,0.0073937153419593345
51,Riley Greene,DET,141,530,603,138,85,28,4,20,77,72,63,3,155,5,4,0,6,2,4,0.26,0.342192691,0.439622642,0.781815333,0.328690808,25.70480929,10.44776119,118,0.7203389830508474,0.23728813559322035,0.03389830508474576,0.03316749585406302,0.12769485903814262,0.11940298507462686,0.004975124378109453,0.008291873963515755,0.006633499170812604,0.0,0.009950248756218905,0.003316749585406302
373,Spencer Torkelson,DET,68,247,279,55,32,12,1,10,31,34,26,0,74,3,2,0,1,0,1,0.222,0.302158273,0.400809717,0.70296799,0.272727273,26.52329749,9.318996416,45,0.7111111111111111,0.26666666666666666,0.022222222222222223,0.035842293906810034,0.1111111111111111,0.12186379928315412,0.0,0.010752688172043012,0.007168458781362007,0.0,0.0035842293906810036,0.0
229,Brendan Rodgers,HOU,82,325,353,80,55,15,1,9,37,40,22,0,84,4,2,0,1,0,1,0.245,0.300283286,0.381538462,0.681821748,0.303418803,23.79603399,6.232294618,71,0.7746478873239436,0.2112676056338028,0.014084507042253521,0.025495750708215296,0.1048158640226629,0.11331444759206799,0.0,0.0113314447592068,0.0056657223796034,0.0,0.0028328611898017,0.0
112,Christian Walker,HOU,147,550,622,129,76,24,0,29,77,83,59,2,139,8,5,1,5,2,3,0.235,0.31511254,0.436363636,0.751476177,0.258397933,22.34726688,9.485530547,100,0.76,0.24,0.0,0.04662379421221865,0.12379421221864952,0.13344051446945338,0.003215434083601286,0.012861736334405145,0.008038585209003215,0.001607717041800643,0.008038585209003215,0.003215434083601286
69,Isaac Paredes,HOU,141,516,593,119,77,22,1,20,68,66,61,0,96,12,5,0,1,0,1,0.231,0.323232323,0.395348837,0.71858116,0.244444444,16.18887015,10.28667791,99,0.7777777777777778,0.2222222222222222,0.010101010101010102,0.03372681281618887,0.11467116357504216,0.11129848229342328,0.0,0.02023608768971332,0.008431703204047217,0.0,0.0016863406408094434,0.0
61,Jeremy Pena,HOU,152,585,634,154,109,29,3,13,77,62,31,0,120,10,5,2,19,5,14,0.263,0.309033281,0.38974359,0.69877687,0.308533917,18.92744479,4.889589905,141,0.7730496453900709,0.20567375886524822,0.02127659574468085,0.02050473186119874,0.12145110410094637,0.09779179810725552,0.0,0.015772870662460567,0.007886435331230283,0.0031545741324921135,0.02996845425867508,0.007886435331230283
76,Jose Altuve,HOU,143,571,632,147,101,28,2,17,79,67,50,0,111,7,3,1,15,5,10,0.258,0.323296355,0.404553415,0.72784977,0.291479821,17.56329114,7.911392405,130,0.7769230769230769,0.2153846153846154,0.015384615384615385,0.02689873417721519,0.125,0.1060126582278481,0.0,0.011075949367088608,0.004746835443037975,0.0015822784810126582,0.023734177215189875,0.007911392405063292
48,Yainer Diaz,HOU,134,507,541,140,95,26,1,17,62,67,25,1,96,4,4,1,1,0,1,0.275,0.312962963,0.429980276,0.742943239,0.309045226,17.74491682,4.621072089,123,0.7723577235772358,0.21138211382113822,0.008130081300813009,0.031423290203327174,0.11460258780036968,0.12384473197781885,0.0018484288354898336,0.0073937153419593345,0.0073937153419593345,0.0018484288354898336,0.0018484288354898336,0.0
9,Yordan Alvarez,HOU,136,507,591,149,80,29,1,38,90,102,70,9,99,9,5,0,2,1,1,0.294,0.385786802,0.57790927,0.963696072,0.296,16.75126904,11.84433164,111,0.7207207207207207,0.26126126126126126,0.009009009009009009,0.06429780033840947,0.15228426395939088,0.17258883248730963,0.015228426395939087,0.015228426395939087,0.008460236886632826,0.0,0.00338409475465313,0.001692047377326565
2,Bobby Witt Jr.,KCR,153,607,668,180,105,37,7,32,109,98,48,5,111,6,6,1,39,9,30,0.297,0.350824588,0.540362438,0.891187026,0.314893617,16.61676647,7.185628743,148,0.7094594594594594,0.25,0.0472972972972973,0.04790419161676647,0.1631736526946108,0.1467065868263473,0.0074850299401197605,0.008982035928143712,0.008982035928143712,0.0014970059880239522,0.058383233532934134,0.01347305389221557
118,Jonathan India,KCR,135,495,576,125,82,27,2,14,74,60,61,0,115,15,4,1,12,4,8,0.252,0.349565217,0.4,0.749565217,0.3,19.96527778,10.59027778,111,0.7387387387387387,0.24324324324324326,0.018018018018018018,0.024305555555555556,0.1284722222222222,0.10416666666666667,0.0,0.026041666666666668,0.006944444444444444,0.001736111111111111,0.020833333333333332,0.006944444444444444
148,Maikel Garcia,KCR,130,488,535,128,93,25,3,7,65,48,38,0,96,2,4,3,22,7,15,0.262,0.315789474,0.368852459,0.684641933,0.311053985,17.94392523,7.102803738,121,0.768595041322314,0.2066115702479339,0.024793388429752067,0.013084112149532711,0.12149532710280374,0.08971962616822429,0.0,0.003738317757009346,0.007476635514018692,0.005607476635514018,0.041121495327102804,0.013084112149532711
217,MJ Melendez,KCR,121,423,478,96,54,23,3,17,57,58,48,2,123,3,4,0,6,2,4,0.228,0.307531381,0.418439716,0.725971097,0.275261324,25.73221757,10.041841,79,0.6835443037974683,0.2911392405063291,0.0379746835443038,0.03556485355648536,0.1192468619246862,0.12133891213389121,0.0041841004184100415,0.006276150627615063,0.008368200836820083,0.0,0.012552301255230125,0.0041841004184100415
120,Salvador Perez,KCR,143,531,585,133,82,26,0,24,63,86,31,3,128,10,6,0,0,0,0,0.25,0.301038062,0.433145009,0.734183072,0.283116883,21.88034188,5.299145299,109,0.7522935779816514,0.23853211009174313,0.0,0.041025641025641026,0.1076923076923077,0.147008547008547,0.005128205128205128,0.017094017094017096,0.010256410256410256,0.0,0.0,0.0
155,Vinnie Pasquantino,KCR,139,531,596,138,85,32,1,19,69,77,53,3,79,6,6,1,1,0,1,0.26,0.330536913,0.429378531,0.759915444,0.271070615,13.25503356,8.89261745,119,0.7142857142857143,0.2689075630252101,0.008403361344537815,0.031879194630872486,0.11577181208053691,0.12919463087248323,0.0050335570469798654,0.010067114093959731,0.010067114093959731,0.0016778523489932886,0.0016778523489932886,0.0
136,Jo Adell,LAA,116,403,444,91,51,18,2,21,57,56,32,1,133,6,2,0,12,3,9,0.225,0.291196388,0.439205955,0.730402344,0.278884462,29.95495495,7.207207207,70,0.7285714285714285,0.2571428571428571,0.02857142857142857,0.0472972972972973,0.12837837837837837,0.12612612612612611,0.0022522522522522522,0.013513513513513514,0.0045045045045045045,0.0,0.02702702702702703,0.006756756756756757
108,Jorge Soler,LAA,130,472,545,112,60,23,0,29,70,78,61,1,138,6,3,0,1,0,1,0.238,0.330258303,0.470338983,0.800597286,0.269480519,25.32110092,11.19266055,83,0.7228915662650602,0.27710843373493976,0.0,0.05321100917431193,0.12844036697247707,0.14311926605504588,0.001834862385321101,0.011009174311926606,0.005504587155963303,0.0,0.001834862385321101,0.0
56,Logan O'Hoppe,LAA,126,449,497,109,64,22,1,22,60,65,38,1,134,6,3,1,3,1,2,0.243,0.308467742,0.443207127,0.751674869,0.293918919,26.96177062,7.645875252,87,0.735632183908046,0.25287356321839083,0.011494252873563218,0.04426559356136821,0.12072434607645875,0.13078470824949698,0.002012072434607646,0.012072434607645875,0.006036217303822937,0.002012072434607646,0.006036217303822937,0.002012072434607646
159,Luis Rengifo,LAA,131,495,541,123,87,21,3,13,65,52,36,1,89,6,4,1,19,6,13,0.249,0.304990758,0.383838384,0.688829142,0.277078086,16.45101664,6.654343808,110,0.7909090909090909,0.19090909090909092,0.02727272727272727,0.024029574861367836,0.12014787430683918,0.09611829944547134,0.0018484288354898336,0.011090573012939002,0.0073937153419593345,0.0018484288354898336,0.03512014787430684,0.011090573012939002
42,Mike Trout,LAA,108,400,464,104,54,20,2,28,68,72,55,4,121,7,3,0,6,2,4,0.261,0.356989247,0.53,0.886989247,0.299212598,26.07758621,11.85344828,76,0.7105263157894737,0.2631578947368421,0.02631578947368421,0.0603448275862069,0.14655172413793102,0.15517241379310345,0.008620689655172414,0.015086206896551725,0.00646551724137931,0.0,0.01293103448275862,0.004310344827586207
258,Nolan Schanuel,LAA,134,486,563,120,92,20,2,6,62,44,63,2,90,8,5,2,6,2,4,0.248,0.339857651,0.333333333,0.673190985,0.288607595,15.98579041,11.19005329,114,0.8070175438596491,0.17543859649122806,0.017543859649122806,0.010657193605683837,0.11012433392539965,0.07815275310834814,0.003552397868561279,0.014209591474245116,0.008880994671403197,0.003552397868561279,0.010657193605683837,0.003552397868561279
70,Taylor Ward,LAA,148,564,639,144,89,28,2,24,80,79,62,1,146,8,5,1,7,2,5,0.255,0.334898279,0.437943262,0.772841541,0.30075188,22.84820031,9.702660407,120,0.7416666666666667,0.23333333333333334,0.016666666666666666,0.03755868544600939,0.12519561815336464,0.12363067292644757,0.001564945226917058,0.012519561815336464,0.00782472613458529,0.001564945226917058,0.010954616588419406,0.003129890453834116
79,Zach Neto,LAA,125,458,510,111,69,23,2,18,66,56,33,0,119,13,3,2,18,5,13,0.243,0.309664694,0.42139738,0.731062074,0.287037037,23.33333333,6.470588235,93,0.7419354838709677,0.24731182795698925,0.021505376344086023,0.03529411764705882,0.12941176470588237,0.10980392156862745,0.0,0.025490196078431372,0.0058823529411764705,0.00392156862745098,0.03529411764705882,0.00980392156862745
184,Andy Pages,LAD,79,288,320,71,41,16,1,13,41,43,24,1,79,5,2,0,3,1,2,0.245,0.313479624,0.444444444,0.757924068,0.292929293,24.6875,7.5,58,0.7068965517241379,0.27586206896551724,0.017241379310344827,0.040625,0.128125,0.134375,0.003125,0.015625,0.00625,0.0,0.009375,0.003125
35,Freddie Freeman,LAD,149,567,651,159,104,32,3,21,89,84,70,9,102,8,6,1,13,4,9,0.281,0.3640553,0.46031746,0.82437276,0.306666667,15.66820276,10.75268817,138,0.7536231884057971,0.2318840579710145,0.021739130434782608,0.03225806451612903,0.13671274961597543,0.12903225806451613,0.013824884792626729,0.01228878648233487,0.009216589861751152,0.0015360983102918587,0.019969278033794162,0.006144393241167435
231,Hyeseong Kim,LAD,109,405,438,100,72,19,3,6,51,39,27,1,83,2,3,0,17,1,16,0.246,0.295194508,0.35308642,0.648280928,0.294670846,18.94977169,6.164383562,94,0.7659574468085106,0.20212765957446807,0.031914893617021274,0.0136986301369863,0.11643835616438356,0.08904109589041095,0.00228310502283105,0.0045662100456621,0.00684931506849315,0.0,0.03881278538812785,0.00228310502283105
77,Max Muncy,LAD,125,439,523,95,50,19,1,24,68,72,72,3,136,6,4,0,1,0,1,0.215,0.332053743,0.425968109,0.758021852,0.250883392,26.00382409,13.7667304,71,0.704225352112676,0.2676056338028169,0.014084507042253521,0.045889101338432124,0.13001912045889102,0.13766730401529637,0.0057361376673040155,0.011472275334608031,0.0076481835564053535,0.0,0.0019120458891013384,0.0
227,Michael Conforto,LAD,115,406,464,95,59,18,1,17,56,59,46,2,106,7,4,0,1,0,1,0.234,0.319654428,0.408866995,0.728521423,0.271777003,22.84482759,9.913793103,78,0.7564102564102564,0.23076923076923078,0.01282051282051282,0.036637931034482756,0.1206896551724138,0.1271551724137931,0.004310344827586207,0.015086206896551725,0.008620689655172414,0.0,0.0021551724137931034,0.0
6,Mookie Betts,LAD,148,566,653,156,94,32,3,27,95,90,74,3,87,7,5,1,13,4,9,0.276,0.363496933,0.485865724,0.849362657,0.282275711,13.32312404,11.3323124,129,0.7286821705426356,0.24806201550387597,0.023255813953488372,0.04134762633996937,0.14548238897396631,0.13782542113323124,0.004594180704441042,0.010719754977029096,0.007656967840735069,0.0015313935681470138,0.019908116385911178,0.006125574272588055
5,Shohei Ohtani,LAD,145,553,645,160,83,31,4,42,116,110,81,11,144,5,4,1,33,9,24,0.289,0.382581649,0.587703436,0.970285084,0.318059299,22.3255814,12.55813953,118,0.7033898305084746,0.2627118644067797,0.03389830508474576,0.06511627906976744,0.17984496124031008,0.17054263565891473,0.017054263565891473,0.007751937984496124,0.006201550387596899,0.0015503875968992248,0.05116279069767442,0.013953488372093023
80,Teoscar Hernandez,LAD,146,564,621,146,88,27,2,28,86,88,46,2,178,7,4,0,10,3,7,0.258,0.320450886,0.460992908,0.781443793,0.325966851,28.66344605,7.407407407,118,0.7457627118644068,0.2288135593220339,0.01694915254237288,0.04508856682769726,0.13848631239935588,0.14170692431561996,0.00322061191626409,0.011272141706924315,0.00644122383252818,0.0,0.01610305958132045,0.004830917874396135
128,Tommy Edman,LAD,132,490,537,121,82,23,3,13,70,54,37,1,95,5,4,2,24,6,18,0.247,0.304104478,0.385714286,0.689818763,0.279792746,17.69087523,6.890130354,108,0.7592592592592593,0.21296296296296297,0.027777777777777776,0.024208566108007448,0.1303538175046555,0.1005586592178771,0.00186219739292365,0.00931098696461825,0.0074487895716946,0.0037243947858473,0.0446927374301676,0.0111731843575419
20,Will Smith,LAD,124,444,511,116,70,23,1,22,67,72,50,2,94,10,6,0,2,1,1,0.262,0.345098039,0.466216216,0.811314255,0.281437126,18.39530333,9.784735812,94,0.7446808510638298,0.24468085106382978,0.010638297872340425,0.043052837573385516,0.13111545988258316,0.14090019569471623,0.003913894324853229,0.019569471624266144,0.011741682974559686,0.0,0.003913894324853229,0.0019569471624266144
142,Connor Norby,MIA,133,498,547,122,77,26,3,16,62,62,40,0,158,5,3,0,11,2,9,0.245,0.305860806,0.40562249,0.711483296,0.324159021,28.88482633,7.31261426,106,0.7264150943396226,0.24528301886792453,0.02830188679245283,0.029250457038391225,0.113345521023766,0.113345521023766,0.0,0.009140767824497258,0.005484460694698354,0.0,0.02010968921389397,0.003656307129798903
402,Deyvison De Los Santos,MIA,97,373,398,90,60,16,1,12,39,48,19,2,112,3,2,1,2,0,2,0.24,0.282115869,0.383378016,0.665493885,0.310756972,28.14070352,4.773869347,78,0.7692307692307693,0.20512820512820512,0.01282051282051282,0.03015075376884422,0.09798994974874371,0.12060301507537688,0.005025125628140704,0.007537688442211055,0.005025125628140704,0.002512562814070352,0.005025125628140704,0.0
202,Jesus Sanchez,MIA,129,462,515,114,72,23,2,18,61,63,45,3,132,5,3,1,8,2,6,0.247,0.318446602,0.424242424,0.742689026,0.304761905,25.63106796,8.737864078,96,0.75,0.23958333333333334,0.020833333333333332,0.03495145631067961,0.11844660194174757,0.12233009708737864,0.005825242718446602,0.009708737864077669,0.005825242718446602,0.001941747572815534,0.015533980582524271,0.003883495145631068
110,Xavier Edwards,MIA,134,517,577,143,113,24,4,2,68,40,46,2,84,2,4,7,31,6,25,0.276,0.335676626,0.350096712,0.685773337,0.324137931,14.55805893,7.972270364,141,0.8014184397163121,0.1702127659574468,0.028368794326241134,0.0034662045060658577,0.11785095320623917,0.06932409012131716,0.0034662045060658577,0.0034662045060658577,0.006932409012131715,0.012131715771230503,0.053726169844020795,0.010398613518197574
182,Brice Turang,MIL,141,517,571,126,93,22,4,6,65,46,45,1,107,2,4,3,34,6,28,0.243,0.304577465,0.334622824,0.639200289,0.294117647,18.73905429,7.880910683,120,0.775,0.18333333333333332,0.03333333333333333,0.010507880910683012,0.1138353765323993,0.08056042031523643,0.0017513134851138354,0.0035026269702276708,0.0070052539404553416,0.005253940455341506,0.0595446584938704,0.010507880910683012
119,Christian Yelich,MIL,121,453,525,119,79,23,2,15,69,61,64,4,113,3,3,1,21,5,16,0.263,0.355640535,0.421633554,0.777274089,0.317073171,21.52380952,12.19047619,104,0.7596153846153846,0.22115384615384615,0.019230769230769232,0.02857142857142857,0.13142857142857142,0.11619047619047619,0.007619047619047619,0.005714285714285714,0.005714285714285714,0.0019047619047619048,0.04,0.009523809523809525
183,Garrett Mitchell,MIL,116,400,452,91,60,17,3,11,54,43,43,1,140,4,2,2,20,4,16,0.227,0.307349666,0.3675,0.674849666,0.3187251,30.97345133,9.513274336,80,0.75,0.2125,0.0375,0.024336283185840708,0.11946902654867257,0.09513274336283185,0.0022123893805309734,0.008849557522123894,0.004424778761061947,0.004424778761061947,0.04424778761061947,0.008849557522123894
65,Jackson Chourio,MIL,149,583,633,157,102,30,5,20,81,81,41,2,135,5,4,1,25,6,19,0.27,0.320695103,0.440823328,0.76151843,0.31712963,21.32701422,6.477093207,137,0.7445255474452555,0.21897810218978103,0.0364963503649635,0.0315955766192733,0.12796208530805686,0.12796208530805686,0.00315955766192733,0.007898894154818325,0.00631911532385466,0.001579778830963665,0.03949447077409163,0.009478672985781991
104,Joey Ortiz,MIL,141,499,552,122,83,22,4,12,62,58,43,0,114,5,3,2,12,3,9,0.244,0.309090909,0.374749499,0.683840408,0.292553191,20.65217391,7.789855072,110,0.7545454545454545,0.2,0.03636363636363636,0.021739130434782608,0.11231884057971014,0.10507246376811594,0.0,0.009057971014492754,0.005434782608695652,0.0036231884057971015,0.021739130434782608,0.005434782608695652
262,Rhys Hoskins,MIL,130,467,537,101,56,21,0,23,59,77,59,0,146,7,4,0,3,1,2,0.216,0.310986965,0.406852248,0.717839213,0.258278146,27.18808194,10.98696462,78,0.717948717948718,0.2692307692307692,0.0,0.04283054003724395,0.10986964618249534,0.14338919925512103,0.0,0.01303538175046555,0.0074487895716946,0.0,0.00558659217877095,0.00186219739292365
11,William Contreras,MIL,148,547,620,144,92,28,1,24,75,89,63,2,135,5,3,1,5,2,3,0.264,0.343042071,0.451553931,0.794596002,0.306905371,21.77419355,10.16129032,120,0.7666666666666667,0.23333333333333334,0.008333333333333333,0.03870967741935484,0.12096774193548387,0.1435483870967742,0.0032258064516129032,0.008064516129032258,0.004838709677419355,0.0016129032258064516,0.008064516129032258,0.0032258064516129032
238,Brooks Lee,MIN,108,395,427,96,68,19,1,8,42,42,26,2,74,2,3,1,3,1,2,0.242,0.291079812,0.356962025,0.648041838,0.278481013,17.33021077,6.088992974,88,0.7727272727272727,0.2159090909090909,0.011363636363636364,0.01873536299765808,0.09836065573770492,0.09836065573770492,0.00468384074941452,0.00468384074941452,0.00702576112412178,0.00234192037470726,0.00702576112412178,0.00234192037470726
92,Byron Buxton,MIN,105,393,436,95,49,24,2,21,59,60,32,1,121,8,3,0,8,2,6,0.243,0.309633028,0.475826972,0.78546,0.291338583,27.75229358,7.339449541,74,0.6621621621621622,0.32432432432432434,0.02702702702702703,0.0481651376146789,0.1353211009174312,0.13761467889908258,0.0022935779816513763,0.01834862385321101,0.006880733944954129,0.0,0.01834862385321101,0.0045871559633027525
43,Carlos Correa,MIN,120,454,516,121,79,23,1,18,63,63,50,2,99,4,4,0,0,0,0,0.266,0.341796875,0.440528634,0.782325509,0.302052786,19.18604651,9.689922481,103,0.7669902912621359,0.22330097087378642,0.009708737864077669,0.03488372093023256,0.12209302325581395,0.12209302325581395,0.003875968992248062,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0
206,Edouard Julien,MIN,89,297,345,68,46,13,1,8,40,33,43,1,109,3,2,1,4,2,2,0.23,0.330434783,0.36026936,0.690704143,0.32967033,31.5942029,12.46376812,60,0.7666666666666667,0.21666666666666667,0.016666666666666666,0.02318840579710145,0.11594202898550725,0.09565217391304348,0.002898550724637681,0.008695652173913044,0.005797101449275362,0.002898550724637681,0.011594202898550725,0.005797101449275362
173,Matt Wallner,MIN,128,443,508,98,53,21,2,23,63,65,49,3,174,13,3,0,3,1,2,0.221,0.31496063,0.435665914,0.750626544,0.301204819,34.2519685,9.645669291,75,0.7066666666666667,0.28,0.02666666666666667,0.045275590551181105,0.12401574803149606,0.1279527559055118,0.005905511811023622,0.025590551181102362,0.005905511811023622,0.0,0.005905511811023622,0.001968503937007874
100,Royce Lewis,MIN,121,455,501,113,68,23,1,20,61,63,38,1,113,4,4,1,7,3,4,0.248,0.309381238,0.432967033,0.74234827,0.285276074,22.55489022,7.584830339,93,0.7311827956989247,0.24731182795698925,0.010752688172043012,0.03992015968063872,0.1217564870259481,0.12574850299401197,0.001996007984031936,0.007984031936127744,0.007984031936127744,0.001996007984031936,0.013972055888223553,0.005988023952095809
94,Ryan Jeffers,MIN,106,364,409,85,52,16,1,16,47,49,32,1,96,8,3,2,2,1,1,0.233,0.307125307,0.414835165,0.721960472,0.270588235,23.47188264,7.82396088,69,0.7536231884057971,0.2318840579710145,0.014492753623188406,0.039119804400977995,0.11491442542787286,0.1198044009779951,0.0024449877750611247,0.019559902200488997,0.007334963325183374,0.004889975550122249,0.004889975550122249,0.0024449877750611247
164,Trevor Larnach,MIN,117,415,473,102,63,22,1,17,57,57,49,2,123,5,3,0,3,1,2,0.247,0.330508475,0.428915663,0.759424137,0.305755396,26.00422833,10.35940803,85,0.7411764705882353,0.25882352941176473,0.011764705882352941,0.035940803382663845,0.12050739957716702,0.12050739957716702,0.004228329809725159,0.010570824524312896,0.006342494714587738,0.0,0.006342494714587738,0.0021141649048625794
151,Willi Castro,MIN,132,489,547,119,82,22,3,12,67,49,41,1,128,12,4,2,18,5,13,0.244,0.315018315,0.374233129,0.689251444,0.303116147,23.40036563,7.495429616,107,0.7663551401869159,0.205607476635514,0.028037383177570093,0.021937842778793418,0.12248628884826325,0.08957952468007313,0.0018281535648994515,0.021937842778793418,0.007312614259597806,0.003656307129798903,0.03290676416819013,0.009140767824497258
97,Brandon Nimmo,NYM,139,517,603,125,81,24,3,16,74,61,70,2,134,10,3,2,6,2,4,0.242,0.341666667,0.390715667,0.732382334,0.294594595,22.22222222,11.60862355,109,0.7431192660550459,0.22018348623853212,0.027522935779816515,0.026533996683250415,0.12271973466003316,0.1011608623548922,0.003316749585406302,0.01658374792703151,0.004975124378109453,0.003316749585406302,0.009950248756218905,0.003316749585406302
25,Francisco Alvarez,NYM,123,416,465,93,58,17,1,18,51,57,40,1,119,6,3,0,1,1,0,0.223,0.298924731,0.401442308,0.700367039,0.265957447,25.59139785,8.602150538,75,0.7733333333333333,0.22666666666666666,0.013333333333333334,0.03870967741935484,0.10967741935483871,0.12258064516129032,0.002150537634408602,0.012903225806451613,0.0064516129032258064,0.0,0.002150537634408602,0.002150537634408602
14,Francisco Lindor,NYM,153,592,671,151,89,31,2,29,93,85,60,2,130,10,5,1,22,7,15,0.254,0.331334333,0.461148649,0.792482981,0.278538813,19.37406855,8.941877794,122,0.7295081967213115,0.2540983606557377,0.01639344262295082,0.043219076005961254,0.13859910581222057,0.12667660208643816,0.0029806259314456036,0.014903129657228018,0.007451564828614009,0.0014903129657228018,0.03278688524590164,0.010432190760059613
223,Jeff McNeil,NYM,122,444,490,107,76,22,2,8,50,46,32,1,66,9,3,2,3,1,2,0.242,0.303278689,0.355855856,0.659134544,0.26541555,13.46938776,6.530612245,99,0.7676767676767676,0.2222222222222222,0.020202020202020204,0.0163265306122449,0.10204081632653061,0.09387755102040816,0.0020408163265306124,0.018367346938775512,0.006122448979591836,0.004081632653061225,0.006122448979591836,0.0020408163265306124
335,Jesse Winker,NYM,103,349,408,79,53,14,1,11,47,40,50,1,86,6,2,1,5,2,3,0.225,0.331695332,0.366762178,0.698457509,0.267716535,21.07843137,12.25490196,68,0.7794117647058824,0.20588235294117646,0.014705882352941176,0.02696078431372549,0.11519607843137254,0.09803921568627451,0.0024509803921568627,0.014705882352941176,0.004901960784313725,0.0024509803921568627,0.012254901960784314,0.004901960784313725
4,Juan Soto,NYM,153,538,674,146,82,28,2,34,105,94,127,7,117,5,4,1,8,3,5,0.271,0.412462908,0.520446097,0.932909005,0.286445013,17.35905045,18.84272997,112,0.7321428571428571,0.25,0.017857142857142856,0.050445103857566766,0.15578635014836795,0.1394658753709199,0.010385756676557863,0.00741839762611276,0.005934718100890208,0.001483679525222552,0.011869436201780416,0.004451038575667656
126,Mark Vientos,NYM,145,552,606,128,76,25,0,27,68,81,44,1,179,5,4,0,1,0,1,0.232,0.292561983,0.423913043,0.716475027,0.288571429,29.5379538,7.260726073,101,0.7524752475247525,0.24752475247524752,0.0,0.04455445544554455,0.11221122112211221,0.13366336633663367,0.0016501650165016502,0.00825082508250825,0.006600660066006601,0.0,0.0016501650165016502,0.0
66,Pete Alonso,NYM,153,575,658,138,76,25,0,36,84,97,64,3,155,14,5,1,3,1,2,0.239,0.328267477,0.469565217,0.797832695,0.262210797,23.556231,9.726443769,102,0.7450980392156863,0.24509803921568626,0.0,0.0547112462006079,0.1276595744680851,0.1474164133738602,0.004559270516717325,0.02127659574468085,0.007598784194528876,0.001519756838905775,0.004559270516717325,0.001519756838905775
1,Aaron Judge,NYY,146,521,638,146,71,26,1,48,105,117,106,11,167,6,5,0,6,2,4,0.28,0.404388715,0.610364683,1.014753398,0.31511254,26.17554859,16.61442006,98,0.7244897959183674,0.2653061224489796,0.01020408163265306,0.07523510971786834,0.164576802507837,0.1833855799373041,0.017241379310344827,0.009404388714733543,0.007836990595611285,0.0,0.009404388714733543,0.003134796238244514
98,Anthony Volpe,NYY,146,558,615,133,90,26,4,12,74,55,43,0,141,7,5,1,25,6,19,0.239,0.298531811,0.362007168,0.660538979,0.295121951,22.92682927,6.991869919,121,0.743801652892562,0.21487603305785125,0.03305785123966942,0.01951219512195122,0.12032520325203253,0.08943089430894309,0.0,0.011382113821138212,0.008130081300813009,0.0016260162601626016,0.04065040650406504,0.00975609756097561
29,Austin Wells,NYY,122,413,467,94,56,19,1,17,53,55,44,2,108,5,3,1,4,1,3,0.227,0.307526882,0.399515738,0.70704262,0.264604811,23.12633833,9.421841542,77,0.7272727272727273,0.24675324675324675,0.012987012987012988,0.03640256959314775,0.11349036402569593,0.11777301927194861,0.004282655246252677,0.010706638115631691,0.006423982869379015,0.0021413276231263384,0.008565310492505354,0.0021413276231263384
143,Cody Bellinger,NYY,133,513,568,125,79,25,3,19,67,65,46,3,99,4,5,0,13,3,10,0.245,0.308098592,0.417153996,0.725252588,0.265,17.42957746,8.098591549,106,0.7452830188679245,0.2358490566037736,0.02830188679245283,0.03345070422535211,0.11795774647887323,0.11443661971830986,0.00528169014084507,0.007042253521126761,0.008802816901408451,0.0,0.022887323943661973,0.00528169014084507
