#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
194,Willi Castro,MIN,141,544,609,133,88,27,4,13,79,59,44,0,143,15,4,2,19,6,13,0.244,0.31630972,0.378676471,0.694986191,0.306122449,23.48111658,7.224958949,120,0.7333333333333333,0.225,0.03333333333333333,0.021346469622331693,0.1297208538587849,0.09688013136288999,0.0,0.024630541871921183,0.006568144499178982,0.003284072249589491,0.031198686371100164,0.009852216748768473
85,Brandon Nimmo,NYM,134,502,581,126,82,24,3,17,76,67,65,0,128,10,3,1,8,2,6,0.252,0.346551724,0.412350598,0.758902322,0.302777778,22.03098107,11.18760757,109,0.7522935779816514,0.22018348623853212,0.027522935779816515,0.029259896729776247,0.13080895008605853,0.1153184165232358,0.0,0.01721170395869191,0.0051635111876075735,0.0017211703958691911,0.013769363166953529,0.0034423407917383822
51,Francisco Alvarez,NYM,123,433,488,101,60,18,1,22,59,68,45,0,119,5,3,1,2,1,1,0.234,0.310699588,0.43187067,0.742570258,0.26779661,24.3852459,9.221311475,79,0.759493670886076,0.22784810126582278,0.012658227848101266,0.045081967213114756,0.12090163934426229,0.13934426229508196,0.0,0.010245901639344262,0.006147540983606557,0.0020491803278688526,0.004098360655737705,0.0020491803278688526
7,Francisco Lindor,NYM,159,607,686,157,95,31,3,28,101,89,63,2,130,10,5,2,23,5,18,0.259,0.335766423,0.457990115,0.793756539,0.284140969,18.95043732,9.183673469,129,0.7364341085271318,0.24031007751937986,0.023255813953488372,0.04081632653061224,0.14723032069970846,0.12973760932944606,0.0029154518950437317,0.014577259475218658,0.007288629737609329,0.0029154518950437317,0.033527696793002916,0.007288629737609329
144,Jeff McNeil,NYM,125,487,539,129,91,27,1,10,61,56,36,1,68,11,4,1,5,1,4,0.266,0.327137546,0.386036961,0.713174507,0.288135593,12.61595547,6.67903525,119,0.7647058823529411,0.226890756302521,0.008403361344537815,0.01855287569573284,0.11317254174397032,0.1038961038961039,0.0018552875695732839,0.02040816326530612,0.0074211502782931356,0.0018552875695732839,0.00927643784786642,0.0018552875695732839
246,Jesse Winker,NYM,99,360,427,87,58,16,1,11,50,46,57,1,89,7,2,1,7,2,5,0.241,0.354460094,0.380555556,0.735015649,0.290076336,20.84309133,13.34894614,76,0.7631578947368421,0.21052631578947367,0.013157894736842105,0.02576112412177986,0.117096018735363,0.10772833723653395,0.00234192037470726,0.01639344262295082,0.00468384074941452,0.00234192037470726,0.01639344262295082,0.00468384074941452
4,Juan Soto,NYM,159,542,686,151,87,27,2,34,113,100,135,7,112,4,4,1,8,4,4,0.279,0.423357664,0.522140221,0.945497886,0.2925,16.32653061,19.67930029,117,0.7435897435897436,0.23076923076923078,0.017094017094017096,0.04956268221574344,0.16472303206997085,0.1457725947521866,0.01020408163265306,0.0058309037900874635,0.0058309037900874635,0.0014577259475218659,0.011661807580174927,0.0058309037900874635
53,Mark Vientos,NYM,154,602,665,150,88,28,2,32,82,100,52,1,194,6,5,1,1,0,1,0.249,0.312781955,0.46179402,0.774575975,0.309711286,29.17293233,7.819548872,118,0.7457627118644068,0.23728813559322035,0.01694915254237288,0.0481203007518797,0.12330827067669173,0.15037593984962405,0.0015037593984962407,0.009022556390977444,0.007518796992481203,0.0015037593984962407,0.0015037593984962407,0.0
95,Pete Alonso,NYM,154,577,665,139,77,25,1,35,88,102,69,7,154,13,5,0,4,1,3,0.241,0.332831325,0.467937608,0.800768934,0.264631043,23.15789474,10.37593985,104,0.7403846153846154,0.2403846153846154,0.009615384615384616,0.05263157894736842,0.13233082706766916,0.15338345864661654,0.010526315789473684,0.019548872180451128,0.007518796992481203,0.0,0.006015037593984963,0.0015037593984962407
1,Aaron Judge,NYY,159,558,686,156,80,26,0,49,114,124,116,15,178,6,5,1,8,2,6,0.278,0.405839416,0.58781362,0.993653036,0.318452381,25.94752187,16.90962099,107,0.7476635514018691,0.24299065420560748,0.0,0.07142857142857142,0.1661807580174927,0.18075801749271136,0.021865889212827987,0.008746355685131196,0.007288629737609329,0.0014577259475218659,0.011661807580174927,0.0029154518950437317
42,Anthony Volpe,NYY,157,611,679,147,92,33,5,18,83,76,55,1,150,7,5,2,28,7,21,0.241,0.308259587,0.400981997,0.709241584,0.287946429,22.09131075,8.100147275,129,0.7131782945736435,0.2558139534883721,0.03875968992248062,0.026509572901325478,0.12223858615611193,0.11192930780559647,0.0014727540500736377,0.010309278350515464,0.007363770250368188,0.0029455081001472753,0.041237113402061855,0.010309278350515464
64,Austin Wells,NYY,117,407,462,94,56,20,1,17,51,59,45,0,109,6,4,1,4,1,3,0.23,0.313852814,0.41031941,0.724172224,0.270175439,23.59307359,9.74025974,77,0.7272727272727273,0.2597402597402597,0.012987012987012988,0.0367965367965368,0.11038961038961038,0.1277056277056277,0.0,0.012987012987012988,0.008658008658008658,0.0021645021645021645,0.008658008658008658,0.0021645021645021645
