#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,WHIP,K%,BB%
28,Ryan Walker,SFG,4,3,3.26,63,0,27,5,,63,264,55,25,23,6,21,,3,68,9.73,3.02,1.2,25.80%,8.00%
29,Robert Garcia,TEX,4,3,3.42,64,0,20,6,,64,268,53,27,24,7,23,,3,71,9.92,3.3,1.2,26.30%,8.80%
30,Pete Fairbanks,MIA,4,3,3.41,62,0,27,4,,62,256,52,26,23,6,23,,3,65,9.42,3.36,1.2,25.40%,9.00%
31,Graham Ashcraft,CIN,5,3,3.3,65,0,2,16,,65,278,56,26,24,6,23,,3,66,9.16,3.24,1.22,23.80%,8.40%
32,Camilo Doval,NYY,4,3,3.19,64,0,2,14,,64,272,49,25,23,6,32,,3,75,10.53,4.55,1.27,27.50%,11.90%
33,Seranthony Dominguez,CHW,4,3,3.5,63,0,20,6,,63,268,50,27,24,7,29,,3,73,10.44,4.2,1.27,27.30%,11.00%
34,Phil Maton,CHC,4,3,3.35,65,0,4,14,,65,274,53,26,24,7,26,,3,74,10.25,3.56,1.22,27.00%,9.40%
35,Louis Varland,TOR,5,3,3.2,67,0,2,13,,67,278,57,26,24,7,21,,3,70,9.43,2.84,1.16,25.30%,7.60%
36,Robert Suarez,ATL,4,3,3.45,67,0,8,11,,67,277,56,28,26,8,23,,3,73,9.81,3.1,1.18,26.40%,8.30%
37,Riley O'Brien,STL,4,3,3.54,63,0,16,9,,63,272,56,27,25,5,28,,3,68,9.65,4.06,1.34,24.80%,10.50%
38,Andrew Kittredge,BAL,4,3,3.65,67,0,4,13,,67,278,59,30,27,8,21,,3,70,9.36,2.88,1.2,25.10%,7.70%
39,Orion Kerkering,PHI,4,3,3.19,63,0,1,13,,63,264,51,24,22,6,23,,3,72,10.25,3.32,1.18,27.20%,8.80%
40,Yimi Garcia,TOR,4,3,3.38,56,0,4,11,,56,235,45,23,21,6,22,,3,64,10.36,3.5,1.2,27.40%,9.30%
41,Emilio Pagan,CIN,4,3,3.75,66,0,27,4,,66,271,53,30,27,10,24,,3,74,10.06,3.27,1.16,27.20%,8.90%
42,Gregory Soto,PIT,4,3,3.36,61,0,4,14,,61,264,53,25,23,5,26,,3,66,9.8,3.8,1.29,25.20%,9.70%
43,Raisel Iglesias,ATL,4,3,3.65,66,0,26,4,,66,270,56,29,27,9,20,,3,70,9.5,2.79,1.16,25.80%,7.60%
44,Clayton Beeter,WSN,4,3,3.53,63,0,17,9,,63,271,50,27,25,7,33,,3,75,10.74,4.67,1.32,27.70%,12.10%
45,Tyler Rogers,TOR,5,4,3.65,74,0,2,18,,74,311,71,33,30,8,17,,3,57,6.94,2.02,1.19,18.40%,5.30%
46,Robert Stephenson,LAA,4,3,3.6,60,0,15,8,,60,251,49,26,24,8,23,,3,68,10.16,3.41,1.19,27.00%,9.10%
47,Fernando Cruz,NYY,4,3,3.35,61,0,1,16,,61,260,46,25,23,7,29,,3,80,11.85,4.32,1.23,30.90%,11.30%
48,Chris Martin,TEX,3,3,3.46,54,0,4,12,,54,223,48,23,21,6,15,,2,53,8.87,2.51,1.16,23.90%,6.80%
49,Hunter Harvey,CHC,3,3,3.29,52,0,5,13,,52,211,43,21,19,5,17,,2,56,9.61,2.89,1.14,26.30%,7.90%
50,Bryan Baker,TBR,4,3,3.29,63,0,3,12,,63,263,50,25,23,8,24,,3,74,10.61,3.36,1.16,28.20%,9.00%
51,Jared Koenig,MIL,4,3,3.33,65,0,1,15,,65,274,53,26,24,7,25,,3,70,9.66,3.45,1.2,25.50%,9.10%
52,Bryan King,HOU,4,3,3.65,67,0,1,17,,67,280,60,30,27,8,21,,3,67,9.06,2.77,1.2,24.10%,7.40%
53,Drew Pomeranz,LAA,4,3,3.59,58,0,3,11,,58,244,48,25,23,8,22,,3,65,10.04,3.4,1.2,26.50%,9.00%
54,Mason Montgomery,PIT,4,3,3.12,60,0,2,12,,60,258,48,23,21,6,25,,3,71,10.67,3.82,1.22,27.60%,9.90%
55,Dylan Lee,ATL,4,3,3.5,65,0,1,16,,65,267,54,28,25,9,20,,3,73,10.1,2.84,1.14,27.30%,7.70%
56,Alex Vesia,LAD,4,3,3.5,61,0,1,18,,61,253,45,26,24,9,25,,3,77,11.4,3.66,1.14,30.50%,9.80%
57,Kody Funderburk,MIN,4,3,3.73,65,0,3,15,,65,282,60,29,27,6,26,,3,65,8.96,3.64,1.33,22.90%,9.30%
58,Gabe Speier,SEA,4,3,2.8,58,0,0,12,,58,239,44,20,18,6,18,,2,70,10.83,2.86,1.08,29.20%,7.70%
59,Victor Vodnik,COL,4,3,4.36,64,0,22,4,,64,281,63,34,31,7,31,,3,63,8.87,4.36,1.46,22.50%,11.00%
60,Jordan Leasure,CHW,4,3,3.84,64,0,5,11,,64,272,53,30,27,8,29,,3,73,10.2,4.13,1.28,26.70%,10.80%
61,Calvin Faucher,MIA,4,3,3.76,64,0,5,11,,64,280,58,29,27,7,28,,3,66,9.31,3.91,1.35,23.60%,9.90%
62,JoJo Romero,STL,4,3,3.74,64,0,14,9,,64,271,58,29,27,6,25,,3,61,8.59,3.53,1.3,22.50%,9.30%
63,Lucas Erceg,KCR,4,3,4,62,0,2,13,,62,265,59,30,28,6,24,,3,56,8.18,3.5,1.35,21.30%,9.10%
64,Justin Topa,MIN,4,3,3.95,63,0,6,11,,63,273,62,30,28,6,22,,3,55,7.81,3.2,1.34,20.00%,8.20%
65,Justin Slaten,BOS,4,3,3.75,61,0,0,13,,61,258,56,28,25,7,20,,3,61,9.01,3.02,1.26,23.70%,7.90%
66,Mark Leiter Jr.,ATH,4,3,3.98,64,0,6,13,,64,276,60,31,28,8,25,,3,66,9.35,3.53,1.32,24.10%,9.10%
67,Jason Adam,SDP,4,3,3.5,61,0,1,15,,61,252,49,26,24,7,24,,3,65,9.53,3.53,1.2,25.60%,9.50%
68,Shawn Armstrong,CLE,4,3,3.66,68,0,3,16,,68,285,59,30,28,8,24,,3,67,8.91,3.14,1.22,23.60%,8.30%
69,Kutter Crawford,BOS,5,3,4.47,56,6,0,4,,89,374,86,48,44,14,27,,4,82,8.33,2.71,1.27,22.00%,7.20%
70,Carmen Mlodzinski,PIT,4,2,3.83,53,3,0,4,,69,295,66,32,30,7,25,,3,64,8.31,3.22,1.3,21.70%,8.40%
71,Payton Tolle,BOS,3,1,3.69,29,5,0,1,,47,202,41,21,19,6,17,,2,54,10.31,3.25,1.24,26.80%,8.50%
72,Kyle Finnegan,DET,4,3,3.74,64,0,4,13,,64,270,57,29,27,7,25,,3,64,8.94,3.52,1.27,23.50%,9.30%
73,Dennis Santana,PIT,4,3,4,68,0,26,5,,68,284,62,33,30,8,24,,3,63,8.29,3.23,1.27,22.10%,8.60%
74,Cole Sands,MIN,4,3,3.81,68,0,2,13,,68,286,62,31,29,8,21,,3,66,8.78,2.82,1.23,23.20%,7.50%
75,Blake Treinen,LAD,4,3,3.51,58,0,1,14,,58,250,47,25,23,8,24,,3,69,10.64,3.77,1.23,27.40%,9.70%
76,Angel Zerpa,MIL,4,3,3.27,60,0,0,12,,60,253,51,24,22,6,21,,3,60,9.01,3.15,1.21,23.80%,8.30%
77,Tommy Nance,TOR,4,3,3.51,58,0,0,12,,58,247,53,25,23,6,19,,3,57,8.82,2.91,1.24,23.00%,7.60%
78,A.J. Minter,NYM,3,3,3.41,52,0,2,14,,52,214,41,21,20,6,20,,2,56,9.77,3.5,1.18,26.40%,9.50%
79,Aaron Ashby,MIL,4,3,3.33,64,0,1,13,,64,280,52,26,24,5,34,,3,70,9.84,4.79,1.35,25.00%,12.20%
80,Yennier Cano,BAL,4,3,3.69,60,0,1,12,,60,254,55,27,25,5,23,,3,57,8.58,3.41,1.29,22.50%,9.00%
81,Juan Mejia,COL,4,3,4.37,66,0,3,14,,66,292,64,35,32,8,31,,3,71,9.62,4.29,1.44,24.20%,10.80%
82,Sean Newcomb,CHW,4,3,3.85,62,2,2,10,,67,292,62,31,29,7,28,,3,66,8.8,3.75,1.33,22.60%,9.60%
83,Matt Svanson,STL,4,3,3.79,65,0,6,15,,65,278,60,30,27,6,26,,3,62,8.65,3.56,1.32,22.50%,9.30%
84,Kevin Ginkel,ARI,4,3,3.87,62,0,12,11,,62,263,56,29,27,7,24,,3,62,8.99,3.5,1.3,23.50%,9.20%
85,Brad Keller,PHI,4,3,3.87,68,0,2,16,,68,293,61,32,29,7,30,,3,66,8.71,3.93,1.34,22.50%,10.10%
86,Tony Santillan,CIN,4,3,4.08,70,0,4,13,,70,302,61,35,32,10,32,,3,76,9.75,4.11,1.32,25.10%,10.60%
87,Eduard Bazardo,SEA,4,3,3.32,68,0,1,14,,68,283,55,27,25,8,25,,3,73,9.72,3.28,1.17,26.00%,8.80%
88,Taylor Rogers,MIN,4,3,3.85,61,0,20,5,,61,266,54,28,26,8,27,,3,66,9.74,4,1.32,24.80%,10.20%
89,Tyler Holton,DET,4,4,3.92,72,0,1,14,,72,294,67,34,31,8,20,,3,61,7.61,2.47,1.2,20.70%,6.70%
90,Anthony Bender,MIA,4,3,3.66,61,0,1,12,,61,258,54,27,25,6,25,,3,60,8.87,3.63,1.28,23.30%,9.50%
91,Aaron Bummer,ATL,4,3,3.49,60,0,0,12,,60,260,55,25,23,5,24,,3,62,9.32,3.53,1.31,23.90%,9.00%
92,Ryan Thompson,ARI,4,3,3.73,64,0,1,16,,64,271,60,29,27,6,22,,3,57,7.97,3.07,1.28,20.90%,8.10%
93,Jimmy Herget,COL,4,4,4.61,77,0,2,15,,77,332,78,43,39,12,26,,3,72,8.44,3.06,1.35,21.70%,7.90%
94,Andrew Nardi,MIA,4,3,3.38,56,0,0,10,,56,238,45,23,21,7,22,,3,70,11.17,3.52,1.2,29.20%,9.20%
95,Matt Strahm,KCR,4,3,3.99,66,0,1,17,,66,271,57,32,29,10,21,,3,67,9.13,2.89,1.19,24.70%,7.80%
96,Kirby Yates,LAA,3,3,3.81,56,0,4,12,,56,237,45,26,24,7,26,,3,66,10.66,4.22,1.27,28.00%,11.10%
97,Hunter Gaddis,CLE,4,3,3.94,66,0,3,14,,66,278,60,32,29,9,22,,3,62,8.4,2.94,1.24,22.20%,7.70%
98,Mason Englert,TBR,3,3,3.76,60,0,1,12,,60,254,55,27,25,7,18,,3,58,8.71,2.75,1.23,22.90%,7.20%
99,Brendon Little,TOR,4,3,3.39,54,0,0,10,,54,235,46,22,20,4,28,,3,60,9.98,4.59,1.36,25.50%,11.70%
100,Caleb Thielbar,CHC,4,3,3.62,66,0,1,15,,66,274,55,29,27,8,24,,3,68,9.28,3.26,1.19,24.80%,8.70%
101,Connor Prielipp,MIN,4,2,4.23,45,5,0,1,,66,285,63,34,31,8,26,,3,62,8.53,3.56,1.34,21.90%,9.20%
102,Greg Weissert,BOS,4,3,4.21,65,0,1,17,,65,279,63,33,30,8,24,,3,60,8.29,3.29,1.34,21.50%,8.50%
103,Brooks Raley,NYM,4,3,3.59,62,0,1,14,,62,260,52,27,25,8,23,,3,64,9.24,3.35,1.21,24.50%,8.90%
104,Seth Halvorsen,COL,4,3,4.3,60,0,3,11,,60,264,58,31,29,7,28,,3,60,8.96,4.23,1.44,22.60%,10.70%
105,Steven Okert,HOU,4,3,3.72,64,0,0,14,,64,266,52,29,26,9,24,,3,72,10.06,3.32,1.18,26.90%,8.90%
106,Mike Vasil,CHW,5,4,4.52,76,3,1,14,,95,412,95,52,47,12,38,,4,75,7.12,3.61,1.4,18.20%,9.20%
107,Justin Wilson,,3,2,3.84,43,0,0,0,,43,186,39,20,18,5,17,,2,46,9.58,3.48,1.3,24.60%,8.90%
108,Justin Sterner,ATH,4,3,4.2,65,0,8,10,,65,276,59,33,30,10,24,,3,66,9.14,3.28,1.27,23.90%,8.60%
109,Yohan Ramirez,PIT,4,3,3.59,56,0,0,10,,56,246,51,24,22,5,24,,3,60,9.66,3.79,1.33,24.40%,9.60%
110,Brenan Hanifee,DET,3,3,3.88,58,0,0,11,,58,248,58,27,25,6,17,,2,46,7.21,2.62,1.29,18.70%,6.80%
111,Brock Burke,CIN,4,3,4.05,62,0,1,13,,62,264,57,30,28,8,23,,3,57,8.31,3.27,1.29,21.70%,8.50%
112,Tanner Banks,PHI,4,3,3.81,62,0,0,12,,62,259,56,29,26,8,19,,3,60,8.72,2.74,1.2,23.20%,7.30%
113,Justin Wrobleski,LAD,3,2,4.14,40,3,0,1,,58,245,53,29,26,8,21,,3,54,8.38,3.25,1.29,21.80%,8.50%
114,Luke Weaver,NYM,4,3,3.88,67,0,4,14,,67,283,58,32,29,10,24,,3,69,9.32,3.18,1.22,24.50%,8.40%
115,Jordan Hicks,CHW,4,3,3.61,54,0,0,9,,54,237,48,24,22,5,24,,3,54,8.98,4.07,1.35,22.70%,10.30%
116,Caleb Ferguson,CIN,4,3,3.82,58,0,0,10,,58,250,53,27,25,6,23,,3,56,8.67,3.57,1.31,22.40%,9.20%
117,Julian Fernandez,WSN,4,3,3.99,59,0,2,12,,59,250,54,29,26,8,21,,3,57,8.73,3.14,1.27,22.90%,8.20%
118,Jovani Moran,BOS,3,3,3.94,56,0,0,10,,56,241,51,27,25,6,23,,3,60,9.66,3.71,1.33,25.00%,9.60%
119,Brant Hurter,DET,3,3,3.73,55,0,0,9,,55,234,52,25,23,6,17,,2,50,8.14,2.86,1.26,21.30%,7.50%
120,David Morgan,SDP,4,3,3.52,58,0,0,12,,58,250,48,25,23,6,25,,3,63,9.77,3.94,1.27,25.20%,10.20%
121,Brusdar Graterol,LAD,3,2,3.32,46,0,0,5,,46,189,40,19,17,4,13,,2,41,8.03,2.59,1.17,21.70%,7.00%
122,Jordan Wicks,CHC,3,1,3.98,31,3,0,1,,45,191,43,22,20,6,15,,2,40,8.02,2.91,1.26,21.10%,7.60%
123,Ryan Zeferjahn,LAA,4,3,3.82,63,0,1,12,,63,276,51,29,27,8,33,,3,75,10.68,4.72,1.33,27.10%,12.00%
124,Bennett Sousa,HOU,3,2,3.32,50,0,0,4,,50,208,41,20,18,6,18,,2,57,10.19,3.16,1.17,27.20%,8.40%
125,Tim Hill,NYY,4,3,3.9,66,0,0,15,,66,286,64,31,29,6,22,,3,46,6.23,3.04,1.31,16.00%,7.80%
126,Dauri Moreta,,2,2,3.77,34,0,0,0,,34,145,29,16,14,4,15,,2,39,10.24,4.05,1.29,26.70%,10.60%
127,Jake Bird,NYY,3,3,3.51,53,0,0,10,,53,229,44,23,21,6,24,,3,58,9.8,4.11,1.29,25.20%,10.60%
128,Hoby Milner,CHC,4,3,3.81,60,0,0,13,,60,255,57,28,25,7,19,,3,52,7.74,2.83,1.26,20.20%,7.40%
129,Danny Coulombe,,3,2,3.87,46,0,0,0,,46,193,41,22,20,6,16,,2,44,8.69,3.2,1.24,23.10%,8.50%
130,Emerson Hancock,SEA,4,2,4.33,48,6,0,1,,79,340,77,41,38,11,27,,4,64,7.26,3.06,1.32,18.70%,7.90%
131,Matt Festa,CLE,3,3,3.78,58,0,0,12,,58,247,51,27,24,7,22,,3,58,8.99,3.41,1.27,23.50%,8.90%
132,Pierce Johnson,CIN,4,3,4.06,61,0,1,12,,61,263,53,30,28,9,26,,3,67,9.83,3.87,1.3,25.30%,10.00%
133,Yoendrys Gomez,TBR,3,2,4.16,43,3,0,1,,57,248,51,29,26,8,24,,3,57,9,3.79,1.32,23.10%,9.70%
134,Keider Montero,DET,3,2,4.58,37,5,0,1,,58,250,58,32,30,8,21,,3,48,7.47,3.19,1.35,19.30%,8.20%
135,Erik Sabrowski,CLE,4,3,3.72,61,0,0,14,,61,265,48,28,25,7,34,,3,74,10.91,5.06,1.35,27.90%,13.00%
136,Luis Garcia,NYM,4,3,3.68,60,0,0,13,,60,260,54,27,25,6,26,,3,56,8.43,3.84,1.32,21.60%,9.80%
137,Justin Lawrence,PIT,4,3,3.9,58,0,1,12,,58,253,53,27,25,6,28,,3,59,9.14,4.36,1.39,23.30%,11.10%
138,Keegan Akin,BAL,4,3,4.05,66,0,3,15,,66,278,58,32,30,9,26,,3,67,9.13,3.49,1.26,24.10%,9.20%
139,Kenley Jansen,DET,3,3,3.96,60,0,23,4,,60,250,50,29,26,9,23,,3,61,9.12,3.46,1.22,24.30%,9.20%
140,Dietrich Enns,BAL,4,3,3.99,62,0,0,13,,62,268,59,30,27,9,20,,3,61,8.86,2.88,1.27,22.80%,7.40%
141,PJ Poulin,WSN,3,3,4.23,61,0,2,14,,61,264,58,31,29,7,25,,3,58,8.56,3.76,1.36,22.00%,9.70%
142,Luis Perales,WSN,2,1,4.21,23,3,0,1,,37,164,34,19,17,5,18,,2,37,8.95,4.23,1.38,22.60%,10.70%
143,Elvis Alvarado,ATH,4,3,4.02,58,0,3,10,,58,252,50,28,26,7,29,,3,64,10.01,4.57,1.36,25.60%,11.70%
144,Ricky Tiedemann,TOR,1,1,3.73,16,2,0,1,,23,98,19,10,9,3,11,,1,26,10.42,4.34,1.33,26.60%,11.10%
145,Ben Brown,CHC,3,2,3.71,42,2,0,1,,47,199,41,21,19,6,17,,2,50,9.51,3.17,1.22,25.10%,8.40%
146,Eric Orze,MIN,3,3,3.93,56,0,0,10,,56,243,50,27,24,7,25,,3,59,9.55,4.04,1.34,24.40%,10.30%
147,Jonathan Bowlan,PHI,3,3,4.04,56,0,0,10,,56,239,52,27,25,7,20,,3,54,8.72,3.16,1.28,22.70%,8.20%
148,John Schreiber,KCR,4,3,4.3,64,0,1,14,,64,272,61,33,31,8,24,,3,58,8.13,3.41,1.33,21.30%,8.90%
149,Erik Miller,SFG,4,3,3.79,62,0,4,15,,62,269,53,28,26,6,33,,3,67,9.66,4.77,1.38,24.80%,12.20%
150,Tim Herrin,CLE,3,3,3.76,54,0,0,10,,54,231,47,25,23,5,25,,3,54,9.08,4.19,1.33,23.60%,10.90%
151,Jakob Junis,TEX,3,3,4.25,65,0,1,14,,65,273,62,34,31,9,19,,3,55,7.63,2.66,1.26,20.20%,7.00%
152,Jack Dreyer,LAD,3,3,3.97,54,0,0,12,,54,227,47,26,24,7,21,,2,54,9.06,3.43,1.25,23.90%,9.10%
153,Grant Anderson,MIL,3,3,3.75,56,0,0,10,,56,240,48,25,23,7,23,,3,59,9.5,3.65,1.26,24.60%,9.50%
154,Tobias Myers,NYM,4,3,4.28,61,3,0,11,,76,326,73,40,36,11,24,,3,64,7.5,2.8,1.27,19.50%,7.30%
155,Cole Sulser,TBR,3,3,4,55,0,0,10,,55,236,51,27,24,7,20,,3,51,8.42,3.31,1.29,21.80%,8.60%
156,Kade Strowd,ARI,4,3,3.94,60,0,3,12,,60,261,55,29,26,6,28,,3,58,8.71,4.15,1.38,22.30%,10.60%
157,Cooper Criswell,SEA,3,2,4.18,37,3,0,1,,52,227,52,27,24,7,17,,2,41,7.09,2.87,1.32,18.20%,7.40%
158,Ryan Gusto,MIA,3,2,4.55,43,3,0,1,,58,255,59,32,29,9,21,,3,49,7.6,3.19,1.36,19.30%,8.10%
159,Jordan Romano,LAA,3,3,3.96,57,0,1,9,,57,243,49,27,25,8,24,,3,61,9.61,3.74,1.27,25.00%,9.80%
160,Kevin Kelly,TBR,3,2,3.39,44,0,0,1,,44,184,40,18,17,5,11,,2,42,8.53,2.28,1.16,22.70%,6.10%
161,Joey Wentz,ATL,3,2,4.46,36,3,0,1,,52,228,50,28,26,7,22,,2,49,8.43,3.71,1.37,21.50%,9.50%
162,Coleman Crow,MIL,1,1,3.82,26,2,0,0,,25,106,23,12,11,3,8,,1,25,8.93,2.96,1.22,23.70%,7.90%
163,Colin Selby,BAL,3,2,3.82,50,0,0,4,,50,215,45,23,21,6,21,,2,53,9.58,3.84,1.32,24.70%,9.90%
164,Joel Payamps,ATL,3,3,3.89,53,0,0,10,,53,226,48,25,23,7,18,,2,53,8.96,3.03,1.25,23.40%,7.90%
165,Hunter Bigge,TBR,3,2,3.69,46,0,0,4,,46,202,40,21,19,6,20,,2,52,10.18,3.86,1.29,25.80%,9.80%
166,Blade Tidwell,SFG,2,1,4.33,27,3,0,1,,43,189,41,23,21,6,19,,2,40,8.24,3.88,1.37,21.00%,9.90%
167,JP Sears,SDP,3,1,4.64,35,5,0,1,,55,232,53,31,28,10,16,,2,46,7.41,2.62,1.25,19.60%,6.90%
168,Anthony Banda,MIN,3,3,4.03,60,0,1,12,,60,261,54,29,27,7,27,,3,60,8.98,4.08,1.35,22.90%,10.40%
169,Sawyer Gipson-Long,DET,2,1,4.16,27,2,0,1,,32,134,31,16,15,4,9,,1,28,7.78,2.57,1.24,20.90%,6.90%
170,Wandy Peralta,SDP,3,3,3.9,57,0,0,10,,57,244,52,27,25,5,25,,3,50,7.85,3.89,1.35,20.30%,10.10%
171,Justin Bruihl,STL,3,3,4.03,54,0,0,10,,54,235,53,26,24,6,21,,3,49,8.14,3.43,1.36,20.80%,8.80%
172,Luke Jackson,,2,2,3.88,41,0,0,0,,41,179,36,19,18,4,19,,2,39,8.61,4.22,1.36,22.00%,10.80%
173,A.J. Puk,ARI,3,2,3.19,42,0,7,1,,42,174,33,16,15,5,15,,2,50,10.64,3.26,1.16,28.50%,8.70%
174,Sam Hentges,SFG,3,2,3.34,44,0,0,1,,44,184,39,18,16,4,15,,2,45,9.17,3.13,1.24,24.40%,8.30%
175,Kai-Wei Teng,HOU,2,1,3.99,28,2,0,1,,33,145,30,16,15,4,15,,2,36,9.6,3.93,1.33,24.60%,10.10%
176,Brennan Bernardino,COL,3,3,4.79,58,0,2,10,,58,257,61,34,31,7,26,,3,51,7.97,4.03,1.5,20.00%,10.10%
177,Christian Scott,NYM,2,1,3.87,32,2,0,1,,36,154,33,17,16,5,11,,2,35,8.53,2.72,1.21,22.50%,7.20%
178,Sam Moll,CIN,3,2,4.01,50,0,0,4,,50,217,45,24,22,6,22,,2,49,8.89,3.91,1.33,22.80%,10.00%
179,Edgardo Henriquez,LAD,3,2,3.26,40,0,0,1,,40,175,32,16,14,5,18,,2,50,11.22,4.14,1.25,28.50%,10.50%
180,Jaden Hill,COL,3,3,4.25,52,0,0,6,,52,228,52,27,25,6,21,,2,53,9.25,3.71,1.4,23.40%,9.40%
181,Brock Stewart,LAD,3,2,3.48,44,0,0,1,,44,186,35,19,17,6,18,,2,52,10.54,3.62,1.2,27.70%,9.50%
182,Mason Barnett,ATH,2,1,4.92,29,3,0,1,,44,195,45,27,24,7,20,,2,38,7.71,3.97,1.45,19.50%,10.00%
183,Ben Joyce,LAA,3,2,3.49,48,0,10,0,,48,203,39,20,19,5,22,,2,52,9.75,4.17,1.27,25.60%,10.90%
184,Hayden Wesneski,HOU,2,1,4.21,24,2,0,1,,29,123,27,15,14,4,9,,1,27,8.39,2.89,1.25,22.20%,7.70%
185,Joe Rock,TBR,1,1,4.31,20,2,0,1,,25,110,26,13,12,3,8,,1,20,7.26,2.78,1.32,18.60%,7.10%
186,Drew Anderson,DET,3,2,4.17,54,2,0,6,,59,251,54,30,28,7,24,,3,54,8.21,3.72,1.32,21.60%,9.80%
187,Pedro Avila,CLE,2,1,4.21,32,2,0,1,,37,163,36,19,17,4,15,,2,33,8.05,3.73,1.38,20.50%,9.50%
188,Tyler Wells,BAL,4,3,4.68,57,3,0,7,,72,300,69,41,38,13,21,,3,63,7.8,2.63,1.24,20.90%,7.00%
189,Braydon Fisher,TOR,3,3,3.6,52,0,0,7,,52,224,43,23,21,6,24,,3,60,10.44,4.12,1.28,26.90%,10.60%
190,Carlos Vargas,SEA,3,3,3.71,56,0,0,10,,56,242,52,25,23,5,20,,3,47,7.56,3.28,1.29,19.40%,8.40%
191,Brent Headrick,NYY,3,2,3.9,50,0,0,5,,50,211,43,24,22,7,17,,2,51,9.14,3.12,1.21,24.10%,8.20%
192,Keaton Winn,SFG,2,1,4.13,23,2,0,1,,27,118,28,14,13,3,9,,1,23,7.69,2.98,1.33,19.90%,7.70%
193,Jonathan Loaisiga,ARI,3,2,3.87,44,0,0,4,,44,188,42,21,19,5,15,,2,39,7.92,3.06,1.29,20.60%,8.00%
194,Michael Tonkin,MIN,2,2,4.22,33,0,0,0,,33,142,32,17,15,4,12,,1,31,8.35,3.22,1.31,21.60%,8.30%
195,Craig Yoho,MIL,3,2,3.49,42,0,0,1,,42,180,35,18,16,4,19,,2,48,10.21,4.06,1.28,26.50%,10.50%
196,Andrew Walters,CLE,3,2,3.33,38,0,0,1,,38,164,29,15,14,5,18,,2,48,11.41,4.17,1.24,29.40%,10.70%
197,Evan Sisk,PIT,3,3,3.81,52,0,0,7,,52,226,48,24,22,5,22,,2,51,8.83,3.83,1.35,22.60%,9.80%
198,Evan Phillips,LAD,2,1,3.38,28,0,0,1,,28,114,23,11,11,3,9,,1,30,9.7,2.98,1.14,26.50%,8.10%
199,Zack Kelly,BOS,3,3,4.28,58,0,0,12,,58,253,54,30,28,7,28,,3,57,8.78,4.35,1.41,22.40%,11.10%
200,Jalen Beeks,,2,2,4.36,40,0,0,0,,40,172,39,21,19,5,16,,2,34,7.61,3.62,1.38,19.70%,9.40%
201,Hayden Harris,ATL,3,2,3.57,42,0,0,1,,42,180,35,18,17,5,18,,2,51,10.98,3.91,1.26,28.50%,10.10%
202,Cade Povich,BAL,1,1,4.37,19,2,0,1,,24,102,23,13,12,3,9,,1,23,8.34,3.21,1.29,22.10%,8.50%
203,Porter Hodge,CHC,3,2,3.74,50,0,0,5,,50,216,41,23,21,6,26,,3,57,10.19,4.61,1.33,26.20%,11.80%
204,Jonathan Pintaro,NYM,2,1,3.89,26,2,0,1,,30,132,26,14,13,3,15,,2,30,8.85,4.42,1.36,22.60%,11.30%
205,Cristian Mena,ARI,1,1,4.35,19,2,0,1,,24,104,24,13,12,3,9,,1,22,8.06,3.4,1.35,21.00%,8.90%
206,Will Klein,LAD,3,3,3.72,52,0,0,8,,52,231,43,23,22,6,29,,3,63,10.87,5.09,1.38,27.20%,12.70%
207,Isaac Mattson,PIT,3,3,4.24,64,0,2,13,,64,277,58,33,30,8,29,,3,63,8.82,4.14,1.36,22.60%,10.60%
208,Scott Barlow,ATH,3,3,4.26,54,0,2,9,,54,234,48,28,26,6,29,,3,56,9.29,4.78,1.41,23.80%,12.20%
209,Bradgley Rodriguez,SDP,3,2,3.78,48,0,0,4,,48,208,42,22,20,5,23,,2,48,9.06,4.26,1.34,23.20%,10.90%
210,Ty Madden,DET,2,1,4.43,25,2,0,1,,30,130,29,16,15,4,12,,1,27,7.94,3.43,1.34,20.60%,8.90%
211,Josh White,MIA,3,2,3.91,47,0,0,1,,47,201,41,22,20,6,20,,2,51,9.85,3.87,1.31,25.60%,10.00%
212,Tyler Kinley,ATL,4,3,4.05,63,0,0,13,,63,268,53,31,28,8,29,,3,67,9.6,4.08,1.3,25.10%,10.60%
213,Zach McCambley,PHI,3,2,4.11,48,0,0,4,,48,210,43,24,22,6,22,,2,51,9.57,4.06,1.36,24.30%,10.30%
214,Tyler Uberstine,BOS,1,1,4.72,20,2,0,1,,25,109,26,14,13,4,9,,1,22,7.84,3.11,1.36,20.30%,8.10%
215,Dylan Ross,NYM,2,2,3.44,36,0,0,1,,36,155,29,15,14,4,19,,2,42,10.54,4.66,1.31,27.20%,12.00%
216,Justin Martinez,ARI,2,1,3.11,22,0,0,1,,22,94,17,8,8,2,11,,1,27,11.01,4.68,1.3,28.60%,12.20%
217,RJ Petit,COL,3,3,4.84,55,0,0,9,,55,243,57,32,30,7,23,,3,50,8.11,3.82,1.47,20.40%,9.60%
218,Adam Mazur,MIA,2,1,4.63,28,2,0,1,,33,141,34,19,17,5,10,,1,25,6.66,2.61,1.32,17.50%,6.80%
219,Anthony Nunez,BAL,2,2,3.61,32,0,0,1,,32,137,27,14,13,4,14,,2,37,10.32,3.96,1.28,26.80%,10.30%
