#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP,K%,BB%,real_GS,real_G,real_IP,real_TBF,real_W,real_L,real_QS,real_SV,real_HLD,real_BS,real_H,real_R,real_ER,real_HR,real_IBB,real_HBP,real_SO,real_BB,real_K/9,real_BB/9,real_ERA,real_WHIP,real_K%,real_BB%
16,George Kirby,SEA,31,31,179,729,38.70967741935484,32.25806451612903,58.06451612903226,0,0,,23.045267489711936,10.150891632373114,9.327846364883403,2.880658436213992,,0.9602194787379973,169,27,8.48,1.33,3.42,1.09,23.18244170096022,3.7037037037037033,23,23,126,524,43.47826086956522,34.78260869565217,,0,0,0,23.091603053435115,11.450381679389313,11.259541984732824,2.8625954198473282,0,1.3358778625954197,137,29,9.79,2.07,4.21,1.19,26.14503817,5.534351145
17,Tyler Glasnow,LAD,24,24,140,562,41.66666666666667,25,58.333333333333336,0,0,,19.92882562,9.964412811,9.252669039145907,3.0249110320284696,,0.3558718861209964,173,40,11.12,2.55,3.32,1.08,30.782918149466195,7.117437722,18,18,90.1,366,22.22222222222222,16.666666666666664,,0,0,0,15.300546448087433,9.016393443,8.743169398907105,2.732240437,0,0.819672131,106,43,10.56,4.28,3.19,1.1,28.96174863,11.74863388
18,Blake Snell,LAD,29,29,160,666,37.93103448275862,24.137931034482758,58.620689655172406,0,0,,18.46846846846847,9.90990991,9.159159159,2.7027027027027026,,0.6006006006006006,209,70,11.8,3.96,3.45,1.21,31.38138138138138,10.51051051051051,11,11,61.1,254,45.45454545454545,36.36363636363637,,0,0,0,20.078740157480315,8.267716535433072,6.299212598425196,1.1811023622047243,0.39370078740157477,0,72,26,10.57,3.82,2.35,1.26,28.34645669,10.23622047
19,Max Fried,NYY,29,29,174,722,41.37931034482759,31.03448275862069,58.620689655172406,0,0,,21.88365650969529,9.972299169,9.141274238227147,2.3545706371191137,,0.8310249307479225,162,50,8.34,2.58,3.42,1.19,22.437673130193904,6.9252077562326875,32,32,195.1,801,59.375,15.625,,0,0,0,20.474406991260924,9.113607990012484,7.740324594257178,1.7478152309612984,0,1.2484394506866416,189,51,8.71,2.35,2.86,1.1,23.59550562,6.367041199
20,Roki Sasaki,LAD,24,24,139,567,41.66666666666667,25,62.5,0,0,,19.400352733686066,9.700176366843033,8.994708994708994,2.821869488536155,,1.2345679012345678,179,44,11.63,2.83,3.3,1.11,31.569664902998234,7.760141093474426,8,10,36.1,161,10,10,,0,20,0,18.633540372670808,11.180124223602485,11.180124223602485,3.7267080745341614,0,1.8633540372670807,28,22,6.94,5.45,4.46,1.43,17.39130435,13.66459627
21,Michael King,SDP,31,31,178,748,41.935483870967744,29.03225806451613,58.06451612903226,0,0,,20.588235294117645,9.893048128342247,9.224598930481283,2.6737967914438503,,0.9358288770053476,193,63,9.75,3.19,3.46,1.22,25.802139037433154,8.422459893048128,15,15,73.1,308,33.33333333333333,20,,0,0,0,20.12987012987013,10.064935064935066,9.090909090909092,3.896103896103896,0,1.2987012987012987,76,26,9.33,3.19,3.44,1.2,24.67532468,8.441558442
22,Sandy Alcantara,MIA,28,28,179,742,35.714285714285715,32.142857142857146,57.14285714285714,0,0,,23.045822102425877,10.646900269541778,9.838274932614555,2.4258760107816713,,0.9433962264150944,157,43,7.89,2.16,3.64,1.19,21.159029649595688,5.795148247978436,31,31,174.2,745,35.483870967741936,38.70967741935484,,0,0,0,22.14765100671141,14.36241610738255,13.95973154362416,2.953020134228188,0,1.2080536912751678,142,57,7.32,2.94,5.36,1.27,19.06040268,7.651006711
23,Framber Valdez,HOU,29,29,181,753,44.827586206896555,31.03448275862069,62.06896551724138,0,0,,21.646746347941566,9.827357237715804,8.897742363877823,2.1248339973439574,,1.1952191235059761,171,59,8.48,2.91,3.35,1.22,22.709163346613543,7.835325365205843,31,31,192,802,41.935483870967744,35.483870967741936,,0,0,0,21.32169576,10.224438902743142,9.725685786,1.8703241895261846,0,0.8728179551122194,187,68,8.77,3.19,3.66,1.24,23.31670823,8.478802993
25,Cristopher Sanchez,PHI,29,29,171,714,37.93103448275862,31.03448275862069,55.172413793103445,0,0,,23.249299719887954,10.784313725490197,9.803921568627452,2.5210084033613445,,0.8403361344537815,147,46,7.74,2.44,3.68,1.24,20.588235294117645,6.442577030812324,32,32,202,807,40.625,15.625,,0,0,0,21.189591078066915,7.187112763320942,6.939281288723668,1.486988847583643,0,0.7434944237918215,212,44,9.45,1.96,2.5,1.06,26.27013631,5.452292441
26,Kevin Gausman,TOR,32,32,192,806,40.625,34.375,56.25,0,0,,22.58064516129032,10.794044665012407,10.049627791563276,2.977667493796526,,0.49627791563275436,189,54,8.86,2.52,3.78,1.23,23.449131513647643,6.699751861042183,32,32,193,775,31.25,34.375,,0,0,0,20,10.193548387096774,9.935483870967742,2.7096774193548385,0.25806451612903225,0.3870967741935484,189,50,8.81,2.33,3.59,1.06,24.38709677,6.451612903
29,Hunter Greene,CIN,29,29,169,702,31.03448275862069,31.03448275862069,55.172413793103445,0,0,,19.230769230769234,11.253561253561253,10.3988604,3.276353276353276,,2.2792022792022792,195,60,10.38,3.19,3.9,1.15,27.77777777777778,8.547008547008547,19,19,107.2,420,36.84210526315789,21.052631578947366,,0,0,0,17.857142857142858,8.333333333333332,7.857142857142857,3.571428571428571,0,0.4761904761904762,132,26,11.03,2.17,2.76,0.94,31.42857143,6.19047619
30,Joe Ryan,MIN,28,28,158,643,35.714285714285715,32.142857142857146,53.57142857142857,0,0,,21.30637636080871,11.04199066874028,10.26438569206843,3.421461897356143,,1.088646967340591,172,36,9.8,2.07,3.76,1.1,26.749611197511662,5.598755832037325,30,31,171,689,41.935483870967744,32.25806451612903,,0,0,0,20.029027576197386,10.014513788098693,9.433962264150944,3.7735849056603774,0,1.741654571843251,194,39,10.21,2.05,3.42,1.04,28.15674891,5.660377358
31,Spencer Strider,ATL,21,21,119,484,42.857142857142854,28.57142857142857,61.904761904761905,0,0,,19.00826446280992,9.504132231,8.884297520661157,2.6859504132231407,,1.0330578512396695,159,37,12.04,2.82,3.24,1.09,32.85123966942149,7.644628099173553,23,23,125.1,539,30.434782608695656,60.86956521739131,,0,0,0,23.00556586270872,11.688311688311687,11.50278293135436,3.710575139146568,0,1.4842300556586272,131,51,9.41,3.66,4.45,1.4,24.30426716,9.461966605
32,Justin Steele,CHC,29,29,166,686,34.48275862068966,24.137931034482758,58.620689655172406,0,0,,22.157434402332363,10.058309037900875,9.329446064139942,2.478134110787172,,0.8746355685131195,159,45,8.6,2.47,3.46,1.19,23.17784256559767,6.559766763848396,4,4,22.2,92,75,25,,0,0,0,22.82608695652174,13.043478260869565,13.043478260869565,5.434782608695652,0,1.0869565217391304,21,5,8.34,1.99,4.76,1.15,22.82608696,5.434782609
33,Tanner Houck,BOS,29,39,177,752,28.205128205128204,23.076923076923077,38.46153846153847,0,2.564102564102564,,22.872340425531913,11.037234042553191,10.23936170212766,2.2606382978723407,,1.7287234042553192,159,54,8.08,2.73,3.9,1.27,21.143617021276594,7.180851063829788,9,9,43.2,203,0,33.33333333333333,,0,0,0,28.078817733990146,20.19704433497537,19.21182266009852,4.926108374384237,0,2.4630541871921183,32,17,6.6,3.5,8.04,1.69,15.7635468,8.374384236
34,Ranger Suarez,PHI,28,40,166,696,27.500000000000004,22.5,37.5,0,2.5,,22.413793103448278,10.488505747126437,9.626436781609195,2.442528735632184,,0.7183908045977011,149,52,8.08,2.82,3.62,1.26,21.408045977011493,7.471264367816093,26,26,157.1,651,46.15384615384615,30.76923076923077,,0,0,0,23.655913978494624,8.755760368663594,8.602150538,2.1505376344086025,0,0.9216589861751152,151,38,8.64,2.17,3.2,1.22,23.19508449,5.837173579
35,Shota Imanaga,CHC,29,29,172,707,37.93103448275862,27.586206896551722,58.620689655172406,0,0,,22.34794908062235,10.466760961810467,9.618104667609618,3.3946251768033946,,0.8486562942008486,174,38,9.09,1.99,3.57,1.14,24.611032531824613,5.374823196605375,25,25,144.2,567,36,32,,0,0,0,20.634920634920633,10.934744268077601,10.582010582010582,5.467372134038801,0,0.1763668430335097,117,26,7.28,1.62,3.73,0.99,20.63492063,4.585537919
36,Hunter Brown,HOU,29,29,166,701,41.37931034482759,31.03448275862069,55.172413793103445,0,0,,21.398002853067048,10.556348074179743,9.700427960057063,2.5677603423680457,,0.8559201141226819,172,59,9.29,3.17,3.71,1.26,24.53637660485021,8.416547788873038,31,31,185.1,729,38.70967741935484,29.03225806451613,,0,0,0,18.244170096021946,7.544581618655692,6.858710562414267,2.3319615912208507,0.1371742112482853,0.9602194787379973,206,57,10,2.77,2.43,1.03,28.25788752,7.818930041
37,Luis Castillo,SEA,31,31,181,749,38.70967741935484,32.25806451612903,58.06451612903226,0,0,,21.36181575433912,10.413885180240321,9.612817089452603,2.9372496662216285,,0.9345794392523363,184,52,9.16,2.56,3.56,1.17,24.566088117489986,6.942590120160213,32,32,180.2,745,34.375,25,,0,0,0,22.550335570469798,10.201342281879194,9.530201342,3.087248322147651,0,0.9395973154362416,162,46,8.07,2.29,3.54,1.18,21.74496644,6.174496644
38,Freddy Peralta,MIL,31,31,171,712,35.483870967741936,32.25806451612903,54.83870967741935,0,0,,19.662921348314608,10.814606741573034,9.971910112,3.2303370786516856,,1.1235955056179776,195,63,10.26,3.3,3.76,1.19,27.38764045,8.848314606741573,33,33,176.2,723,51.515151515151516,18.181818181818183,,0,0,0,17.15076071922545,7.468879668049793,7.330567081604427,2.904564315352697,0,1.2448132780082988,204,66,10.39,3.36,2.7,1.08,28.21576763,9.128630705
39,Yusei Kikuchi,LAA,31,31,169,711,32.25806451612903,32.25806451612903,51.61290322580645,0,0,,22.081575246132207,11.11111111111111,10.40787623066104,3.5161744022503516,,0.7032348804500703,189,54,10.07,2.87,3.92,1.25,26.582278481012654,7.594936709,33,33,178.1,772,21.21212121212121,33.33333333333333,,0,0,0,23.316062176165804,11.26943005181347,10.233160621761659,3.1088082901554404,0.38860103626943004,0.38860103626943004,174,74,8.78,3.73,3.99,1.42,22.5388601,9.585492228
40,Spencer Schwellenbach,ATL,29,29,165,683,41.37931034482759,27.586206896551722,55.172413793103445,0,0,,22.840409956076137,10.834553440702782,9.956076134699854,2.9282576866764276,,1.171303074670571,159,38,8.68,2.08,3.71,1.17,23.27964861,5.563689604685212,17,17,110.2,434,41.17647058823529,23.52941176470588,,0,0,0,20.506912442396313,10.138248847926267,8.755760368663594,2.995391705069124,0.2304147465437788,0.4608294930875576,108,18,8.78,1.46,3.09,0.97,24.88479263,4.147465438
41,Seth Lugo,KCR,31,31,188,794,35.483870967741936,35.483870967741936,54.83870967741935,0,0,,23.551637279596978,11.335012594458437,10.453400503778337,2.8967254408060454,,0.8816120906801008,161,52,7.7,2.5,3.97,1.27,20.277078085642316,6.549118388,26,26,145.1,611,30.76923076923077,26.923076923076923,,0,0,0,21.76759410801964,11.456628477905074,10.965630114566286,4.41898527,0.16366612111292964,0.9819967266775778,125,55,7.74,3.41,4.15,1.29,20.45826514,9.001636661
42,Zach Eflin,BAL,29,29,174,719,37.93103448275862,31.03448275862069,55.172413793103445,0,0,,24.47844228094576,11.126564673157164,10.292072322670375,3.1988873435326846,,0.6954102920723227,145,30,7.49,1.54,3.83,1.18,20.166898470097358,4.172461752433936,14,14,71.1,309,42.857142857142854,35.714285714285715,,0,0,0,28.478964401294498,15.53398058252427,15.210355987055015,5.825242718446602,0,0.6472491909385114,50,13,6.31,1.64,5.93,1.42,16.18122977,4.207119741
43,MacKenzie Gore,WSN,31,31,167,711,32.25806451612903,32.25806451612903,54.83870967741935,0,0,,21.237693389592124,10.829817158931084,10.126582278481013,2.8129395218002813,,0.9845288326300985,178,63,9.61,3.39,3.86,1.28,25.035161744022506,8.860759493670885,30,30,159.2,680,16.666666666666664,50,,0,0,0,22.35294117647059,11.029411764705882,10.882352941176471,2.941176470588235,0,0.7352941176470588,185,64,10.43,3.61,4.17,1.35,27.20588235,9.411764706
44,Nathan Eovaldi,TEX,29,29,172,714,34.48275862068966,34.48275862068966,51.724137931034484,0,0,,22.54901960784314,11.484593837535014,10.644257703081232,3.221288515406162,,0.8403361344537815,163,46,8.54,2.39,3.97,1.2,22.829131652661065,6.442577030812324,22,22,130,496,50,13.636363636363635,,0,0,0,18.14516129032258,5.64516129,5.040322580645161,2.0161290322580645,0.20161290322580644,1.411290322580645,129,21,8.93,1.45,1.73,0.85,26.00806452,4.233870968
45,Nick Martinez,CIN,23,49,168,707,20.408163265306122,18.367346938775512,22.448979591836736,0,2.0408163265306123,,23.762376237623762,11.315417256011315,10.466760961810467,2.9702970297029703,,0.8486562942008486,143,43,7.7,2.31,4,1.26,20.226308345120223,6.082036775106082,26,40,165.2,683,27.500000000000004,35,,0,12.5,0,23.133235724743777,12.591508052708638,12.005856515373353,3.221083455,0.14641288433382138,0.8784773060029283,116,42,6.3,2.28,4.45,1.21,16.98389458,6.149341142
46,Brayan Bello,BOS,29,29,163,703,37.93103448275862,37.93103448275862,51.724137931034484,0,0,,22.90184921763869,11.522048364153626,10.526315789473683,2.418207681365576,,0.995732575,150,58,8.27,3.22,4.09,1.35,21.337126600284495,8.250355618776672,28,29,166.2,700,37.93103448275862,31.03448275862069,,0,0,0,21,10.142857142857142,8.857142857142856,2.2857142857142856,0,1.8571428571428572,124,59,6.7,3.19,3.35,1.24,17.71428571,8.428571429
47,Carlos Rodon,NYY,31,31,171,714,38.70967741935484,32.25806451612903,51.61290322580645,0,0,,20.868347338935575,11.484593837535014,10.644257703081232,3.6414565826330536,,1.1204481792717087,191,54,10.05,2.84,4.01,1.19,26.750700280112046,7.563025210084033,33,33,195.1,789,54.54545454545454,27.27272727272727,,0,0,0,16.730038022813687,9.37896071,8.491761723700888,2.788339670468948,0,1.1406844106463878,203,73,9.35,3.36,3.09,1.05,25.7287706,9.252217997
48,Tanner Bibee,CLE,29,29,167,696,34.48275862068966,31.03448275862069,55.172413793103445,0,0,,21.695402298850574,10.632183908045976,9.770114942528735,3.1609195402298855,,1.0057471264367817,171,47,9.21,2.53,3.68,1.18,24.568965517241377,6.752873563218391,31,31,182.1,762,38.70967741935484,35.483870967741936,,0,0,0,22.30971128608924,12.204724409448819,11.286089238845145,3.543307086614173,0.13123359580052493,1.3123359580052494,162,54,8,2.67,4.24,1.23,21.25984252,7.086614173
49,Zac Gallen,ARI,29,29,170,709,41.37931034482759,31.03448275862069,55.172413793103445,0,0,,21.861777150916783,10.578279266572638,9.732016925246826,2.6798307475317347,,0.846262341,167,53,8.87,2.81,3.69,1.23,23.554301833568406,7.475317348377997,33,33,192,813,39.39393939393939,45.45454545454545,,0,0,0,21.648216482164823,13.407134071340712,12.669126691266912,3.8130381303813037,0.12300123001230012,0.4920049200492005,175,66,8.2,3.09,4.83,1.26,21.52521525,8.118081181
51,Brandon Woodruff,MIL,24,24,142,583,37.5,33.33333333333333,58.333333333333336,0,0,,21.09777015437393,10.634648370497427,9.777015437392796,3.2590051457975986,,1.0291595197255576,157,40,9.96,2.53,3.6,1.15,26.929674099485418,6.861063465,12,12,64.2,257,58.333333333333336,16.666666666666664,,0,0,0,17.509727626459142,10.116731517509727,8.949416342412452,3.501945525291829,0,1.1673151750972763,83,14,11.55,1.95,3.2,0.91,32.29571984,5.447470817
53,Mitch Keller,PIT,31,31,180,770,32.25806451612903,35.483870967741936,51.61290322580645,0,0,,22.987012987012985,11.558441558441558,10.779220779220779,2.857142857142857,,1.5584415584415585,163,54,8.14,2.72,4.13,1.28,21.16883116883117,7.012987012987012,32,32,176.1,749,18.75,46.875,,0,0,0,22.83044058744993,12.149532710280374,10.947930574098798,2.803738317757009,0,1.335113484646195,150,51,7.66,2.6,4.19,1.26,20.02670227,6.809078772
54,Jack Flaherty,DET,29,29,164,690,37.93103448275862,31.03448275862069,55.172413793103445,0,0,,21.15942028985507,10.869565217391305,10,3.1884057971014492,,1.1594202898550725,178,52,9.78,2.87,3.79,1.21,25.79710144927536,7.536231884057972,31,31,161,681,25.806451612903224,48.38709677419355,,0,0,0,21.58590308370044,12.481644640234949,12.187958883994126,3.3773861967694567,0.14684287812041116,0.7342143906020557,188,59,10.51,3.3,4.64,1.28,27.60646109,8.663729809
55,Bailey Ober,MIN,29,29,167,688,34.48275862068966,34.48275862068966,51.724137931034484,0,0,,22.093023255813954,11.482558139534884,10.755813953488373,3.779069767,,0.872093023,171,40,9.24,2.18,3.97,1.16,24.85465116,5.813953488372093,27,27,146.1,624,22.22222222222222,33.33333333333333,,0,0,0,25.48076923076923,13.461538461538462,13.301282051282051,4.807692307692308,0,0.8012820512820512,120,31,7.38,1.91,5.1,1.3,19.23076923,4.967948718
56,Kodai Senga,NYM,26,36,160,676,27.77777777777778,22.22222222222222,38.88888888888889,0,2.7777777777777777,,19.82248520710059,10.355029585798817,9.615384615384617,2.6627218934911245,,0.7396449704142012,173,68,9.73,3.83,3.64,1.26,25.591715976331358,10.059171597633137,22,22,113.1,482,31.818181818181817,27.27272727272727,,0,0,0,19.502074688796682,9.128630705,7.883817427385892,2.4896265560165975,0,0.6224066390041494,109,55,8.66,4.37,3.02,1.31,22.61410788,11.41078838
57,Clay Holmes,NYM,21,52,159,691,23.076923076923077,17.307692307692307,21.153846153846153,0,1.9230769230769231,,22.720694645441387,10.130246020260492,9.261939218523878,1.7366136034732274,,1.1577424023154848,144,56,8.11,3.16,3.6,1.34,20.839363241678726,8.104196816208393,31,33,165.2,708,36.36363636363637,24.242424242424242,,0,0,0,21.18644068,10.451977401129943,9.180790960451978,1.977401129943503,0,1.8361581920903955,129,66,7.01,3.59,3.53,1.3,18.22033898,9.322033898
58,Nick Pivetta,,29,29,165,689,37.93103448275862,34.48275862068966,51.724137931034484,0,0,,21.480406386066765,11.611030478955007,10.88534107402032,3.7735849056603774,,0.7256894049346879,183,52,9.96,2.84,4.07,1.21,26.56023222060958,7.547169811320755,31,31,181.2,721,41.935483870967744,16.129032258064516,,0,0,0,17.891816920943135,8.737864077669903,8.044382801664355,3.0513176144244105,0.13869625520110956,0.4160887656033287,190,50,9.41,2.48,2.87,0.99,26.35228849,6.93481276
59,Brady Singer,CIN,29,29,167,717,31.03448275862069,37.93103448275862,48.275862068965516,0,0,,23.570432357043238,12.691771269177126,11.715481171548117,3.486750348675035,,1.394700139470014,159,49,8.62,2.66,4.54,1.31,22.17573221757322,6.834030683403068,32,32,169.2,716,43.75,37.5,,0,0,0,20.949720670391063,11.17318436,10.614525139664805,2.653631284916201,0,1.9553072625698324,163,60,8.65,3.18,4.03,1.24,22.76536313,8.379888268
60,Drew Rasmussen,TBR,19,43,125,510,20.930232558139537,13.953488372093023,23.25581395348837,0,2.3255813953488373,,21.96078431372549,9.607843137254903,8.823529411764707,2.3529411764705883,,0.7843137254901961,122,31,8.78,2.24,3.25,1.14,23.92156862745098,6.078431372549019,31,31,150,585,32.25806451612903,16.129032258064516,,0,0,0,19.82905982905983,8.034188034188034,7.863247863247863,3.076923076923077,0.17094017094017094,0.8547008547008548,127,37,7.62,2.22,2.76,1.02,21.70940171,6.324786325
61,Nestor Cortes,MIL,23,41,148,609,21.951219512195124,17.073170731707318,26.82926829268293,0,2.4390243902439024,,21.839080459770116,10.83743842364532,10.180623973727423,3.4482758620689653,,0.6568144499178982,148,39,9.02,2.35,3.76,1.16,24.302134646962234,6.403940886699508,8,8,34.1,157,25,50,,0,0,0,22.929936305732486,15.286624203821656,15.286624203821656,8.280254777070063,0,1.2738853503184715,29,20,7.6,5.24,6.29,1.63,18.47133758,12.7388535
62,Taj Bradley,TBR,29,29,159,667,34.48275862068966,34.48275862068966,51.724137931034484,0,0,,21.43928035982009,11.394302848575713,10.494752623688155,3.2983508245877062,,0.7496251874062968,166,53,9.37,2.97,3.96,1.23,24.887556221889056,7.946026986506746,27,27,142.2,605,22.22222222222222,29.629629629629626,,0,0,0,21.65289256198347,14.545454545454545,13.223140495867769,3.1404958677685952,0,0.6611570247933884,127,56,8.01,3.53,5.05,1.31,20.99173554,9.256198347
63,Bryce Miller,SEA,31,31,172,707,32.25806451612903,32.25806451612903,54.83870967741935,0,0,,21.923620933521924,10.891089108910892,10.183875530410184,3.253182461103253,,0.9900990099009901,162,45,8.5,2.37,3.77,1.17,22.913719943422915,6.364922206506366,18,18,90.1,392,22.22222222222222,33.33333333333333,,0,0,0,23.72448979591837,14.540816326530612,14.540816326530612,4.336734693877551,0,0.7653061224489796,74,34,7.37,3.39,5.68,1.41,18.87755102,8.673469388
