#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
21,Dansby Swanson,CHC,151,526.7018634,593,113.25931676,0.22981366458684654,0.7560975610639027,0.2276422764816262,0.016260162604569115,0.038819875784148396,0.1288819875716695,0.1288819875716695,0.09006211180438448,0.0015527950303541316,0.24223602478920744,0.0077639751551433385,0.0077639751551433385,0.0015527950303541316,0.023291925463743677,0.006211180124789208,0.01708074534569983,0.258,0.3296875,0.445804196,0.775491696,0.310606061,24.22360248,9.00621118,534,593,113,0.2175379426644182,0.7433628318584071,0.23893805309734514,0.017699115044247787,0.026981450252951095,0.13827993254637436,0.11129848229342328,0.09106239460370995,0.003372681281618887,0.24283305227655985,0.003372681281618887,0.00505902192242833,0.0,0.03204047217537943,0.00505902192242833,0.026981450252951095,0.242,0.312,0.39,0.701,0.3,24.3,9.1,,,,,,,,,
22,Kyle Tucker,HOU,151,297.3499222,339,68.01088647,0.2472783825958702,0.6976744186525231,0.2713178295086557,0.031007751941745862,0.04665629861356932,0.15552099533923305,0.14463452566371682,0.10575427681415929,0.009331259719764012,0.1415241057522124,0.004665629861356932,0.009331259719764012,0.00155520995280236,0.038880248820059,0.009331259719764012,0.02954898911504425,0.283,0.358814353,0.517730496,0.876544849,0.287305122,14.15241058,10.57542768,277,339,57,0.2359882005899705,0.7719298245614035,0.22807017543859648,0.0,0.06784660766961652,0.16519174041297935,0.14454277286135694,0.16519174041297935,0.008849557522123894,0.1592920353982301,0.0029498525073746312,0.0058997050147492625,0.0,0.032448377581120944,0.0,0.032448377581120944,0.289,0.408,0.585,0.993,0.282,15.9,16.5,,,,,,,,,
23,Bryan Reynolds,PIT,148,612.2367601,692,141.2024922,0.24299065419075147,0.7480916034426764,0.22137404583288228,0.030534351149363075,0.038940809971098264,0.13084112148843932,0.13707165108381503,0.09345794393063583,0.004672897196531792,0.21183800621387283,0.014018691588150289,0.006230529595375723,0.0015576323988439307,0.010903426791907514,0.004672897196531792,0.006230529595375723,0.275,0.351014041,0.471830986,0.822845026,0.318734793,21.18380062,9.345794393,622,692,147,0.24710982658959538,0.782312925170068,0.19727891156462585,0.02040816326530612,0.03468208092485549,0.10549132947976879,0.12716763005780346,0.08236994219653179,0.004335260115606936,0.2254335260115607,0.014450867052023121,0.004335260115606936,0.0,0.014450867052023121,0.002890173410404624,0.011560693641618497,0.275,0.344,0.447,0.791,0.33,22.5,8.2,,,,,,,,,
24,Ozzie Albies,ATL,148,396.3785047,435,88.76168229,0.24922118390804598,0.7099236637282531,0.24427480902356385,0.030534351130762014,0.045171339563218386,0.14485981308045978,0.14018691588505747,0.07009345795402298,0.0031152647977011495,0.16978193147126436,0.009345794393103448,0.009345794393103448,0.0015576323977011496,0.02803738317241379,0.007788161993103448,0.020249221183908046,0.273,0.328660436,0.487179487,0.815839923,0.289183223,16.97819315,7.009345794,399,435,90,0.22988505747126436,0.6666666666666666,0.32222222222222224,0.011111111111111112,0.022988505747126436,0.11954022988505747,0.12183908045977011,0.06206896551724138,0.0,0.14942528735632185,0.011494252873563218,0.009195402298850575,0.0,0.01839080459770115,0.0022988505747126436,0.016091954022988506,0.251,0.303,0.404,0.707,0.274,14.9,6.2,,,,,,,,,
25,Nico Hoerner,CHC,146,580.90625,641,156.24375,0.259375,0.8012820512820512,0.17307692307692307,0.025641025641025637,0.015625,0.13124999999999998,0.09687499999999999,0.06875,0.0031249999999999997,0.12031249999999999,0.015625,0.0062499999999999995,0.0031249999999999997,0.053125000000000006,0.012499999999999999,0.040624999999999994,0.287,0.344827586,0.398275862,0.743103448,0.3138833,12.03125,6.875,582,641,152,0.24804992199687986,0.7631578947368421,0.23026315789473684,0.006578947368421052,0.0109204368174727,0.13416536661466458,0.0748829953198128,0.0686427457098284,0.0015600624024961,0.1029641185647426,0.0187207488299532,0.0046801872074883,0.0,0.0483619344773791,0.0093603744149766,0.0390015600624025,0.273,0.335,0.373,0.708,0.297,10.3,6.9,,,,,,,,,
26,Bo Bichette,TOR,146,312.3009404,336,79.52351098,0.2727272727380952,0.7549668872781452,0.23178807943522214,0.013245033110584122,0.036050156726190476,0.1363636363690476,0.13322884011904762,0.05799373041666667,0.0,0.1927899686607143,0.006269592476190476,0.006269592476190476,0.001567398119047619,0.025078369904761904,0.006269592476190476,0.018808777428571427,0.293,0.336990596,0.475548061,0.812538656,0.33481153,19.27899687,5.799373041,311,336,66,0.20833333333333334,0.7424242424242424,0.24242424242424243,0.015151515151515152,0.011904761904761904,0.08630952380952381,0.09226190476190477,0.05952380952380952,0.002976190476190476,0.19047619047619047,0.008928571428571428,0.005952380952380952,0.0,0.01488095238095238,0.002976190476190476,0.011904761904761904,0.225,0.277,0.322,0.598,0.269,19.0,6.0,,,,,,,,,
27,Brandon Nimmo,NYM,145,568.2857143,663,131.14285717,0.22919937209653093,0.7380952379627035,0.222222222154442,0.03968253967697202,0.03139717425339367,0.13500784929110105,0.11145996859728508,0.11616954473604826,0.0,0.20251177390648567,0.018838304555052792,0.004709576138763198,0.003139717425339367,0.007849293564102565,0.003139717425339367,0.004709576138763198,0.268,0.365354331,0.446886447,0.812240778,0.315,20.25117739,11.61695447,571,663,105,0.19306184012066366,0.7333333333333333,0.23809523809523808,0.02857142857142857,0.03469079939668175,0.13273001508295626,0.13574660633484162,0.11613876319758673,0.0015082956259426848,0.2383107088989442,0.01809954751131222,0.004524886877828055,0.0,0.02262443438914027,0.0,0.02262443438914027,0.224,0.327,0.399,0.727,0.267,23.8,11.6,,,,,,,,,
28,Randy Arozarena,TBR,148,565.6012559,648,125.12401885,0.22919937206790125,0.7479674796267144,0.22764227637338233,0.02439024390399845,0.036106750385802466,0.14285714285493825,0.11302982731481481,0.09733124018518519,0.0031397174259259262,0.23547880694444442,0.02197802197530864,0.0062794348503086425,0.0015698587129629631,0.05180533751543209,0.014128728415123457,0.037676609104938266,0.262,0.349056604,0.447841727,0.79689833,0.317829457,23.54788069,9.733124019,549,648,100,0.18518518518518517,0.67,0.33,0.0,0.030864197530864196,0.11882716049382716,0.09259259259259259,0.11265432098765432,0.0,0.26080246913580246,0.033950617283950615,0.006172839506172839,0.0,0.030864197530864196,0.015432098765432098,0.015432098765432098,0.219,0.332,0.388,0.72,0.275,26.1,11.3,,,,,,,,,
29,Ian Happ,CHC,149,566.9858268,657,123.12283464000001,0.22047244094368343,0.7310924370218836,0.25210084035797503,0.01680672269323899,0.03307086614916286,0.12913385826484017,0.11968503937595129,0.11811023622526635,0.003149606299847793,0.2299212598173516,0.00944881889802131,0.006299212598173515,0.0015748031491628616,0.018897637792998478,0.004724409449010655,0.014173228347031965,0.255,0.349131122,0.432481752,0.781612873,0.309090909,22.99212598,11.81102362,569,657,113,0.2100456621004566,0.6814159292035398,0.3008849557522124,0.017699115044247787,0.0380517503805175,0.1354642313546423,0.1308980213089802,0.121765601217656,0.0015220700152207,0.2557077625570776,0.0091324200913242,0.0030441400304414,0.0,0.0197869101978691,0.0030441400304414,0.0167427701674277,0.243,0.341,0.441,0.782,0.299,25.6,12.2,,,,,,,,,
30,Xander Bogaerts,SDP,148,409.6892744,463,102.23974768000001,0.2507886436285097,0.7571428568298673,0.22857142843449552,0.007142857142857142,0.02996845425485961,0.12933753943844492,0.1261829652915767,0.08990536278617711,0.0015772870669546436,0.17507886436285097,0.009463722397408206,0.009463722397408206,0.0015772870669546436,0.017350157727861772,0.004731861198704103,0.012618296529157667,0.284,0.352380952,0.443850267,0.79623122,0.320366133,17.50788644,8.990536278,428,463,102,0.24406047516198703,0.8431372549019608,0.14705882352941177,0.00980392156862745,0.023758099352051837,0.1079913606911447,0.09503239740820735,0.06047516198704104,0.0,0.17062634989200864,0.0021598272138228943,0.012958963282937365,0.0,0.028077753779697623,0.0064794816414686825,0.02159827213822894,0.264,0.307,0.381,0.688,0.297,17.1,6.0,,,,,,,,,
