#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
1,Aaron Judge,NYY,156,386.4375,458.0,75.65178571428572,0.2366071428571429,0.7747747747747747,0.22522522522522523,0.0,0.07142857142857142,0.16517857142857145,0.18601190476190477,0.14136904761904762,0.014880952380952382,0.2619047619047619,0.007440476190476192,0.005952380952380953,0.0,0.013392857142857142,0.0029761904761904756,0.010416666666666668,0.28,0.385991058,0.578483245,0.964474303,0.319884726,26.19047619,14.13690476,367,458,61,0.21397379912663755,0.7377049180327869,0.26229508196721313,0.0,0.08078602620087336,0.17248908296943233,0.16375545851528384,0.19213973799126638,0.019650655021834062,0.2838427947598253,0.0,0.006550218340611353,0.0,0.006550218340611353,0.002183406113537118,0.004366812227074236,0.267,0.406,0.613,1.019,0.3,28.4,19.2,,,,,,,,,
2,Trea Turner,PHI,156,633.4166666666666,691.0,165.55208333333331,0.27678571428571425,0.7515527950310561,0.22360248447204972,0.02484472049689441,0.03720238095238096,0.1547619047619048,0.13244047619047616,0.06994047619047619,0.001488095238095238,0.18005952380952384,0.005952380952380952,0.005952380952380952,0.0,0.04017857142857143,0.005952380952380952,0.03422619047619048,0.301,0.353204173,0.49512987,0.848334043,0.339662447,18.00595238,6.994047619,639,691,144,0.2460202604920405,0.7222222222222222,0.24305555555555555,0.034722222222222224,0.03762662807525326,0.1476121562952243,0.10998552821997105,0.06512301013024602,0.002894356005788712,0.2170767004341534,0.008683068017366137,0.001447178002894356,0.0,0.04341534008683068,0.0,0.04341534008683068,0.266,0.32,0.459,0.778,0.31,21.7,6.5,,,,,,,,,
3,Nolan Arenado,STL,156,550.9821428571429,612.0,124.76785714285714,0.24553571428571427,0.708029197080292,0.2846715328467153,0.0072992700729927,0.041666666666666664,0.11160714285714286,0.15327380952380956,0.08333333333333333,0.005952380952380952,0.12202380952380952,0.010416666666666666,0.005952380952380952,0.0,0.005952380952380952,0.0029761904761904773,0.0029761904761904773,0.273,0.339285714,0.479338843,0.818624557,0.274549098,12.20238095,8.333333333,560,612,123,0.2434640522875817,0.7723577235772358,0.21138211382113822,0.016260162601626018,0.042483660130718956,0.11601307189542484,0.15196078431372548,0.06699346405228758,0.008169934640522876,0.1650326797385621,0.004901960784313725,0.013071895424836602,0.0,0.004901960784313725,0.004901960784313725,0.0,0.266,0.315,0.459,0.774,0.279,16.5,6.7,,,,,,,,,
4,Francisco Lindor,NYM,156,610.3258928571429,687.0,128.8125,0.2261904761904762,0.7619047619047619,0.2142857142857143,0.023809523809523808,0.03869047619047619,0.13839285714285715,0.13690476190476192,0.0892857142857143,0.005952380952380953,0.17559523809523808,0.010416666666666666,0.007440476190476191,0.0029761904761904765,0.019345238095238096,0.007440476190476191,0.011904761904761906,0.255,0.32735426,0.440536013,0.767890273,0.27510917,17.55952381,8.928571429,602,687,122,0.22270742358078602,0.7131147540983607,0.27049180327868855,0.01639344262295082,0.04512372634643377,0.1572052401746725,0.14264919941775836,0.09606986899563319,0.001455604075691412,0.19941775836972345,0.017467248908296942,0.010189228529839884,0.0,0.04512372634643377,0.005822416302765648,0.039301310043668124,0.254,0.336,0.47,0.806,0.277,19.9,9.6,,,,,,,,,
5,Austin Riley,ATL,156,636.264881,715.0000000000001,136.1904761904762,0.24553571428571425,0.7187499999999999,0.265625,0.015625,0.0550595238095238,0.13988095238095238,0.16369047619047616,0.08333333333333333,0.002976190476190476,0.2425595238095238,0.019345238095238096,0.007440476190476189,0.0,0.0014880952380952378,0.0014880952380952378,0.0,0.276,0.348214286,0.525083612,0.873297898,0.317617866,24.25595238,8.333333333,636,715,142,0.25034965034965034,0.7535211267605634,0.22535211267605634,0.02112676056338028,0.05174825174825175,0.16363636363636364,0.13566433566433567,0.08251748251748252,0.005594405594405594,0.24055944055944056,0.012587412587412588,0.015384615384615385,0.0,0.004195804195804196,0.0013986013986013986,0.002797202797202797,0.281,0.345,0.516,0.861,0.324,24.1,8.3,,,,,,,,,
6,Marcus Semien,TEX,156,676.8035714285713,752.9999999999999,147.91071428571428,0.2380952380952381,0.7121212121212122,0.25,0.0303030303030303,0.04166666666666667,0.1488095238095238,0.11755952380952381,0.09077380952380953,0.0,0.17261904761904762,0.004464285714285714,0.005952380952380953,0.0,0.02380952380952381,0.007440476190476191,0.01636904761904762,0.264,0.333333333,0.470198675,0.803532009,0.284482759,17.26190476,9.077380952,670,753,156,0.2456839309428951,0.717948717948718,0.2564102564102564,0.02564102564102564,0.03851261620185923,0.16201859229747675,0.13280212483399734,0.09561752988047809,0.0013280212483399733,0.1460823373173971,0.006640106241699867,0.006640106241699867,0.0,0.01859229747675963,0.00398406374501992,0.014608233731739707,0.276,0.348,0.478,0.826,0.291,14.6,9.6,,,,,,,,,
7,Rafael Devers,BOS,156,593.5238095238095,656.0,138.6190476190476,0.26190476190476186,0.6901408450704226,0.3028169014084508,0.014084507042253523,0.050595238095238096,0.15625,0.16964285714285712,0.0818452380952381,0.013392857142857142,0.18898809523809523,0.008928571428571428,0.004464285714285714,0.0,0.005952380952380952,0.004464285714285714,0.001488095238095238,0.29,0.352678571,0.536184211,0.888862782,0.315555556,18.89880952,8.18452381,580,656,124,0.23932926829268292,0.7258064516129032,0.27419354838709675,0.0,0.05030487804878049,0.13719512195121952,0.1524390243902439,0.09451219512195122,0.01524390243902439,0.19207317073170732,0.01676829268292683,0.004573170731707317,0.0,0.007621951219512195,0.001524390243902439,0.006097560975609756,0.271,0.351,0.5,0.851,0.292,19.2,9.5,,,,,,,,,
8,Manny Machado,SDP,156,533.9241071428572,601.0,115.37053571428572,0.23660714285714288,0.7596899224806202,0.2325581395348837,0.007751937984496124,0.044642857142857144,0.13839285714285715,0.15029761904761904,0.09821428571428573,0.013392857142857142,0.18898809523809523,0.002976190476190477,0.00892857142857143,0.0,0.013392857142857142,0.002976190476190477,0.010416666666666668,0.266,0.338301043,0.470686767,0.80898781,0.289237668,18.89880952,9.821428571,543,601,110,0.23294509151414308,0.8090909090909091,0.19090909090909092,0.0,0.04991680532445923,0.12479201331114809,0.15141430948419302,0.08319467554076539,0.0016638935108153079,0.18136439267886856,0.0033277870216306157,0.009983361064891847,0.0,0.004991680532445923,0.0033277870216306157,0.0016638935108153079,0.258,0.319,0.462,0.782,0.268,18.1,8.3,,,,,,,,,
9,Freddie Freeman,LAD,156,634.4047619047618,730.0,155.3422619047619,0.2544642857142857,0.7552447552447552,0.2377622377622378,0.013986013986013983,0.041666666666666664,0.1607142857142857,0.16369047619047616,0.11755952380952381,0.017857142857142856,0.15476190476190477,0.008928571428571428,0.004464285714285714,0.0,0.013392857142857142,0.002976190476190475,0.010416666666666666,0.293,0.380952381,0.503424658,0.884377038,0.314285714,15.47619048,11.75595238,637,730,182,0.28904109589041094,0.6648351648351648,0.3241758241758242,0.01098901098901099,0.03972602739726028,0.17945205479452056,0.13972602739726028,0.09863013698630137,0.01643835616438356,0.16575342465753426,0.021917808219178082,0.00684931506849315,0.0,0.031506849315068496,0.0013698630136986301,0.030136986301369864,0.331,0.41,0.567,0.976,0.37,16.6,9.9,,,,,,,,,
10,Paul Goldschmidt,STL,156,600.1026785714286,687.0,135.96875,0.23958333333333334,0.7368421052631579,0.2556390977443609,0.0075187969924812035,0.041666666666666664,0.14285714285714285,0.15327380952380953,0.1130952380952381,0.0014880952380952382,0.22023809523809526,0.005952380952380953,0.005952380952380953,0.0,0.010416666666666666,0.0014880952380952382,0.008928571428571428,0.275,0.359165425,0.478705281,0.837870706,0.320481928,22.02380952,11.30952381,593,687,134,0.2314410480349345,0.7686567164179104,0.23134328358208955,0.0,0.036390101892285295,0.12954876273653565,0.11644832605531295,0.12663755458515283,0.008733624454148471,0.23435225618631733,0.004366812227074236,0.004366812227074236,0.0,0.01601164483260553,0.002911208151382824,0.013100436681222707,0.268,0.363,0.447,0.81,0.327,23.4,12.7,,,,,,,,,
11,Matt Olson,ATL,156,621.4285714285714,720.0,121.07142857142858,0.22321428571428573,0.6814159292035398,0.3185840707964601,0.0,0.0550595238095238,0.13392857142857145,0.1681547619047619,0.11755952380952381,0.011904761904761904,0.21875,0.011904761904761904,0.00744047619047619,0.0,0.001488095238095238,0.001488095238095238,0.0,0.259,0.352678571,0.512068966,0.864747537,0.281795511,21.875,11.75595238,608,720,118,0.2388888888888889,0.7457627118644068,0.2288135593220339,0.025423728813559324,0.075,0.1763888888888889,0.19305555555555556,0.14444444444444443,0.011111111111111112,0.23194444444444445,0.005555555555555556,0.005555555555555556,0.0,0.001388888888888889,0.0,0.001388888888888889,0.283,0.389,0.604,0.993,0.302,23.2,14.4,,,,,,,,,
12,Juan Soto,SDP,154,552.5593984962406,708.0,119.2421052631579,0.21203007518796993,0.7678571428937148,0.21428571428571427,0.01785714285714286,0.04360902255639098,0.16090225563909774,0.12631578947368421,0.21052631578947367,0.018045112781954885,0.15338345864661654,0.004511278195488723,0.004511278195488723,0.0,0.013533834586466167,0.004511278195488723,0.009022556390977446,0.272,0.427067669,0.493256262,0.920323931,0.286445013,15.33834586,21.05263158,568,708,121,0.22033898305084745,0.7272727272727273,0.2644628099173554,0.008264462809917356,0.04943502824858757,0.1370056497175141,0.153954802259887,0.1864406779661017,0.015536723163841809,0.18220338983050846,0.002824858757062147,0.007062146892655367,0.0014124293785310734,0.01694915254237288,0.007062146892655367,0.009887005649717515,0.275,0.41,0.519,0.93,0.296,18.2,18.6,,,,,,,,,
13,Alex Bregman,HOU,154,605.3293233082707,723.9999999999999,138.2676691729323,0.2285714285714286,0.7007874015748033,0.2913385826771654,0.007874015748031498,0.03759398496240601,0.1443609022556391,0.15338345864661654,0.13834586466165416,0.0030075187969924814,0.12030075187969927,0.015037593984962409,0.012030075187969926,0.0,0.0030075187969924814,0.0015037593984962407,0.0015037593984962407,0.273,0.381381381,0.478417266,0.859798648,0.276688453,12.03007519,13.83458647,622,724,138,0.22513812154696133,0.7681159420289855,0.2028985507246377,0.028985507246376812,0.034530386740331494,0.14226519337016574,0.13535911602209943,0.1270718232044199,0.0013812154696132596,0.12016574585635359,0.011049723756906077,0.0027624309392265192,0.0,0.004143646408839779,0.0013812154696132596,0.0027624309392265192,0.262,0.363,0.441,0.804,0.27,12.0,12.7,,,,,,,,,
14,Matt Chapman,TOR,154,501.4947368421053,581.0,89.98947368421054,0.2030075187969925,0.7087378640776699,0.27184466019417475,0.019417475728155338,0.0481203007518797,0.13834586466165413,0.13834586466165413,0.1142857142857143,0.0,0.27819548872180455,0.013533834586466165,0.009022556390977444,0.0,0.0030075187969924814,0.0030075187969924814,0.0,0.236,0.330827068,0.458188153,0.789015221,0.283746556,27.81954887,11.42857143,509,581,105,0.2099827882960413,0.6095238095238096,0.37142857142857144,0.01904761904761905,0.029259896729776247,0.11359724612736662,0.09294320137693632,0.10671256454388985,0.0017211703958691911,0.28399311531841653,0.013769363166953529,0.0034423407917383822,0.0,0.0068846815834767644,0.0034423407917383822,0.0034423407917383822,0.24,0.33,0.424,0.755,0.319,28.4,10.7,,,,,,,,,
