Name,Team,Position,BABIP,K%,BB%,HR%,1B%,2B%,3B%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%,NSB%
Roman Anthony,BOS ,OF,0.33245,0.24634999999999999,0.11879999999999999,0.031907747424988725,0.7282415254237288,0.25526129943502823,0.01759287793186093,0.1313131313131313,0.1116584564860427,0.0016072050554808348,0.00839677563815493,0.005050505050505,0.0014778325123152298,0.0167214012041598,0.0046730548620014505,0.01204834634215835
Freddie Freeman,LAD ,1B,0.30515,0.18530000000000002,0.1026,0.03597153217484951,0.7378461636178862,0.2534775152439024,0.015386839760905784,0.1342062193126023,0.1361426256077795,0.012615705145369624,0.011607562064474301,0.0081833060556464,0.0,0.013180694455855176,0.0031909967338775,0.009989697721977676
Jackson Merrill,SD ,OF,0.3055,0.19329999999999997,0.0671,0.0363576357635763,0.7207800196850394,0.2582738681102362,0.03160916868862458,0.1272727272727272,0.1336633663366336,0.00320685315284769,0.00512287592395602,0.0082644628099173,0.00493163602074488,0.012678767876787674,0.003328489845571575,0.0093502780312161
Brice Turang,MIL ,2B,0.3103,0.20725,0.09029999999999999,0.01948535762837892,0.7885431235431235,0.17875874125874122,0.02124077593917704,0.1220285261489698,0.1058451816745655,0.001547769523897615,0.0031685706631815903,0.0063391442155309,0.004726232336689361,0.04549690232307563,0.009555986794801349,0.035940915528274275
Riley Greene,DET ,OF,0.31605000000000005,0.27549999999999997,0.0911,0.043262335818246296,0.7394663894663895,0.23336798336798334,0.025152277783856695,0.1261980830670926,0.1412698412698412,0.00310084100973514,0.00798214919620666,0.0063897763578274,0.0,0.006682027649769525,0.0016200294550809248,0.0050619981946886
Cody Bellinger,NYY ,OF,0.26295,0.15009999999999998,0.0837,0.03585174930352589,0.7561462450592885,0.21581027667984182,0.02640265653852606,0.1201353637901861,0.1346801346801346,0.00491906922744479,0.005073578423832139,0.0101522842639593,0.0,0.018759018759018725,0.005094498996937975,0.01366451976208075
Geraldo Perdomo,AZ ,SS,0.28445,0.13145,0.1121,0.01747492283950617,0.771925691793893,0.19991948950381677,0.029364042890412684,0.125,0.1003086419753086,0.00148199044829567,0.01107831790123456,0.0078125,0.01410349854227397,0.03195861678004532,0.008011236325293224,0.023947380454752098
Josh Naylor,SEA ,1B,0.2664,0.1487,0.0844,0.03347512847623495,0.7805066475026949,0.22089471793029097,0.00217391304347825,0.1160862354892205,0.1416803953871499,0.009290618288209354,0.00977894710959206,0.0082918739635157,0.0,0.028228056304060903,0.0066967253388825745,0.021531330965178327
William Contreras,MIL ,C,0.30274999999999996,0.19169999999999998,0.1119,0.03459849946054524,0.7678957406230134,0.22886204704386517,0.0083454298227025,0.1198003327787021,0.1276948590381426,0.00616429730456305,0.008150870715750111,0.0066555740432612,0.0,0.01033153902618055,0.0033408045098738248,0.006990734516306725
Shea Langeliers,ATH ,C,0.28015,0.22619999999999998,0.07400000000000001,0.0551330798479087,0.7199742870500234,0.26954768583450206,0.012688722052635906,0.1349809885931558,0.1444866920152091,0.00190658288102625,0.0076045627376425,0.0076045627376425,0.00171102661596954,0.011417728499695176,0.0024421156759095747,0.008975612823785601
Austin Riley,ATL ,3B,0.30905000000000005,0.2593,0.0761,0.04678145867098861,0.7327339719970524,0.24193072955047898,0.017103524508931902,0.1312803889789303,0.136,0.001519183260013855,0.0127893679092382,0.0081037277147487,0.0,0.0035160714285714253,0.0016159733777038252,0.0019000980508676
Wyatt Langford,TEX ,OF,0.29555,0.22825,0.1149,0.04080041719038318,0.722604485219164,0.25172018348623854,0.0187119629394132,0.140983606557377,0.1207177814029363,0.004720890149001535,0.009668119701548331,0.0065573770491803,0.00146818923327891,0.03706886506641802,0.008800818287141701,0.028268046779276322
Corey Seager,TEX ,SS,0.2935,0.18335,0.113,0.05312652218482134,0.7599905303030302,0.24029356060606058,0.0040816326530612,0.1338432122370937,0.1444866920152091,0.017398338825748285,0.009364662774720192,0.0076481835564053,0.0,0.004190996740901599,0.0019179814975599,0.0022730152433416994
Bo Bichette,NYM ,SS,0.317,0.16275,0.0595,0.0283859432595196,0.7916108713981054,0.19074542478797793,0.012314328007758599,0.1220735785953177,0.1268533772652388,0.00155539839537961,0.006679045472828111,0.0066889632107023,0.0,0.008837498685547975,0.0033258705416859997,0.0055116281438619755
Maikel Garcia,KC ,"2B,3B,SS,OF",0.2986,0.1479,0.08229999999999998,0.020300196850393623,0.7630356607731494,0.22123164519029068,0.028310153794854388,0.1275590551181102,0.1015625,0.00023622047244093,0.0031471456692912497,0.0094488188976377,0.00466987781954887,0.04099506578947368,0.011025705645161274,0.029969360144312403
Randy Arozarena,SEA ,OF,0.28735,0.26355,0.10009999999999998,0.03679879183688854,0.7459905660377357,0.23707197763801535,0.017598042044121298,0.1340523882896764,0.1116207951070336,0.00148859554372794,0.02647992913114975,0.0061633281972265,0.00137614678899075,0.036727648592776725,0.0108008985300745,0.025926750062702224
Ben Rice,NYY ,"C,1B",0.2703,0.2101,0.099,0.04856617685023587,0.7264835164835164,0.2534493284493284,0.023160173160173124,0.1340782122905028,0.1386321626617375,0.0,0.014886564297442138,0.0074487895716946,0.0,0.00783466379584675,0.00331027766183685,0.0045243861340099
Alex Bregman,CHC ,3B,0.2625,0.14205,0.09989999999999999,0.03477485236220465,0.757563025210084,0.22899159663865545,0.00836238357526949,0.1181102362204724,0.1234375,0.00278086332958373,0.01258858267716527,0.0078740157480314,0.0014062500000000002,0.0034598214285714254,0.0015637245297805502,0.0018960968987908752
Hunter Goodman,COL ,C,0.29825,0.25695,0.06069999999999999,0.05075294837018385,0.7019365171811298,0.2864249660260143,0.029338286085790477,0.1252268602540834,0.1541218637992831,0.0,0.01087563179361078,0.0090744101633393,0.0,0.0035458049761153752,0.0018771350620171,0.0016686699140982752
Jeremy Pena,HOU ,SS,0.31045,0.17820000000000003,0.0583,0.027206659220575337,0.7711022610483041,0.20826053442959913,0.01454649584585322,0.1289808917197452,0.1090047393364928,0.00231695427414586,0.0176600658073474,0.0063694267515923,0.00315082155779294,0.029808315315118523,0.006822669826224276,0.022985645488894247
Tyler Soderstrom,ATH ,"1B,OF",0.30175,0.2299,0.086,0.03954776958201614,0.723067158067158,0.2505528255528255,0.0111734997029114,0.1284246575342466,0.1333333333333333,0.0034065993801805153,0.010272216368106749,0.0085616438356164,0.0,0.0081109366823652,0.0036440161710139755,0.0044669205113512245
Vinnie Pasquantino,KC ,1B,0.26630000000000004,0.14730000000000001,0.0827,0.03857674489253428,0.7324242424242424,0.2515495867768595,0.009731594510576959,0.1164274322169059,0.1476190476190476,0.005622810319606651,0.00956482114376849,0.011164274322169,0.0,0.0019668737060040747,0.0,0.0019668737060040747
Oneil Cruz,PIT ,OF,0.31045,0.302,0.10089999999999999,0.045034393036578066,0.7123096129837703,0.2617977528089887,0.03306422527396306,0.1463878326996197,0.1209829867674858,0.00698848376717719,0.00760025013117503,0.0057034220532319,0.0,0.05314837741248755,0.011605789810807775,0.041542587601679774
George Springer,TOR ,OF,0.28585,0.19459999999999997,0.1006,0.04578840717484299,0.7617108127721335,0.21775217706821476,0.016465518933347224,0.1438721136767318,0.125,0.0017029903798508749,0.0108238686113126,0.0071047957371225,0.00158450704225344,0.02478843650136105,0.0051927946992298,0.01959564180213125
CJ Abrams,WSH ,SS,0.28200000000000003,0.18935,0.061599999999999995,0.026523887973640813,0.7369747899159663,0.23739495798319327,0.03243408403836204,0.1202635914332784,0.1054365733113673,0.00295755864124886,0.01993410214168032,0.0065897858319604,0.0031241337831123296,0.049765958003190225,0.011610176814769575,0.038155781188420654
Eugenio Suarez,CIN ,3B,0.273,0.29835,0.0834,0.057114190157668374,0.7395075757575758,0.2599116161616161,0.011312388591800329,0.1226890756302521,0.1588628762541806,0.001636857388136125,0.01696551530311118,0.0084033613445378,0.0,0.004980074273552474,0.001694321447077025,0.003285752826475449
Michael Harris II,ATL ,OF,0.29835,0.19294999999999998,0.0475,0.03214924498787862,0.7515495867768595,0.23078512396694215,0.02678933416497733,0.127208480565371,0.1234567901234567,0.00218938923081525,0.00865599740746972,0.0070671378091872,0.0035230352303522103,0.03208478513356558,0.008675612283859624,0.023409172849705957
Byron Buxton,MIN ,OF,0.29735,0.27435,0.07869999999999999,0.05238677815814578,0.6710099591419816,0.30033835546475995,0.04412812126955214,0.141747572815534,0.1387283236994219,0.005624844668211245,0.015522008343154241,0.0058252427184466,0.0017341040462427,0.029712014863748925,0.0044239157416929,0.025288099122056026
Seiya Suzuki,CHC ,OF,0.30375,0.25255,0.10629999999999998,0.04481177446102819,0.7297179113435651,0.2488853639715339,0.027891966596095004,0.1366666666666666,0.1393034825870646,0.0032393796134362746,0.00649751243781088,0.0083333333333333,0.0,0.0131605216294131,0.005037963492641275,0.008122558136771825
Salvador Perez,KC ,"C,1B",0.27115,0.20779999999999998,0.051699999999999996,0.04921862037179285,0.7542266019054735,0.244605828507379,0.00566037735849054,0.1130742049469964,0.1530434782608695,0.008718773268961054,0.016050084498386772,0.0088339222614841,0.0,0.0003993610223642,0.0,0.0003993610223642
Nico Hoerner,CHC ,2B,0.2969,0.0937,0.060899999999999996,0.00868711372956737,0.7949370603480191,0.17916975194372453,0.02049549549549544,0.1206030150753768,0.0919540229885057,0.0015432794427586549,0.01504567170829516,0.0083752093802345,0.0014778325123152298,0.0429219600725952,0.00995326512567885,0.03296869494691635
Jose Altuve,HOU ,"2B,OF",0.28255,0.17345,0.0833,0.034002075406433685,0.7810964912280702,0.2099780701754385,0.008354519774011266,0.1241496598639455,0.1152542372881356,0.004460744114823565,0.00850051885160842,0.0068027210884353,0.00152542372881348,0.020872214816225428,0.006368992338054275,0.014503222478171152
Christian Yelich,MIL ,OF,0.31745,0.24264999999999998,0.11139999999999999,0.03037825712881019,0.7729030144167759,0.20048328964613368,0.01093865895267762,0.1256637168141593,0.1284722222222222,0.008544695533080446,0.00706612586037363,0.0053097345132743,0.0,0.0287698412698412,0.006800690021231375,0.021969151248609823
Teoscar Hernandez,LAD ,OF,0.31175,0.26225,0.06409999999999999,0.04763740730295135,0.7452830188679245,0.2382075471698113,0.009513226909525885,0.1394495412844036,0.1500904159132007,0.0017165653858802299,0.009161039865952179,0.0073394495412844,0.0,0.011498776725880224,0.0036248861551457503,0.007873890570734475
Kyle Stowers,MIA ,OF,0.29845,0.28415,0.09480000000000001,0.04216864905623657,0.7196109693877552,0.2565369897959183,0.03045381310418898,0.1173380035026269,0.1423611111111111,0.00456719754854451,0.01224855273399489,0.0070052539404553,0.00156249999999999,0.00815245279146135,0.00180815620782725,0.0063442965836341
Willy Adames,SF ,SS,0.27830000000000005,0.2502,0.10629999999999998,0.04462536281219763,0.7221081830790569,0.26578825705039294,0.012039242881618634,0.1302325581395348,0.1294298921417565,0.00298241376404148,0.00619772816855977,0.0077519379844961,0.0,0.0174983150695189,0.0050797753367463,0.012418539732772602
Will Smith,LAD ,C,0.28964999999999996,0.19289999999999996,0.11319999999999998,0.04710578842315363,0.7516304347826086,0.2282608695652173,0.012796248934356335,0.1457085828343313,0.1377245508982036,0.0056976047904191505,0.0177644710578842,0.0119760479041916,0.0,0.004494011976047849,0.002026667004973075,0.002467344971074774
Michael Busch,CHC ,1B,0.29055,0.2478,0.09889999999999999,0.04207915548651315,0.7195757575757575,0.2581313131313131,0.02983281086729361,0.1254295532646048,0.1352739726027397,0.002949973238836525,0.013740997034317139,0.0068728522336769,0.00154109589041088,0.005113243927708001,0.0017783177215874501,0.0033349262061205505
Ozzie Albies,ATL ,2B,0.26255000000000006,0.14905000000000002,0.0723,0.03056392931392925,0.7490384615384615,0.23849587912087905,0.017392493708283118,0.1145299145299145,0.1199324324324324,0.0016158053658052898,0.008536902286902239,0.0102564102564102,0.00152027027027019,0.018697715572715497,0.005174302049301975,0.013523413523413522
Trevor Story,BOS ,SS,0.31205,0.2693,0.06169999999999999,0.03741003824838021,0.761132561132561,0.2228442728442728,0.01266731016731015,0.1292639138240574,0.1252173913043478,0.0028727650051676,0.010564358754195561,0.0071813285457809,0.0017155933311539602,0.040150375939849624,0.00881006864988555,0.03134030728996407
Luke Keaschall,MIN ,2B,0.31065,0.1679,0.0871,0.01910924441412242,0.7524741340530814,0.23228744939271245,0.014270399629906389,0.1268939393939394,0.1031894934333958,0.0007557990789697949,0.01740469895957696,0.0094696969696969,0.0016885553470919101,0.044931821227552925,0.011567776735459626,0.0333640444920933
Agustin Ramirez,MIA ,C,0.27725,0.1965,0.0706,0.03342611958661417,0.7330004342162397,0.2501628310898827,0.01111871917343039,0.115234375,0.124015748031496,0.0030716884966065705,0.009970164862204721,0.0078125,0.0,0.02399268606068585,0.006214848143981975,0.017777837916703877
Yandy Diaz,TB ,1B,0.3083,0.1503,0.0916,0.0370846103239678,0.8097907813010787,0.18425138934292246,0.007302619115278945,0.1247947454844006,0.1205211726384364,0.00287618578317978,0.00836636125864473,0.0065681444991789,0.0014657980456026002,0.003211045897816925,0.001629995103361625,0.0015810507944553
Willson Contreras,BOS ,1B,0.3084,0.25075000000000003,0.09230000000000001,0.03978415596472225,0.7553255325532553,0.22854785478547854,0.01059620630430389,0.1286231884057971,0.1316725978647686,0.0016812021670912897,0.029111867553767583,0.0072463768115942,0.00176562710002388,0.009135652051960775,0.0018827651869887498,0.0072528868649720255
Taylor Ward,BAL ,OF,0.28805000000000003,0.24355,0.1047,0.043297343231249286,0.7462616822429906,0.2429906542056074,0.01885283425796559,0.1284109149277688,0.1303656597774244,0.00024077046548956498,0.01106625462210386,0.0080256821829855,0.00143084260731312,0.008241479455496949,0.003211183959847,0.005030295495649949
Jo Adell,LAA ,OF,0.27330000000000004,0.27049999999999996,0.0694,0.05368745013108395,0.735,0.2527777777777777,0.013539600062982195,0.1272401433691756,0.146643109540636,0.00169134282561048,0.01431665336828905,0.0053763440860215,0.0,0.016493901365295827,0.005605699800276475,0.010888201565019351
Jakob Marsee,MIA ,OF,0.28485,0.21764999999999998,0.10439999999999999,0.02262055662716997,0.7371844660194175,0.23680073971336102,0.03777380952380951,0.1228070175438596,0.0977312390924956,0.00026315789473683,0.01385321943602457,0.0070175438596491,0.00765965882978434,0.06257490695767355,0.015939069591894,0.04663583736577955
Jordan Westburg,BAL ,"2B,3B",0.30325,0.2241,0.0644,0.03979113384484227,0.7336093085701499,0.22994517789214589,0.024722106759275348,0.1322463768115942,0.1274509803921568,0.0,0.012638533674339252,0.0054347826086956,0.00220588235294112,0.010058568882098249,0.0042647058823529,0.005793862999745349
Matt Chapman,SF ,3B,0.28135,0.2469,0.11259999999999998,0.042564140083894225,0.7073207806217515,0.2725066195939982,0.02114643503185267,0.1343283582089552,0.1209150326797385,0.001528226340287315,0.011591552043703001,0.0082918739635157,0.0,0.015121673669467726,0.00494122606884235,0.010180447600625376
Ian Happ,CHC ,OF,0.28800000000000003,0.23665,0.12360000000000002,0.0335197440038885,0.7212283384301732,0.2609582059123343,0.009221271129656594,0.1261980830670926,0.1188589540412044,0.00307582569597222,0.007822412824108959,0.0063897763578274,0.00142630744849443,0.012928169210834325,0.003170829874474825,0.0097573393363595
Drake Baldwin,ATL ,C,0.28535,0.18015000000000003,0.08549999999999999,0.03012559530069257,0.7771941747572815,0.20791262135922325,0.01269348184818481,0.11284046692607,0.1447876447876447,0.00190533353227897,0.00777609182278436,0.0077821011673151,0.0,0.0019213612963612501,0.0,0.0019213612963612501
Lawrence Butler,ATH ,OF,0.29595,0.25885,0.08669999999999999,0.039412330479946106,0.7257173166296221,0.2556829662558092,0.017818467893300934,0.1315315315315315,0.1156583629893238,0.00027027027027027,0.00342117918630373,0.0072072072072072,0.00177149151475529,0.03294992374173862,0.00742141162514825,0.025528512116590373
Andy Pages,LAD ,OF,0.2935,0.21655000000000002,0.061,0.03834736614853191,0.7204527496839443,0.25497787610619466,0.014778604546287256,0.1319444444444444,0.1329879101899827,0.000433128238341965,0.01388169257340233,0.0086805555555555,0.00172051710188833,0.01627562701186025,0.0067245570268022,0.00955106998505805
Noelvi Marte,CIN ,"3B,OF",0.29595,0.2225,0.06,0.0332553651381812,0.7518564356435643,0.22943069306930694,0.018984314161753238,0.1200787401574803,0.1156862745098039,0.001901623289335785,0.00983865987339811,0.0059055118110236,0.00176470588235286,0.028009385572410728,0.009580112668675426,0.018429272903735302
Luis Robert Jr.,NYM ,OF,0.2948,0.28109999999999996,0.07289999999999999,0.03560347747544314,0.7576068376068376,0.21327838827838824,0.01130885374787808,0.1372549019607843,0.1170825335892514,0.00645505632408639,0.01154792819239016,0.0058823529411764,0.0017274472168905901,0.05673782273270429,0.013745538534587126,0.04299228419811717
Jacob Wilson,ATH ,SS,0.30845,0.07944999999999999,0.0515,0.013063485956136923,0.8049173358526217,0.1852857817666509,0.00723477788132957,0.1132743362831858,0.1113043478260869,0.0016569322366744152,0.010774913428241559,0.0070796460176991,0.003455110107284,0.009855307735742475,0.0036613272311212504,0.006193980504621224
