#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,WHIP,K%,BB%
182,Keaton Winn,SFG,1,1,4.45,20,2,0,1,,29.1,127,30,16,15,4,10,1,2,26,7.83,2.92,1.34,20.20%,7.50%
183,Josh Sborz,TEX,2,1,4.4,37,0,0,4,,38.1,165,34,20,19,5,16,1,2,41,9.61,3.84,1.31,24.80%,9.90%
184,Cody Laweryson,MIN,1,1,4.17,20,0,0,1,,23.1,99,22,12,11,3,7,1,1,22,8.39,2.9,1.25,22.00%,7.60%
185,Cole Winn,TEX,3,2,4.1,56,0,3,11,,63,272,53,31,29,7,31,2,4,58,8.3,4.44,1.33,21.40%,11.40%
186,Jonathan Bowlan,PHI,2,1,4.48,47,0,0,10,,52.2,228,50,28,26,7,20,2,2,52,8.84,3.47,1.34,22.70%,8.90%
187,Brad Keller,PHI,2,2,4.03,57,0,4,16,,65,281,58,31,29,7,30,1,3,59,8.24,4.14,1.36,21.20%,10.60%
188,Liam Hendriks,MIN,1,1,4.11,19,0,1,1,,19.1,81,18,10,9,3,5,0,1,21,9.76,2.34,1.18,26.00%,6.20%
189,Tanner Banks,PHI,2,2,4.52,57,0,0,12,,60,258,61,33,30,8,18,1,2,55,8.19,2.71,1.32,21.20%,7.00%
190,Casey Legumina,SEA,2,2,4.25,47,0,0,7,,49.2,213,45,25,23,7,19,1,2,48,8.78,3.44,1.29,22.80%,8.90%
191,George Soriano,STL,1,1,4.44,35,0,0,4,,41.1,179,38,22,20,5,17,1,3,38,8.26,3.82,1.36,21.10%,9.80%
192,Scott Barlow,ATH,2,2,4.39,53,0,3,9,,54.2,236,48,28,27,7,26,1,4,57,9.49,4.29,1.35,24.30%,11.00%
193,Emilio Pagan,CIN,3,2,4.34,63,0,26,4,,65,272,56,33,31,12,22,1,3,71,9.84,3.08,1.2,26.00%,8.20%
194,Yerry De los Santos,NYY,2,1,3.97,29,0,0,1,,32.1,137,30,15,14,3,12,1,2,25,7.07,3.26,1.29,18.50%,8.50%
195,Tristan Beck,SFG,1,1,4.38,27,0,0,1,,33,143,33,17,16,4,11,1,1,29,7.99,2.93,1.32,20.70%,7.60%
196,Jordan Romano,LAA,2,2,4.38,55,0,4,9,,54.2,232,49,29,27,8,20,2,3,56,9.23,3.21,1.25,24.10%,8.40%
197,Paul Sewald,ARI,2,2,4.51,51,0,9,10,,52,221,47,28,26,9,17,1,2,53,9.09,2.87,1.23,23.80%,7.50%
198,Zach Maxwell,CIN,2,1,4.33,41,0,0,1,,43.1,189,37,22,21,5,22,2,2,49,10.2,4.64,1.37,26.00%,11.80%
199,Steven Cruz,KCR,2,1,4.06,37,0,0,1,,38.1,164,33,18,17,4,17,1,2,35,8.14,4.01,1.32,21.00%,10.40%
200,Zach McCambley,PHI,1,1,4.17,36,0,0,0,,37.1,159,33,19,17,5,15,1,2,39,9.34,3.6,1.29,24.20%,9.30%
201,Yuki Matsui,SDP,2,2,4.19,49,0,0,7,,51,218,44,26,24,7,22,1,2,50,8.8,3.84,1.29,22.90%,10.00%
202,Jaden Hill,COL,2,2,4.75,49,0,0,6,,50.2,223,51,29,27,6,21,1,3,51,9.06,3.76,1.41,22.90%,9.50%
203,Shane Drohan,MIL,1,1,3.71,21,0,0,0,,23,97,18,10,9,2,10,1,1,26,10.05,4.01,1.25,26.40%,10.50%
204,DL Hall,MIL,2,2,4.06,44,0,0,6,,53.1,230,47,26,24,6,25,1,3,50,8.47,4.22,1.34,21.80%,10.90%
205,Evan Phillips,LAD,1,0,3.83,19,0,1,1,,18.2,78,17,8,8,2,5,0,1,19,9.13,2.63,1.18,24.30%,7.00%
206,Reiver Sanmartin,SFG,1,1,4.21,33,0,0,1,,36.2,159,38,18,17,3,13,1,1,28,6.99,3.15,1.38,18.00%,8.10%
207,Nolan Hoffman,PHI,1,0,3.73,16,0,0,1,,17,73,16,8,7,1,6,0,1,16,8.24,3.39,1.29,21.50%,8.80%
208,Zach Pop,PHI,2,1,4.15,41,0,0,7,,42,179,42,21,19,4,13,1,2,30,6.4,2.86,1.31,16.60%,7.40%
209,Julian Aguiar,CIN,1,1,4.47,22,2,0,1,,31,132,30,16,15,5,9,1,2,25,7.25,2.66,1.27,18.90%,6.90%
210,Carlos Vargas,SEA,2,2,4.23,52,0,0,10,,53.1,229,53,27,25,5,18,2,3,39,6.54,3.04,1.33,16.90%,7.90%
211,Grant Wolfram,BAL,1,1,4.16,32,0,0,1,,34.1,149,31,17,16,4,16,1,2,34,8.77,4.06,1.35,22.50%,10.40%
212,Chris Roycroft,STL,1,1,4.36,34,0,0,1,,37,163,36,19,18,3,17,1,2,29,7.11,4.09,1.42,18.00%,10.40%
213,Jonathan Loaisiga,ARI,1,1,4.38,34,0,0,4,,35.1,152,37,18,17,4,10,1,2,26,6.57,2.5,1.33,17.00%,6.50%
214,Colin Holderman,CLE,1,1,4.28,36,0,0,1,,36.2,158,33,19,17,4,15,1,2,33,8.03,3.71,1.33,20.70%,9.60%
215,Connor Phillips,CIN,2,2,4.47,48,0,3,7,,53,233,45,28,26,7,29,1,3,59,10,4.91,1.4,25.30%,12.40%
216,Tyler Phillips,MIA,2,2,4.61,59,0,2,15,,69.2,303,72,38,36,8,25,2,3,52,6.7,3.28,1.41,17.10%,8.40%
217,Sam Moll,CIN,1,1,4.26,37,0,0,4,,35.2,154,33,18,17,4,15,1,2,34,8.63,3.76,1.35,22.20%,9.70%
218,Chase Silseth,LAA,1,1,4.13,39,0,0,4,,45,193,39,22,21,6,20,1,3,46,9.16,3.96,1.3,23.80%,10.30%
219,Joel Peguero,SFG,2,2,4.69,60,0,3,12,,64,283,65,36,33,7,28,2,3,57,8.08,4.01,1.45,20.30%,10.10%
220,Pedro Avila,CLE,1,1,4.71,22,2,0,1,,30.2,136,30,17,16,3,14,1,2,28,8.25,4.17,1.45,20.70%,10.40%
221,Sammy Peralta,MIL,1,0,3.75,15,0,0,1,,18,75,16,8,7,2,6,1,1,17,8.57,3.06,1.22,22.60%,8.10%
222,Eduarniel Nunez,ATH,2,2,4.2,47,0,0,6,,50,220,42,25,23,5,29,1,4,55,9.93,5.16,1.41,25.10%,13.00%
223,Prelander Berroa,CHW,1,1,4.04,26,0,0,1,,26.1,114,21,13,12,3,15,1,1,28,9.7,5,1.35,24.90%,12.80%
224,Easton McGee,MIL,1,1,4.19,19,0,0,1,,22.2,96,22,11,11,3,6,1,1,20,8.1,2.44,1.23,21.30%,6.40%
225,Anthony Banda,MIN,3,2,4.66,55,0,1,12,,57.1,251,55,32,30,7,25,2,3,55,8.59,3.96,1.4,21.80%,10.00%
226,Greg Weissert,BOS,3,2,4.43,61,0,1,17,,62.1,267,59,33,31,8,22,2,3,54,7.74,3.21,1.3,20.10%,8.30%
227,Alek Jacob,SDP,1,1,4.21,28,0,0,1,,31,132,28,16,15,4,11,1,2,29,8.36,3.16,1.26,21.80%,8.30%
228,Griff McGarry,WSN,1,1,4.07,40,0,0,0,,46,202,35,22,21,5,30,2,3,55,10.73,5.89,1.42,27.10%,14.90%
229,Jalen Beeks,,2,3,4.36,41,0,0,0,,43,186,42,22,21,5,17,1,2,37,7.76,3.51,1.36,19.90%,9.00%
230,Jakob Junis,TEX,2,2,4.58,55,0,2,14,,63,267,63,34,32,10,15,1,3,53,7.53,2.17,1.24,19.80%,5.70%
231,Angel Bastardo,TOR,1,1,3.67,15,0,0,0,,16.2,71,14,7,7,2,7,1,1,17,9.22,3.49,1.23,24.40%,9.20%
232,Austin Warren,NYM,2,1,4.27,31,0,0,1,,35.2,152,33,18,17,5,13,1,2,34,8.55,3.33,1.29,22.20%,8.70%
233,Victor Vodnik,COL,3,3,4.71,60,0,16,4,,63.2,284,65,36,33,6,31,2,3,57,8.03,4.43,1.52,20.00%,11.10%
234,Huascar Brazoban,NYM,2,2,4.31,47,0,0,7,,51,221,46,26,24,6,23,1,3,47,8.25,4.13,1.35,21.20%,10.60%
235,Kervin Castro,NYY,1,1,3.75,18,0,0,1,,19,80,16,8,8,2,7,1,1,18,8.62,3.48,1.23,22.70%,9.20%
236,Seth Halvorsen,COL,3,3,4.69,57,0,9,11,,60.1,264,60,34,31,7,26,2,3,53,7.98,3.82,1.42,20.20%,9.70%
237,Yosver Zulueta,SEA,1,1,3.71,19,0,0,1,,21,90,17,9,9,2,11,1,1,22,9.67,4.57,1.31,25.00%,11.80%
238,Jose Corniell,TEX,1,1,3.67,15,0,0,1,,17.2,72,14,8,7,2,5,1,1,18,9.17,2.63,1.11,24.80%,7.10%
239,Kyle Backhus,PHI,1,1,3.94,20,0,0,1,,19.1,83,18,9,8,2,8,1,1,19,8.76,3.62,1.31,22.70%,9.40%
240,Matt Gage,SFG,2,2,4.77,51,0,0,10,,52.2,232,55,30,28,6,22,2,2,46,7.89,3.69,1.46,19.80%,9.30%
241,Felix Bautista,BAL,1,0,3.39,11,0,0,1,,11.2,48,8,5,4,1,6,0,1,15,11.91,4.39,1.18,31.80%,11.70%
242,Justin Slaten,BOS,3,2,4.45,55,0,1,13,,59.1,255,56,31,29,8,22,1,3,54,8.14,3.36,1.32,21.00%,8.70%
243,Ryan Zeferjahn,LAA,2,2,4.48,62,0,1,12,,64,280,55,34,32,9,33,2,5,74,10.37,4.64,1.37,26.30%,11.80%
244,Hunter Stratton,ATL,1,1,4.45,22,0,0,1,,23.2,102,22,12,12,3,9,0,1,21,8.18,3.42,1.33,21.10%,8.80%
245,Anthony Molina,ATL,0,0,4.39,10,0,0,0,,19,82,20,10,9,2,5,0,1,15,6.92,2.37,1.31,18.00%,6.20%
246,Juan Burgos,ARI,1,1,4.23,25,0,0,1,,26.2,116,24,13,13,3,11,1,2,24,8.15,3.81,1.33,21.00%,9.80%
247,Josh Simpson,SEA,1,1,3.83,23,0,0,1,,23.2,102,20,11,10,2,12,1,1,25,9.6,4.4,1.32,24.80%,11.40%
248,Jason Foley,SFG,1,1,4.21,23,0,0,1,,23.1,100,24,12,11,2,7,1,1,17,6.59,2.61,1.33,17.10%,6.80%
249,Miguel Ullola,HOU,1,1,3.79,18,0,0,0,,18.2,80,13,8,8,2,11,1,1,22,10.75,5.31,1.3,27.90%,13.80%
250,Paxton Schultz,WSN,1,1,4.58,34,0,0,1,,40.2,178,38,22,21,5,19,1,2,40,8.94,4.17,1.39,22.70%,10.60%
251,Kyle Wright,CHC,1,1,4.26,21,1,0,1,,28,121,26,14,13,3,11,1,2,25,7.99,3.62,1.33,20.70%,9.40%
252,Gavin Hollowell,CHC,1,0,3.78,15,0,0,1,,16.1,70,13,7,7,2,7,1,1,18,9.63,3.91,1.23,25.30%,10.30%
253,Justin Sterner,ATH,3,2,4.6,60,0,10,10,,65.1,279,58,36,33,12,24,2,4,69,9.56,3.35,1.25,24.90%,8.70%
254,Robert Stephenson,LAA,2,2,4.52,54,0,9,8,,55.2,234,49,30,28,10,18,1,3,61,9.93,2.97,1.22,26.10%,7.80%
255,Alex Lange,KCR,2,2,4.49,46,0,0,7,,45,199,40,24,22,5,25,1,3,46,9.24,4.9,1.44,23.30%,12.30%
256,Scott Alexander,SFG,2,2,4.01,27,0,0,0,,27,114,27,13,12,2,8,1,1,17,5.74,2.76,1.3,15.00%,7.20%
257,Cole Wilcox,SEA,1,1,3.98,17,0,0,1,,18.2,79,17,9,8,2,7,1,1,16,7.84,3.22,1.27,20.50%,8.40%
258,Jordan Hicks,CHW,2,2,4.37,49,1,1,9,,57,249,53,30,28,6,27,1,4,47,7.39,4.24,1.4,18.80%,10.80%
259,Joe Jimenez,ATL,1,0,4.31,17,0,0,1,,17.1,74,15,9,8,2,6,0,1,20,10.26,3.29,1.25,26.80%,8.60%
260,Justin Hagenman,NYM,1,1,4.26,17,0,0,1,,22.1,94,21,11,11,3,6,1,1,21,8.52,2.54,1.22,22.50%,6.70%
261,Danny Young,ATL,1,0,4.09,16,0,0,1,,15.2,67,14,8,7,1,7,0,1,17,9.7,3.92,1.36,24.80%,10.00%
262,Connor Brogdon,CLE,2,2,4.61,44,0,0,7,,46.2,201,44,26,24,7,17,1,2,46,8.82,3.3,1.3,22.80%,8.50%
263,Alexis Diaz,TEX,3,2,4.37,56,0,4,11,,58.2,253,47,30,28,8,30,1,5,60,9.15,4.59,1.3,23.50%,11.80%
264,Zack Kelly,BOS,3,2,4.41,51,0,0,12,,54.2,238,49,29,27,7,25,2,3,51,8.41,4.19,1.37,21.50%,10.70%
265,Ben Casparius,LAD,2,1,4.68,46,0,0,13,,54,233,49,30,28,8,23,1,3,54,8.94,3.84,1.34,22.90%,9.80%
266,Mitch Spence,KCR,1,1,4.7,21,1,0,1,,27,117,28,15,14,3,9,1,1,21,7.15,2.93,1.36,18.30%,7.50%
267,Jacob Webb,CHC,2,2,4.35,50,0,0,11,,52.1,223,46,27,25,7,21,1,3,48,8.22,3.55,1.28,21.40%,9.20%
268,Chris Murphy,CHW,1,1,4.12,31,0,0,1,,37,159,32,18,17,4,17,1,2,33,8.1,4.09,1.33,20.90%,10.50%
269,Jose Suarez,ATL,1,0,4.47,15,0,0,1,,17.2,77,17,9,9,2,7,1,1,18,9.02,3.5,1.36,23.10%,9.00%
270,Brent Suter,LAA,2,2,4.35,56,0,0,12,,61.2,263,61,32,30,8,19,1,2,46,6.73,2.77,1.29,17.60%,7.20%
271,James McArthur,KCR,1,1,4.48,29,0,1,1,,29.2,128,29,16,15,4,10,1,2,26,7.8,3.17,1.34,20.10%,8.20%
272,Jayden Murray,HOU,1,1,4.22,27,0,0,1,,29.1,124,26,15,14,4,11,1,2,26,8.09,3.32,1.26,21.10%,8.70%
273,Rob Zastryzny,MIL,2,2,4.49,44,0,0,4,,43.2,188,41,23,22,6,16,1,2,42,8.58,3.3,1.31,22.20%,8.50%
274,Carson Seymour,SFG,1,1,4.13,16,0,0,1,,21.1,92,20,10,10,2,9,1,1,20,8.67,3.74,1.35,22.30%,9.60%
275,Domingo Gonzalez,SEA,1,1,3.93,16,0,0,0,,16.1,70,14,8,7,2,7,0,1,17,9.34,3.78,1.26,24.40%,9.90%
276,Lazaro Estrada,TOR,1,0,4.34,16,0,0,1,,20.2,88,19,11,10,3,7,1,1,21,9.16,3.05,1.24,24.00%,8.00%
277,John King,MIA,2,1,4.34,41,0,0,7,,42.2,185,47,22,21,4,12,1,2,25,5.21,2.54,1.39,13.40%,6.50%
278,Kyle Nicolas,PIT,2,1,4.64,39,0,1,1,,42,185,39,23,22,5,21,1,2,41,8.91,4.57,1.44,22.40%,11.50%
279,Wandy Peralta,SDP,3,2,3.93,58,0,0,10,,57.2,247,53,27,25,6,23,1,3,43,6.74,3.63,1.33,17.50%,9.40%
280,Zak Kent,STL,1,0,4.14,14,0,0,1,,15.1,66,14,8,7,2,6,1,1,15,8.66,3.56,1.3,22.50%,9.20%
281,Gregory Santos,SFG,1,1,4.29,27,0,1,5,,28.1,123,29,15,14,3,11,1,2,21,6.77,3.39,1.4,17.30%,8.70%
282,Beau Brieske,DET,2,2,4.39,41,0,0,4,,44.1,190,40,23,22,6,17,1,2,37,7.45,3.48,1.3,19.30%,9.00%
283,Drey Jameson,ARI,2,2,4.77,53,0,3,11,,57.1,252,59,33,30,7,22,2,3,50,7.79,3.41,1.4,19.80%,8.60%
284,Ronan Kopp,LAD,1,0,3.59,11,0,0,0,,11.1,48,8,5,4,1,7,0,1,14,11.23,5.22,1.33,29.00%,13.50%
285,Trent Thornton,CHC,1,1,4.52,26,0,0,1,,27.2,119,27,15,14,4,10,0,1,23,7.57,3.09,1.31,19.60%,8.00%
286,Rolddy Munoz,ATL,1,0,4.29,17,0,0,1,,18.2,81,17,9,9,2,8,1,1,18,8.86,4,1.38,22.60%,10.20%
287,Emiliano Teodo,TEX,1,0,3.49,12,0,0,0,,12.1,53,9,5,5,1,6,0,1,14,10.09,4.56,1.26,26.50%,12.00%
288,Pierce Johnson,CIN,2,2,4.78,57,0,1,12,,58,252,56,33,31,9,24,1,3,60,9.26,3.68,1.37,23.60%,9.40%
289,Cionel Perez,WSN,1,1,4.26,29,0,0,1,,29,128,28,15,14,2,14,1,1,23,7.06,4.44,1.46,17.90%,11.20%
290,Jackson Rutledge,WSN,2,2,4.69,51,0,1,11,,58.2,258,57,33,31,8,25,2,4,51,7.81,3.8,1.39,19.80%,9.60%
291,Henry Baez,ATH,1,1,3.93,11,0,0,0,,13.2,58,12,6,6,1,5,0,1,12,8.23,3.5,1.29,21.40%,9.10%
292,Manuel Rodriguez,TBR,1,0,4.09,12,0,0,1,,12,52,12,6,6,1,4,0,1,11,7.91,3.03,1.31,20.50%,7.90%
293,Colin Poche,DET,1,2,4.36,25,0,0,1,,25,108,21,13,12,4,11,1,1,24,8.74,3.99,1.3,22.60%,10.30%
294,Bailey Horn,DET,1,1,4.27,36,0,0,1,,38,165,34,19,18,4,18,1,2,36,8.49,4.26,1.37,21.70%,10.90%
295,Nate Pearson,HOU,2,2,4.55,48,0,0,10,,51,221,45,28,26,8,22,1,3,50,8.81,3.86,1.31,22.70%,9.90%
296,Marco Raya,MIN,1,0,4.07,12,0,0,0,,13,55,11,6,6,1,5,0,1,13,8.74,3.75,1.3,22.60%,9.70%
297,Ron Marinaccio,SDP,2,1,4.36,34,0,0,1,,38.1,166,32,20,19,5,19,1,3,39,9.18,4.52,1.35,23.50%,11.60%
298,Kyle Hart,SDP,1,1,4.59,20,1,0,1,,28.2,125,27,16,15,4,12,1,1,27,8.61,3.8,1.37,22.00%,9.70%
299,Eric Cerantola,KCR,1,0,3.92,13,0,0,0,,14,61,11,7,6,1,8,0,1,16,9.91,4.78,1.32,25.60%,12.30%
300,Gavin Collyer,TEX,1,0,4.07,14,0,0,0,,14.2,63,12,7,7,2,7,0,1,16,9.92,4.23,1.29,25.60%,10.90%
301,Gus Varland,WSN,1,1,4.76,41,0,0,4,,42.2,187,41,24,23,6,18,1,2,40,8.46,3.87,1.4,21.40%,9.80%
302,Adbert Alzolay,NYM,2,1,4.5,38,0,0,1,,38.2,164,37,21,19,6,11,1,2,34,7.99,2.54,1.24,21.00%,6.70%
303,Tim Mayza,PHI,1,1,4.36,24,0,0,1,,23.2,101,24,12,11,3,7,1,1,18,6.93,2.74,1.34,17.90%,7.10%
304,Nick Raquet,STL,1,1,4.53,29,0,0,1,,31.1,137,32,17,16,3,13,1,1,26,7.51,3.64,1.42,19.10%,9.20%
305,Yilber Diaz,ARI,1,1,4.68,20,1,0,1,,24.2,109,22,14,13,3,14,1,1,25,9.24,5.09,1.45,23.10%,12.70%
306,Yariel Rodriguez,TOR,2,1,4.22,33,0,0,1,,35.1,152,29,18,17,4,18,1,2,34,8.77,4.65,1.34,22.50%,11.90%
307,Craig Kimbrel,NYM,1,1,4.36,22,0,0,1,,22.1,95,18,12,11,3,11,0,1,26,10.64,4.3,1.29,27.60%,11.10%
308,Sean Guenther,DET,1,1,4.13,15,0,0,1,,16.1,70,16,8,8,2,5,0,1,13,7.08,2.76,1.28,18.50%,7.20%
309,Angel Chivilli,NYY,1,1,4.24,22,0,0,1,,23.2,100,22,12,11,3,7,0,1,19,7.4,2.65,1.25,19.40%,7.00%
310,Taylor Rashi,ARI,0,0,4.43,13,0,0,0,,21.1,93,19,11,11,3,10,1,1,22,9.02,4.11,1.36,23.10%,10.50%
311,Cole Sulser,TBR,2,2,4.65,45,0,0,10,,49.2,215,47,27,26,7,20,1,2,47,8.48,3.57,1.35,21.80%,9.20%
312,Taylor Clarke,ARI,2,2,4.79,51,0,0,10,,54.2,235,56,31,29,9,15,1,2,45,7.33,2.51,1.31,19.00%,6.50%
313,Ryan Loutos,SEA,1,1,4.33,16,0,0,1,,16.2,72,16,9,8,2,7,1,1,15,7.88,3.52,1.34,20.30%,9.00%
314,Garrett Acton,MIA,1,1,4.31,17,0,0,1,,17.1,73,15,9,8,3,7,1,1,18,9.48,3.42,1.24,24.80%,8.90%
315,Tim Hill,NYY,3,2,3.98,63,0,1,15,,64.2,276,67,31,29,6,18,1,3,33,4.59,2.56,1.31,12.00%,6.70%
316,Jhony Brito,SDP,1,1,4.37,16,0,0,1,,18.1,79,19,10,9,2,6,1,1,13,6.39,2.76,1.31,16.60%,7.20%
317,Chad Green,,2,3,4.57,39,0,1,0,,40,169,38,22,20,7,12,1,2,34,7.64,2.7,1.25,20.00%,7.10%
318,Seth Martinez,BOS,1,1,4.47,18,0,0,1,,19,82,17,10,9,2,8,1,1,16,7.77,3.6,1.32,20.00%,9.30%
319,Drew Smith,WSN,1,1,4.58,24,0,0,1,,23.2,102,21,13,12,3,10,1,1,23,8.62,3.64,1.32,22.20%,9.40%
320,Daison Acosta,SDP,0,0,3.96,11,0,0,0,,11.1,49,9,5,5,1,6,1,1,12,9.86,4.7,1.34,25.30%,12.10%
321,Joey Gerber,NYM,1,0,4.39,13,0,0,1,,14.1,62,13,8,7,2,5,0,1,14,8.95,3.38,1.29,23.20%,8.70%
322,Konnor Pilkington,DET,1,1,4.17,26,0,0,1,,27.1,119,23,14,13,3,15,1,1,28,9.35,4.92,1.38,23.80%,12.50%
323,Joey Estes,ATH,1,1,4.72,20,1,0,1,,28,119,27,16,15,5,8,1,2,23,7.37,2.54,1.23,19.30%,6.60%
324,Chase Shugart,PHI,1,1,4.71,29,0,0,1,,32.1,141,32,18,17,4,12,1,2,27,7.56,3.4,1.38,19.30%,8.70%
325,Hogan Harris,ATH,2,2,4.59,53,0,8,11,,64.1,284,59,35,33,8,33,2,4,65,9.04,4.58,1.42,22.80%,11.60%
326,Jose Espada,BAL,1,0,4.18,11,0,0,1,,12.2,54,10,6,6,2,6,0,1,15,10.51,4.06,1.25,27.50%,10.60%
327,Bobby Miller,LAD,1,1,4.41,16,0,0,1,,20.2,89,19,11,10,3,8,1,1,19,8.05,3.51,1.32,20.80%,9.10%
328,James Karinchak,ATL,0,0,4.53,10,0,0,1,,10,44,8,5,5,1,6,0,1,13,11.4,5.12,1.37,29.00%,13.00%
329,Ryan Borucki,CHW,1,1,4.07,16,0,0,1,,16,67,14,8,7,2,6,0,1,14,7.73,3.43,1.28,20.20%,9.00%
330,Daysbel Hernandez,ATL,1,1,4.6,33,0,0,1,,35.1,155,31,19,18,4,20,1,2,36,9.19,4.99,1.44,23.10%,12.60%
331,Andry Lara,WSN,1,1,4.62,24,0,0,0,,34.1,149,34,19,18,4,13,1,1,26,6.92,3.44,1.37,17.70%,8.80%
332,Nick Hernandez,ATH,0,0,4.36,10,0,0,0,,11.2,50,10,6,6,2,5,0,1,13,10.09,3.92,1.26,26.20%,10.20%
333,Jose Butto,SFG,2,2,4.65,53,0,3,13,,61.1,269,58,34,32,8,29,2,3,57,8.31,4.2,1.42,21.00%,10.60%
334,Nick Mears,KCR,2,2,4.63,58,0,0,12,,58.2,255,54,32,30,8,26,1,3,54,8.35,3.93,1.36,21.30%,10.00%
335,Tom Cosgrove,HOU,0,0,4.1,9,0,0,1,,9.2,42,9,5,4,1,4,0,1,10,8.76,3.83,1.3,22.70%,9.90%
336,Michel Otanez,TEX,1,1,4.24,18,0,0,1,,18.1,81,14,9,9,2,12,1,1,22,10.8,5.93,1.44,27.10%,14.90%
337,Osvaldo Bido,NYY,1,1,4.9,13,1,0,1,,17.2,77,16,10,10,3,8,0,1,16,8.17,4.11,1.39,20.60%,10.40%
338,Jackson Wolf,SDP,0,0,4.17,6,0,0,0,,9.1,40,8,5,4,1,4,0,0,9,8.86,3.52,1.29,23.00%,9.10%
339,Wilber Dotel,PIT,0,0,4.32,9,0,0,0,,10.1,45,9,5,5,1,5,0,1,10,8.6,4.06,1.35,22.00%,10.40%
340,Hector Neris,KCR,1,0,4.49,14,0,0,1,,14.1,61,13,8,7,2,6,0,1,14,9.09,3.83,1.33,23.40%,9.80%
341,Scott Effross,DET,1,1,4.66,14,0,0,1,,15,65,16,8,8,2,4,1,1,11,6.47,2.67,1.36,16.60%,6.80%
342,Hunter Bigge,TBR,2,1,4.6,39,0,0,4,,41.2,182,37,23,21,6,19,1,2,44,9.48,4.15,1.36,24.30%,10.60%
343,Seth Johnson,PHI,1,1,4.56,18,0,0,1,,20.2,91,19,11,11,3,9,1,1,21,8.9,4.07,1.38,22.70%,10.40%
344,AJ Smith-Shawver,ATL,0,0,4.45,7,0,0,1,,8.2,37,7,5,4,1,4,0,0,9,9.7,3.94,1.3,25.10%,10.20%
345,Rico Garcia,BAL,2,2,4.67,48,0,0,10,,51.1,222,47,28,27,9,22,2,2,53,9.31,3.91,1.34,23.90%,10.00%
346,Joey Lucchesi,,2,2,4.4,35,0,0,0,,38.2,167,36,20,19,5,17,1,2,33,7.66,3.89,1.37,19.70%,10.00%
347,Isaiah Campbell,ARI,1,1,4.75,19,0,0,0,,22,96,23,13,12,3,7,1,1,16,6.52,3.01,1.39,16.60%,7.70%
348,Lou Trivino,PHI,1,1,4.72,20,0,0,1,,20.2,90,20,12,11,3,9,0,1,18,7.67,3.72,1.39,19.50%,9.40%
349,Sam Bachman,LAA,1,1,4.31,24,0,0,1,,25.2,112,24,13,12,3,12,1,2,22,7.58,4.34,1.4,19.30%,11.10%
350,Daniel Lynch IV,KCR,2,2,4.61,50,0,0,11,,57,248,57,31,29,7,21,2,3,43,6.77,3.37,1.37,17.30%,8.60%
351,Trevor Stephan,CLE,0,0,4.9,13,0,0,1,,13.1,58,13,8,7,2,5,0,1,13,9,3.63,1.37,22.80%,9.20%
352,Nick Burdi,NYM,0,0,4.4,8,0,0,1,,8,34,7,4,4,1,4,0,0,9,9.76,4.29,1.35,25.00%,11.00%
353,Ryne Stanek,STL,2,2,4.69,59,0,2,12,,59,257,54,33,31,8,27,1,3,54,8.32,4.2,1.38,21.20%,10.70%
354,Chayce McDermott,BAL,1,1,4.66,11,1,0,1,,15.1,67,13,8,8,2,9,0,1,16,9.42,5.31,1.44,23.60%,13.30%
355,Dom Hamel,NYY,1,1,4.58,17,0,0,1,,18.1,80,17,10,9,3,8,1,1,18,8.97,4.16,1.38,22.80%,10.60%
356,Bryan Hoeing,SDP,1,1,4.57,16,0,0,1,,18,78,18,10,9,2,6,0,1,14,7,3.02,1.36,18.00%,7.80%
357,Daniel Robert,PHI,0,0,4.33,6,0,0,0,,5.2,24,5,3,3,1,2,0,0,6,9.21,3.86,1.31,23.80%,10.00%
358,Valente Bellozo,COL,1,1,5.12,11,1,0,1,,14,62,15,9,8,2,4,0,1,10,6.27,2.74,1.37,15.90%,7.00%
359,Jeff Criswell,COL,0,0,5,9,0,0,1,,10,44,10,6,6,2,4,0,0,11,9.44,3.94,1.41,23.80%,9.90%
360,Joe La Sorsa,PIT,0,0,4.18,5,0,0,0,,6.1,27,6,3,3,1,2,0,0,5,6.46,2.66,1.27,16.90%,6.90%
361,Carlos Hernandez,CLE,0,0,4.72,12,0,0,1,,12.2,55,12,7,7,2,6,0,1,12,8.27,3.94,1.37,21.10%,10.00%
362,Angel Perdomo,LAA,1,0,4.46,14,0,0,1,,14.2,64,12,8,7,2,9,1,1,18,11.11,5.51,1.42,27.90%,13.80%
363,Blas Castano,SEA,0,0,4.5,8,0,0,1,,10,44,10,5,5,1,4,0,1,8,7.63,3.64,1.36,19.50%,9.30%
364,Bradley Blalock,MIA,1,1,4.95,13,1,0,1,,17,75,18,10,9,2,7,1,1,12,6.6,3.71,1.45,16.60%,9.30%
365,Tayler Saucedo,LAA,1,1,4.55,27,0,0,1,,27.1,120,27,15,14,3,12,1,2,24,7.76,3.8,1.41,19.70%,9.60%
366,Drew Pomeranz,LAA,2,2,4.72,56,0,1,11,,55.2,242,52,31,29,9,24,1,3,60,9.65,3.95,1.38,24.60%,10.10%
367,Luis Mey,CIN,1,1,4.45,32,0,0,1,,32,142,28,17,16,3,19,1,2,31,8.73,5.26,1.48,21.80%,13.20%
