#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
24,Brandon Nimmo,NYM,145,570.8015625,663,132.6,0.22968750000000002,0.7421875,0.21875000000000003,0.0390625,0.029687500000000002,0.134375,0.1015625,0.1125,0.0,0.2015625,0.017187499999999998,0.0046875,0.0046875,0.0062499999999999995,0.0031249999999999997,0.0031249999999999997,0.266,0.361067504,0.439201452,0.800268956,0.315270936,20.15625,11.25,571,663,105,0.19306184012066366,0.7333333333333333,0.23809523809523808,0.02857142857142857,0.03469079939668175,0.13273001508295626,0.13574660633484162,0.11613876319758673,0.0015082956259426848,0.2383107088989442,0.01809954751131222,0.004524886877828055,0.0,0.02262443438914027,0.0,0.02262443438914027,0.224,0.327,0.399,0.727,0.267,23.8,11.6
25,Bo Bichette,TOR,146,313.354232,336,78.9968652,0.2695924764880952,0.7599999999746825,0.2266666666413492,0.013333333333333332,0.03448275863095238,0.13322884011904762,0.13009404389880952,0.05642633229166666,0.0,0.19749216300595238,0.004702194357142857,0.004702194357142857,0.001567398119047619,0.01724137930952381,0.006269592476190476,0.010971786833333334,0.29,0.331240188,0.463865546,0.795105735,0.333333333,19.7492163,5.642633229,311,336,66,0.20833333333333334,0.7424242424242424,0.24242424242424243,0.015151515151515152,0.011904761904761904,0.08630952380952381,0.09226190476190477,0.05952380952380952,0.002976190476190476,0.19047619047619047,0.008928571428571428,0.005952380952380952,0.0,0.01488095238095238,0.002976190476190476,0.011904761904761904,0.225,0.277,0.322,0.598,0.269,19.0,6.0
26,Randy Arozarena,TBR,148,562.4150943,648,119.20754718999999,0.22327044027777776,0.7350427349229985,0.24786324781019095,0.025641025640165262,0.03930817609567901,0.13679245282407407,0.1257861635185185,0.10377358490740742,0.0015723270447530863,0.2421383648148148,0.02201257861111111,0.006289308175925926,0.0,0.03930817609567901,0.014150943396604937,0.025157232700617285,0.258,0.349056604,0.458333333,0.807389937,0.310344828,24.21383648,10.37735849,549,648,100,0.18518518518518517,0.67,0.33,0.0,0.030864197530864196,0.11882716049382716,0.09259259259259259,0.11265432098765432,0.0,0.26080246913580246,0.033950617283950615,0.006172839506172839,0.0,0.030864197530864196,0.015432098765432098,0.015432098765432098,0.219,0.332,0.388,0.72,0.275,26.1,11.3
27,Nico Hoerner,CHC,148,579.3264984,641,152.667192415,0.25236593057722306,0.7947019865944654,0.17880794706563216,0.02649006622854911,0.014195583595943837,0.12933753943837753,0.0977917981123245,0.0709779179875195,0.0015772870655226209,0.12302839117004681,0.015772870655226208,0.006309148265210608,0.0015772870655226209,0.05362776024960998,0.012618296530421217,0.04100946372854914,0.279,0.340189873,0.387434555,0.727624428,0.308163265,12.30283912,7.097791798,582,641,152,0.24804992199687986,0.7631578947368421,0.23026315789473684,0.006578947368421052,0.0109204368174727,0.13416536661466458,0.0748829953198128,0.0686427457098284,0.0015600624024961,0.1029641185647426,0.0187207488299532,0.0046801872074883,0.0,0.0483619344773791,0.0093603744149766,0.0390015600624025,0.273,0.335,0.373,0.708,0.297,10.3,6.9
28,Corbin Carroll,ARI,148,599.4484945,684,140.9191759,0.24247226622807017,0.7076923077578117,0.23076923081835876,0.06153846154446607,0.036450079239766085,0.160063391374269,0.12044374010233919,0.09508716323099416,0.003169572108187135,0.20760697309941523,0.01743264659356725,0.004754358162280702,0.004754358162280702,0.07131537242690059,0.011093502377192983,0.06022187004385965,0.277,0.357256778,0.484629295,0.841886073,0.323383085,20.76069731,9.508716323,589,684,114,0.19883040935672514,0.6842105263157895,0.19298245614035087,0.12280701754385964,0.03216374269005848,0.17690058479532164,0.10818713450292397,0.1067251461988304,0.0,0.19005847953216373,0.014619883040935672,0.013157894736842105,0.0043859649122807015,0.05116959064327485,0.011695906432748537,0.039473684210526314,0.231,0.322,0.428,0.749,0.256,19.0,10.7
29,Bryce Harper,PHI,146,530.0,631,121.0,0.23771790808240886,0.7107438016528925,0.2809917355371901,0.008264462809917356,0.04595879556259905,0.14896988906497624,0.14421553090332806,0.1410459587955626,0.012678288431061807,0.21394611727416799,0.009508716323296355,0.00792393026941363,0.001584786053882726,0.020602218700475437,0.00792393026941363,0.012678288431061807,0.282,0.388888889,0.51509434,0.903983229,0.326145553,21.39461173,14.10459588,550,631,127,0.24881141045958796,0.6692913385826772,0.33070866141732286,0.0,0.04754358161648178,0.1347068145800317,0.13787638668779714,0.12044374009508717,0.017432646592709985,0.21870047543581617,0.003169572107765452,0.003169572107765452,0.001584786053882726,0.011093502377179081,0.006339144215530904,0.004754358161648178,0.285,0.373,0.525,0.898,0.331,21.9,12.0
30,Christian Walker,ARI,149,487.936407,552,98.28934816,0.22257551666666667,0.7321428572591319,0.25892857147217446,0.017857142862956595,0.04451510333333333,0.12718600954710144,0.14467408585144928,0.09697933226449276,0.003179650239130435,0.2034976152173913,0.011128775835144928,0.007949125596014494,0.0,0.011128775835144928,0.003179650239130435,0.007949125596014494,0.252,0.330683625,0.464028777,0.794712402,0.27654321,20.34976153,9.697933227,479,552,94,0.21739130434782608,0.723404255319149,0.2765957446808511,0.0,0.04710144927536232,0.13043478260869565,0.15217391304347827,0.09963768115942029,0.007246376811594203,0.24094202898550723,0.018115942028985508,0.014492753623188406,0.0,0.0036231884057971015,0.0036231884057971015,0.0,0.251,0.335,0.468,0.803,0.287,24.1,10.0
31,Spencer Torkelson,DET,148,334.3593005,381,62.99523052999999,0.2114467408661417,0.7115384614499323,0.27884615378357286,0.009615384607752782,0.04610492845144357,0.1255961844094488,0.1335453100262467,0.10174880763779529,0.0015898251181102362,0.24006359299212598,0.01112877583464567,0.007949125595800525,0.0,0.004769475356955381,0.0015898251181102362,0.0031796502388451446,0.242,0.324840764,0.454710145,0.779550909,0.275862069,24.0063593,10.17488076,342,381,65,0.1968503937007874,0.6615384615384615,0.3230769230769231,0.015384615384615385,0.026246719160104987,0.11811023622047244,0.09711286089238845,0.08661417322834646,0.0,0.2755905511811024,0.010498687664041995,0.0026246719160104987,0.0,0.0,0.0,0.0,0.219,0.295,0.374,0.669,0.285,27.6,8.7
32,Xander Bogaerts,SDP,146,412.7862839,463,101.16586917000001,0.2472089313174946,0.7664233580567378,0.2262773723767731,0.007299270080496457,0.028708133974082072,0.1291866028725702,0.11164274321814255,0.08931419457883369,0.0015948963326133908,0.17703349282937364,0.009569377991360692,0.009569377991360692,0.0015948963326133908,0.019138755980561556,0.004784688995680346,0.014354066984881208,0.278,0.346092504,0.432915921,0.779008425,0.314220183,17.70334928,8.931419458,428,463,102,0.24406047516198703,0.8431372549019608,0.14705882352941177,0.00980392156862745,0.023758099352051837,0.1079913606911447,0.09503239740820735,0.06047516198704104,0.0,0.17062634989200864,0.0021598272138228943,0.012958963282937365,0.0,0.028077753779697623,0.0064794816414686825,0.02159827213822894,0.264,0.307,0.381,0.688,0.297,17.1,6.0
33,J.P. Crawford,SEA,145,387.7017544,451,89.91228070300001,0.21850079745011086,0.7520000000149478,0.23199999996556642,0.008000000004181853,0.019138755980044345,0.12759170654101995,0.09090909090909091,0.11961722487804877,0.001594896332594235,0.17384370015521064,0.01116427432150776,0.0063795853259423505,0.00478468899556541,0.00478468899556541,0.001594896332594235,0.0031897926629711752,0.254,0.3504,0.376623377,0.727023377,0.296208531,17.38437002,11.96172249,392,451,70,0.17516629711751663,0.7428571428571429,0.22857142857142856,0.02857142857142857,0.019955654101995565,0.12195121951219512,0.082039911308204,0.11529933481152993,0.0,0.2261640798226164,0.013303769401330377,0.0022172949002217295,0.0,0.011086474501108648,0.0,0.011086474501108648,0.202,0.304,0.321,0.625,0.248,22.6,11.5
34,Adolis Garcia,TEX,146,574.928115,637,106.84504797,0.21725239623233908,0.7142857139380814,0.2666666665543545,0.019047619039596748,0.04952076676609105,0.1405750798744113,0.14856230031397175,0.07827476037676609,0.0015974440894819465,0.2843450478806907,0.011182108626373626,0.007987220447409734,0.0,0.020766773155416012,0.006389776357927786,0.01437699680533752,0.241,0.306709265,0.461946903,0.768656168,0.290858726,28.43450479,7.827476038,580,637,105,0.20408163265306123,0.7428571428571429,0.2571428571428571,0.0,0.03924646781789639,0.10675039246467818,0.13343799058084774,0.0706436420722135,0.0031397174254317113,0.2778649921507064,0.009419152276295133,0.009419152276295133,0.0,0.01726844583987441,0.007849293563579277,0.009419152276295133,0.224,0.284,0.4,0.684,0.273,27.8,7.1
35,Gleyber Torres,NYY,146,592.648,665,133.0,0.2384,0.776,0.21600000000000003,0.008,0.038400000000000004,0.1328,0.1216,0.09280000000000001,0.0016,0.1728,0.0064,0.008,0.0032,0.020800000000000003,0.008,0.0128,0.268,0.338141026,0.448833034,0.78697406,0.290697674,17.28,9.28,587,665,136,0.22706766917293233,0.8088235294117647,0.19117647058823528,0.0,0.022556390977443608,0.12030075187969924,0.09473684210526316,0.09774436090225563,0.0,0.20451127819548873,0.004511278195488722,0.012030075187969926,0.0030075187969924814,0.006015037593984963,0.004511278195488722,0.0015037593984962407,0.257,0.33,0.378,0.709,0.306,20.5,9.8
