#,Name,Team,W,L,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,WHIP,K%,BB%
121,Pierce Johnson,CIN,3,3,4.25,61,0,1,12,,61.0,263,57,31,29,9,25,,2,67,9.94,3.67,1.34,25.6%,9.4%
122,Mike Vasil,CHW,4,5,4.34,76,3,1,14,,93.0,405,92,48,45,11,37,,6,75,7.24,3.59,1.38,18.5%,9.2%
123,Brusdar Graterol,LAD,3,1,3.54,46,0,0,5,,46.0,189,43,19,18,4,13,,1,39,7.70,2.51,1.21,20.9%,6.8%
124,Keider Montero,DET,3,4,4.39,37,5,0,1,,59.0,253,59,31,29,8,20,,3,49,7.52,3.04,1.34,19.4%,7.8%
125,Nick Mears,KCR,3,4,4.12,60,0,0,12,,60.0,257,56,30,27,7,24,,2,58,8.64,3.54,1.33,22.4%,9.2%
126,Jordan Romano,LAA,3,4,4.24,57,0,1,9,,57.0,243,52,29,27,8,22,,3,61,9.66,3.41,1.28,25.2%,8.9%
127,Justin Lawrence,PIT,3,4,3.95,58,0,1,12,,58.0,253,52,28,25,5,28,,5,59,9.10,4.33,1.38,23.2%,11.0%
128,Tobias Myers,NYM,4,4,4.17,61,3,0,11,,75.0,320,75,37,35,10,22,,3,63,7.58,2.64,1.29,19.7%,6.9%
129,Anthony Bender,MIA,4,3,3.91,61,0,1,12,,61.0,258,56,29,26,7,24,,3,58,8.56,3.51,1.30,22.5%,9.2%
130,Matt Svanson,STL,3,3,3.80,65,0,6,15,,65.0,278,61,30,27,7,24,,4,59,8.20,3.28,1.30,21.3%,8.5%
131,Ryne Stanek,STL,4,4,4.07,60,0,2,12,,60.0,261,54,29,27,7,28,,2,61,9.15,4.26,1.37,23.4%,10.9%
132,Dauri Moreta,,2,2,3.87,34,0,0,0,,34.0,145,29,16,15,4,15,,2,38,10.09,3.91,1.28,26.4%,10.2%
133,Luis Garcia,NYM,3,3,3.91,60,0,0,13,,60.0,260,58,28,26,6,23,,3,54,8.15,3.51,1.36,20.9%,9.0%
134,Brant Hurter,DET,3,3,3.76,55,0,0,9,,55.0,234,52,25,23,6,16,,5,49,7.95,2.64,1.24,20.8%,6.9%
135,Jack Dreyer,LAD,3,2,4.13,54,0,0,12,,54.0,227,49,27,25,8,21,,1,54,8.96,3.45,1.28,23.6%,9.1%
136,Joey Wentz,ATL,3,3,4.41,36,3,0,1,,51.0,222,50,27,25,7,21,,1,50,8.81,3.65,1.39,22.4%,9.3%
137,PJ Poulin,WSN,4,4,4.08,61,0,2,14,,61.0,264,57,30,28,7,26,,3,59,8.67,3.79,1.35,22.2%,9.7%
138,Eric Orze,MIN,3,3,4.09,56,0,0,10,,56.0,243,51,27,25,6,25,,3,55,8.90,4.04,1.37,22.8%,10.4%
139,Brad Keller,PHI,4,4,4.20,68,0,2,16,,68.0,293,65,34,32,9,27,,3,61,8.10,3.53,1.35,20.9%,9.1%
140,Emerson Hancock,SEA,4,4,4.35,48,6,0,1,,76.0,328,76,40,37,11,24,,4,60,7.15,2.86,1.32,18.4%,7.4%
141,Brendon Little,TOR,3,3,3.57,54,0,0,10,,54.0,235,46,23,21,5,29,,2,58,9.74,4.79,1.39,24.9%,12.3%
142,Ryan Gusto,MIA,3,4,4.42,43,3,0,1,,57.0,248,58,30,28,8,20,,2,49,7.67,3.13,1.35,19.7%,8.0%
143,Caleb Ferguson,CIN,3,3,4.21,58,0,0,10,,58.0,250,54,29,27,6,23,,5,55,8.61,3.52,1.32,22.2%,9.1%
144,Scott Barlow,ATH,3,3,4.25,54,0,2,9,,54.0,234,47,27,26,6,28,,3,58,9.64,4.58,1.38,24.7%,11.7%
145,Brenan Hanifee,DET,3,3,3.91,58,0,0,11,,58.0,248,60,27,25,6,16,,2,43,6.62,2.44,1.31,17.2%,6.3%
146,Tyler Wells,BAL,4,4,4.36,57,3,0,7,,71.0,294,68,37,34,12,18,,2,63,8.04,2.27,1.21,21.6%,6.1%
147,Bennett Sousa,HOU,3,2,3.57,50,0,0,4,,50.0,208,43,21,20,6,18,,1,55,9.95,3.32,1.23,26.5%,8.8%
148,Jake Bird,NYY,3,2,3.92,53,0,0,10,,53.0,229,46,25,23,6,22,,5,56,9.56,3.79,1.29,24.6%,9.8%
149,Ryan Thompson,ARI,4,3,3.81,64,0,1,16,,64.0,271,64,29,27,7,20,,3,52,7.29,2.76,1.30,19.1%,7.2%
150,Yoendrys Gomez,TBR,3,3,4.32,43,3,0,1,,56.0,241,51,29,27,8,23,,3,56,8.95,3.66,1.32,23.1%,9.5%
151,Bailey Falter,KCR,4,4,4.57,53,5,0,4,,73.0,311,74,40,37,11,24,,2,54,6.70,2.92,1.34,17.4%,7.6%
152,Blade Tidwell,SFG,2,3,4.29,27,3,0,1,,42.0,183,41,22,20,5,16,,2,37,7.92,3.49,1.36,20.2%,8.9%
153,Mason Barnett,ATH,2,2,4.60,29,3,0,1,,43.0,189,42,24,22,6,18,,2,37,7.69,3.72,1.40,19.5%,9.4%
154,Jalen Beeks,,3,2,3.79,40,0,0,0,,40.0,172,38,18,17,4,15,,2,36,8.03,3.48,1.34,20.7%,9.0%
155,Cristian Mena,ARI,1,1,3.87,19,2,0,1,,26.0,111,24,12,11,3,9,,1,25,8.62,3.24,1.30,22.5%,8.4%
156,Hoby Milner,CHC,3,2,3.91,60,0,0,13,,60.0,255,59,28,26,7,18,,3,50,7.56,2.73,1.28,19.8%,7.1%
157,Isaac Mattson,PIT,4,4,4.26,64,0,2,13,,64.0,277,59,32,30,8,29,,3,60,8.45,4.10,1.38,21.7%,10.5%
158,JP Sears,SDP,3,4,4.48,35,5,0,1,,56.0,235,54,30,28,10,15,,3,50,8.03,2.45,1.24,21.2%,6.4%
159,Tim Herrin,CLE,4,3,3.66,54,0,0,10,,54.0,231,46,24,22,5,25,,3,57,9.49,4.23,1.32,24.7%,11.0%
160,Luis Perales,WSN,2,2,4.35,23,3,0,1,,36.0,158,33,19,17,4,17,,2,35,8.87,4.24,1.39,22.3%,10.7%
161,Sawyer Gipson-Long,DET,2,2,4.06,27,2,0,1,,34.0,141,33,16,15,4,9,,2,30,7.96,2.34,1.24,21.0%,6.2%
162,Coleman Crow,MIL,1,1,3.91,26,2,0,0,,27.0,113,25,13,12,3,8,,1,25,8.55,2.82,1.24,22.5%,7.4%
163,Cade Povich,BAL,1,1,4.06,19,2,0,1,,26.0,109,24,12,12,3,9,,1,26,8.97,3.10,1.29,23.4%,8.1%
164,Jordan Hicks,CHW,3,3,4.20,54,0,0,9,,54.0,237,52,27,25,5,24,,4,50,8.35,3.93,1.39,21.2%,10.0%
165,Travis Adams,MIN,4,4,4.54,53,3,0,4,,69.0,303,73,38,35,9,24,,2,54,6.98,3.06,1.39,17.8%,7.8%
166,Erik Sabrowski,CLE,3,3,3.93,61,0,0,14,,61.0,265,49,29,27,7,36,,3,73,10.70,5.27,1.39,27.4%,13.5%
167,A.J. Puk,ARI,3,2,3.32,42,0,7,1,,42.0,174,35,17,16,5,14,,2,50,10.75,3.00,1.17,28.8%,8.0%
168,Cooper Criswell,SEA,3,3,4.05,37,3,0,1,,51.0,221,51,25,23,6,15,,4,42,7.39,2.69,1.29,19.1%,7.0%
169,Eric Lauer,TOR,3,3,4.12,50,2,0,4,,57.0,240,54,28,26,9,18,,2,53,8.39,2.81,1.26,22.1%,7.4%
170,Christian Scott,NYM,2,2,4.06,32,2,0,1,,38.0,160,36,19,17,5,10,,2,36,8.48,2.46,1.21,22.5%,6.5%
171,Chase Petty,CIN,2,4,5.09,33,3,0,1,,46.0,204,48,28,26,7,20,,2,36,6.96,3.81,1.46,17.5%,9.6%
172,Keaton Winn,SFG,2,1,3.95,23,2,0,1,,29.0,125,29,14,13,3,9,,2,26,8.04,2.66,1.28,20.9%,6.9%
173,Gregory Santos,SFG,3,2,3.64,53,0,0,5,,53.0,234,50,23,21,4,23,,3,50,8.48,3.87,1.38,21.4%,9.8%
174,Brock Stewart,LAD,2,2,3.81,44,0,0,1,,44.0,186,37,20,19,5,18,,2,51,10.46,3.60,1.24,27.5%,9.5%
175,Sam Hentges,SFG,2,2,3.28,44,0,0,1,,44.0,184,39,17,16,3,14,,1,43,8.89,2.94,1.22,23.6%,7.8%
176,Hogan Harris,ATH,3,3,4.18,66,0,10,11,,66.0,286,60,33,31,8,31,,3,64,8.75,4.18,1.38,22.5%,10.7%
177,Ben Joyce,LAA,2,2,3.56,48,0,10,0,,48.0,204,38,21,19,4,21,,4,57,10.74,4.03,1.25,28.1%,10.5%
178,Matt Gage,SFG,2,2,3.88,56,0,0,10,,56.0,241,56,26,24,6,20,,2,47,7.49,3.17,1.35,19.3%,8.2%
179,Tyler Alexander,TEX,4,5,4.68,62,2,0,11,,69.0,295,71,39,36,11,18,,2,57,7.38,2.37,1.29,19.2%,6.2%
180,Josh Sborz,TEX,3,3,4.07,48,0,0,4,,48.0,207,45,23,22,6,20,,1,48,9.01,3.73,1.34,23.2%,9.6%
181,Joe Rock,TBR,1,2,4.15,20,2,0,1,,27.0,117,27,14,13,3,9,,1,22,7.26,2.83,1.32,18.8%,7.3%
182,DJ Herz,WSN,1,2,4.08,19,2,0,1,,25.0,107,22,12,11,3,12,,1,26,9.60,4.28,1.35,24.6%,11.0%
183,Jonathan Bowlan,PHI,3,3,4.16,56,0,0,10,,56.0,239,54,28,26,8,19,,2,53,8.54,3.02,1.30,22.2%,7.8%
184,Drey Jameson,ARI,4,3,3.88,59,0,5,11,,59.0,253,56,28,25,6,22,,3,55,8.40,3.41,1.33,21.7%,8.8%
185,Braden Nett,ATH,2,2,4.72,21,3,0,1,,34.0,151,34,19,18,4,16,,2,29,7.58,4.34,1.48,18.8%,10.8%
186,Tyler Uberstine,BOS,1,1,4.38,20,2,0,1,,27.0,116,27,14,13,4,9,,1,24,8.00,3.00,1.33,20.6%,7.7%
187,Hayden Wesneski,HOU,2,2,4.23,24,2,0,1,,31.0,130,29,16,14,5,10,,1,30,8.62,2.91,1.26,22.7%,7.6%
188,Wandy Peralta,SDP,3,3,3.85,57,0,0,10,,57.0,244,52,26,24,5,25,,3,50,7.94,3.88,1.34,20.6%,10.1%
189,Seth Halvorsen,COL,3,4,4.64,60,0,3,11,,60.0,264,61,33,31,8,27,,3,55,8.31,4.12,1.47,21.0%,10.4%
190,Elvis Alvarado,ATH,3,3,4.19,58,0,3,10,,58.0,252,52,29,27,8,27,,3,60,9.27,4.26,1.37,23.8%,10.9%
191,Adam Mazur,MIA,2,2,4.34,28,2,0,1,,35.0,148,36,18,17,5,10,,1,27,6.98,2.55,1.32,18.1%,6.6%
192,Brady Basso,ATH,3,2,4.01,50,0,0,4,,50.0,212,49,24,22,6,16,,2,44,7.90,2.87,1.29,20.7%,7.5%
193,Jonathan Pintaro,NYM,2,1,3.96,26,2,0,1,,32.0,139,30,15,14,3,13,,2,31,8.57,3.68,1.33,21.9%,9.4%
194,Mason Black,KCR,2,3,4.91,27,3,0,1,,40.0,179,41,24,22,6,17,,2,32,7.24,3.72,1.44,18.2%,9.3%
195,Brent Headrick,NYY,2,2,3.99,50,0,0,5,,50.0,210,45,24,22,7,16,,2,51,9.21,2.86,1.22,24.3%,7.6%
196,Jose Butto,SFG,3,3,3.89,61,0,2,13,,61.0,260,55,28,26,6,24,,3,56,8.26,3.58,1.31,21.5%,9.3%
197,Cole Sulser,TBR,3,3,4.17,55,0,0,10,,55.0,235,54,28,25,7,19,,2,49,8.04,3.19,1.33,20.9%,8.3%
198,Carlos Rodriguez,MIL,2,3,4.43,42,2,0,1,,49.0,212,46,26,24,7,19,,3,45,8.33,3.56,1.33,21.4%,9.1%
199,Austin Gomber,TEX,1,2,4.82,18,2,0,1,,25.0,106,26,14,13,4,6,,0,19,6.88,2.28,1.30,18.0%,5.9%
200,Sam Moll,CIN,2,2,4.44,50,0,0,4,,50.0,217,46,27,25,6,23,,4,49,8.80,4.07,1.37,22.6%,10.4%
201,Ricky Tiedemann,TOR,1,1,4.21,16,2,0,1,,22.0,96,19,11,10,3,11,,2,23,9.35,4.42,1.37,23.7%,11.2%
202,Enyel De Los Santos,HOU,3,3,4.14,60,0,0,12,,60.0,254,55,30,28,9,22,,3,59,8.92,3.28,1.28,23.4%,8.6%
203,Jonathan Loaisiga,ARI,2,2,3.61,44,0,0,4,,44.0,187,43,19,18,4,14,,2,37,7.61,2.79,1.29,19.9%,7.3%
204,Jose Leclerc,,2,2,4.15,37,0,0,0,,37.0,160,32,18,17,5,18,,2,40,9.73,4.26,1.35,25.1%,11.0%
205,Dane Dunning,SEA,1,1,4.13,14,2,0,1,,21.0,89,20,10,10,3,7,,1,18,7.91,2.90,1.29,20.5%,7.5%
206,Brandon Williamson,CIN,3,3,4.85,45,3,0,1,,59.0,257,59,34,32,9,24,,3,49,7.60,3.69,1.42,19.2%,9.3%
207,Kai-Wei Teng,HOU,2,2,4.47,28,2,0,1,,35.0,152,32,19,17,4,15,,4,33,8.52,3.87,1.36,21.6%,9.8%
208,Braydon Fisher,TOR,3,3,3.84,52,0,0,7,,52.0,223,44,24,22,6,24,,2,59,10.18,4.08,1.30,26.3%,10.6%
209,Justin Martinez,ARI,2,1,3.20,22,0,0,1,,22.0,94,17,9,8,2,12,,1,28,11.34,4.80,1.30,29.4%,12.4%
210,Ian Hamilton,ATL,2,2,3.73,50,0,0,7,,50.0,214,45,23,21,5,22,,2,52,9.44,4.00,1.34,24.5%,10.4%
211,Evan Phillips,LAD,2,1,3.45,28,0,0,1,,28.0,114,24,12,11,3,9,,1,30,9.77,2.80,1.16,26.6%,7.6%
212,Ty Madden,DET,1,2,4.44,25,2,0,1,,32.0,137,31,17,16,4,12,,1,28,7.98,3.54,1.38,20.4%,9.0%
213,Joel Payamps,ATL,3,2,4.07,53,0,0,10,,53.0,226,52,26,24,7,17,,2,48,8.19,2.86,1.29,21.4%,7.5%
214,Jack Perkins,ATH,2,2,3.82,40,0,0,1,,40.0,169,34,18,17,5,16,,3,43,9.65,3.69,1.26,25.4%,9.7%
215,Brennan Bernardino,COL,3,3,4.46,58,0,2,10,,58.0,257,58,31,29,7,27,,5,53,8.23,4.19,1.46,20.7%,10.5%
216,Brandon Eisert,CHW,3,3,4.07,52,0,0,6,,52.0,223,49,25,23,7,19,,2,51,8.78,3.30,1.32,22.7%,8.5%
217,Brandon Young,BAL,2,2,4.37,21,2,0,1,,27.0,116,28,14,13,4,8,,1,24,7.93,2.61,1.31,20.6%,6.8%
218,Bryan Hudson,NYM,2,2,4.00,48,0,0,5,,48.0,205,43,23,21,5,21,,2,46,8.60,3.87,1.33,22.4%,10.1%
219,Kevin Kelly,TBR,3,3,3.83,44,0,0,1,,44.0,184,41,20,19,5,11,,4,39,7.98,2.18,1.18,21.2%,5.8%
220,Matt Festa,CLE,3,4,4.13,58,0,0,12,,58.0,247,53,29,27,8,21,,3,57,8.78,3.32,1.28,23.0%,8.7%
221,Jason Foley,SFG,1,1,3.43,28,0,0,1,,28.0,117,27,12,11,2,7,,1,24,7.75,2.34,1.23,20.5%,6.2%
222,Trevor Williams,WSN,1,2,4.60,23,2,0,1,,29.0,127,32,16,15,4,8,,1,24,7.24,2.58,1.36,18.5%,6.6%
223,Joey Lucchesi,,2,2,4.14,40,0,0,0,,40.0,173,41,20,18,5,15,,1,29,6.63,3.27,1.39,17.0%,8.4%
224,Colin Selby,BAL,3,3,4.04,50,0,0,4,,50.0,215,46,25,22,6,22,,2,52,9.35,3.90,1.35,24.1%,10.1%
225,Pedro Avila,CLE,2,3,4.31,32,2,0,1,,39.0,170,39,20,19,5,16,,2,33,7.54,3.77,1.41,19.2%,9.6%
226,Ryan Yarbrough,NYY,3,3,4.41,54,2,0,7,,62.0,265,61,33,30,10,18,,5,50,7.29,2.64,1.27,19.0%,6.9%
227,Gabriel Hughes,COL,1,2,4.99,24,2,0,1,,30.0,133,34,18,17,4,11,,1,22,6.48,3.20,1.47,16.3%,8.1%
228,David Morgan,SDP,3,2,4.05,58,0,0,12,,58.0,250,52,28,26,7,24,,4,59,9.12,3.68,1.30,23.5%,9.5%
229,Rob Zastryzny,MIL,3,2,4.10,50,0,0,4,,50.0,214,48,24,23,7,18,,2,46,8.21,3.20,1.31,21.3%,8.3%
230,Chase Silseth,LAA,2,3,4.20,50,0,0,4,,50.0,215,46,25,23,6,21,,2,50,8.99,3.82,1.35,23.2%,9.9%
231,John Klein,MIN,2,3,4.52,34,2,0,1,,41.0,180,41,22,21,6,15,,3,35,7.69,3.21,1.36,19.6%,8.2%
232,Felix Bautista,BAL,1,1,3.21,13,0,0,1,,13.0,53,9,5,5,1,6,,0,18,12.37,4.01,1.15,33.6%,10.9%
233,Landon Knack,LAD,1,1,4.95,14,2,0,1,,21.0,90,21,12,11,4,8,,1,18,7.98,3.46,1.38,20.4%,8.9%
234,AJ Blubaugh,HOU,3,3,4.40,46,2,0,1,,53.0,229,50,28,26,8,22,,2,49,8.28,3.65,1.36,21.3%,9.4%
235,Tim Hill,NYY,4,3,4.15,66,0,0,15,,66.0,285,71,33,30,7,19,,3,38,5.13,2.63,1.37,13.2%,6.8%
236,Liam Hendriks,MIN,2,2,4.30,34,0,0,1,,34.0,148,32,18,16,5,13,,1,36,9.53,3.54,1.33,24.4%,9.1%
237,Alex Lange,KCR,3,3,3.92,52,0,0,7,,52.0,227,44,24,23,5,28,,3,56,9.69,4.88,1.40,24.7%,12.5%
238,Andrew Chafin,MIN,3,3,4.19,54,0,0,7,,54.0,238,50,27,25,6,28,,2,58,9.71,4.63,1.44,24.5%,11.7%
239,Porter Hodge,CHC,3,3,4.02,50,0,0,5,,50.0,216,42,24,22,6,26,,3,56,10.05,4.68,1.35,25.8%,12.0%
240,Nate Pearson,HOU,2,3,4.40,54,0,0,10,,54.0,236,50,28,26,8,24,,3,54,9.07,4.00,1.38,23.1%,10.2%
241,James McArthur,KCR,2,2,4.13,40,0,0,1,,40.0,173,39,20,18,4,14,,2,36,8.13,3.14,1.33,20.9%,8.1%
242,Javier Assad,CHC,3,3,4.06,54,2,0,7,,61.0,260,59,30,27,8,22,,3,51,7.50,3.31,1.33,19.4%,8.6%
243,Grant Anderson,MIL,3,3,4.13,56,0,0,10,,56.0,240,51,28,26,8,22,,3,57,9.16,3.55,1.30,23.8%,9.2%
244,Doug Nikhazy,CLE,2,2,4.43,27,2,0,1,,33.0,146,32,18,16,5,16,,1,30,8.07,4.26,1.44,20.4%,10.8%
245,Evan Sisk,PIT,2,3,3.92,52,0,0,7,,52.0,226,49,25,23,5,23,,3,49,8.54,3.96,1.37,21.8%,10.1%
246,Ryan Brasier,TEX,2,2,3.99,44,0,0,1,,44.0,182,41,21,19,5,13,,1,38,7.80,2.73,1.24,21.0%,7.3%
247,Yaramil Hiraldo,BAL,1,1,4.20,38,0,0,1,,38.0,160,35,19,18,6,14,,1,39,9.21,3.21,1.28,24.3%,8.5%
248,Josh White,MIA,3,3,3.96,47,0,0,1,,47.0,201,42,22,21,6,19,,2,47,9.09,3.65,1.30,23.6%,9.5%
249,Walker Buehler,SDP,2,3,4.89,25,3,0,1,,39.0,172,40,23,21,6,15,,2,33,7.70,3.45,1.42,19.4%,8.7%
250,Jaden Hill,COL,3,3,4.52,52,0,0,6,,52.0,228,51,28,26,7,20,,5,51,8.87,3.43,1.37,22.5%,8.7%
251,Zack Kelly,BOS,3,3,4.36,58,0,0,12,,58.0,253,54,30,28,7,27,,3,56,8.74,4.23,1.40,22.3%,10.8%
252,Yohan Ramirez,PIT,3,3,4.18,56,0,0,10,,56.0,246,51,28,26,6,24,,9,57,9.11,3.78,1.34,23.0%,9.6%
253,Ryan Johnson,LAA,1,1,4.05,18,0,0,1,,18.0,77,18,9,8,2,6,,0,17,8.47,2.91,1.30,21.9%,7.5%
254,Gordon Graceffo,STL,3,3,4.22,58,0,0,12,,58.0,249,59,29,27,7,18,,2,46,7.15,2.73,1.32,18.5%,7.1%
255,Paul Sewald,ARI,3,3,4.53,58,0,8,10,,58.0,245,54,32,29,9,20,,3,57,8.87,3.04,1.26,23.4%,8.0%
256,Luke Little,CHC,1,1,3.65,20,0,0,1,,20.0,86,16,9,8,2,11,,2,23,10.38,5.00,1.33,26.7%,12.9%
257,Bradgley Rodriguez,SDP,3,3,4.15,48,0,0,4,,48.0,209,44,24,22,6,22,,3,44,8.21,4.11,1.37,21.0%,10.5%
258,Manuel Rodriguez,TBR,1,1,3.83,16,0,0,1,,16.0,68,15,7,7,2,6,,1,15,8.28,3.13,1.27,21.7%,8.2%
259,Jorge Lopez,,2,2,4.37,30,0,0,0,,30.0,131,30,16,15,3,11,,3,25,7.62,3.30,1.36,19.4%,8.4%
260,Dylan Dodd,ATL,3,2,4.00,46,0,0,4,,46.0,194,47,22,20,6,12,,1,39,7.65,2.27,1.27,20.1%,6.0%
261,Jack Kochanowicz,LAA,1,2,4.87,18,2,0,1,,25.0,109,27,14,13,3,9,,2,16,5.80,3.22,1.44,14.6%,8.1%
262,John King,MIA,3,2,3.91,52,0,0,7,,52.0,226,57,25,23,5,15,,1,33,5.77,2.60,1.39,14.7%,6.6%
263,Richard Lovelady,WSN,2,2,4.11,52,0,0,7,,52.0,224,50,26,24,6,18,,4,47,8.07,3.10,1.31,20.8%,8.0%
264,RJ Petit,COL,3,5,4.79,55,0,0,9,,55.0,243,57,31,29,7,21,,4,47,7.73,3.46,1.43,19.4%,8.7%
265,Ryan Fernandez,STL,3,3,4.01,44,0,0,1,,44.0,189,40,21,20,5,19,,1,45,9.29,3.95,1.34,24.0%,10.2%
266,Tim Mayza,PHI,2,1,4.05,31,0,0,1,,31.0,134,31,15,14,3,11,,1,26,7.53,3.09,1.36,19.4%,7.9%
267,Justin Hagenman,NYM,1,1,4.11,27,0,0,1,,27.0,113,26,13,12,4,6,,1,24,8.07,2.08,1.20,21.5%,5.5%
268,Huascar Brazoban,NYM,3,2,4.08,52,0,0,7,,52.0,225,47,25,24,5,24,,3,49,8.56,4.09,1.37,21.9%,10.5%
269,Anthony Banda,MIN,3,3,4.34,60,0,1,12,,60.0,261,57,31,29,8,27,,3,58,8.70,3.98,1.39,22.2%,10.2%
270,Tyler Phillips,MIA,3,3,4.23,68,0,3,15,,68.0,293,71,35,32,8,22,,2,50,6.61,2.97,1.37,17.0%,7.7%
271,Luke Jackson,,2,2,4.23,41,0,0,0,,41.0,178,39,21,19,5,19,,2,37,8.23,4.17,1.40,21.0%,10.7%
272,Gus Varland,WSN,2,3,4.36,48,0,0,4,,48.0,213,47,25,23,6,21,,3,45,8.52,3.89,1.41,21.4%,9.8%
273,Steven Cruz,KCR,2,2,4.21,45,0,0,1,,45.0,194,41,23,21,5,20,,2,42,8.34,3.93,1.36,21.5%,10.1%
274,Sean Guenther,DET,1,1,3.94,18,0,0,1,,18.0,77,18,9,8,2,5,,1,14,6.85,2.74,1.33,17.8%,7.1%
275,Grant Wolfram,BAL,3,3,4.27,45,0,0,1,,45.0,198,44,23,21,5,20,,2,42,8.37,3.97,1.41,21.1%,10.0%
276,Anthony Nunez,BAL,2,2,4.06,32,0,0,1,,32.0,137,28,16,14,4,14,,2,34,9.63,3.85,1.30,25.0%,10.0%
277,Joe Jimenez,ATL,1,1,4.00,18,0,0,1,,18.0,76,16,9,8,2,7,,1,20,10.18,3.26,1.25,26.7%,8.6%
278,Yerry De los Santos,NYY,1,1,4.02,34,0,0,1,,34.0,147,33,17,15,4,13,,1,28,7.29,3.43,1.35,18.8%,8.8%
279,Chase Lee,TOR,1,1,3.88,25,0,0,1,,25.0,106,23,12,11,3,8,,1,24,8.79,2.81,1.24,23.0%,7.4%
280,Ryan Watson,BOS,3,3,4.25,52,0,0,7,,52.0,224,53,26,25,6,18,,2,43,7.47,3.14,1.36,19.3%,8.1%
281,Julian Aguiar,CIN,1,2,5.02,28,2,0,1,,35.0,150,37,21,19,6,11,,2,25,6.57,2.78,1.37,16.8%,7.1%
282,Welinton Herrera,COL,2,2,4.41,30,0,0,1,,30.0,132,29,16,15,4,13,,2,29,8.84,3.86,1.41,22.3%,9.7%
283,Kendry Rojas,MIN,2,2,4.16,42,0,0,1,,42.0,183,41,21,19,5,16,,2,38,8.20,3.48,1.36,20.9%,8.8%
284,Daniel Lynch IV,KCR,3,3,4.30,59,0,0,11,,59.0,255,61,31,28,8,19,,2,46,7.01,2.91,1.36,18.0%,7.5%
285,Ben Casparius,LAD,3,3,4.62,55,0,0,13,,55.0,238,53,30,28,8,21,,3,52,8.53,3.43,1.34,21.9%,8.8%
286,Colton Gordon,HOU,2,2,4.16,40,0,0,1,,40.0,169,40,20,18,6,11,,2,35,7.94,2.44,1.26,20.8%,6.4%
287,Spencer Miles,TOR,1,1,4.20,21,0,0,0,,21.0,94,20,11,10,3,8,,0,21,9.00,3.60,1.33,22.4%,9.0%
288,DL Hall,MIL,3,2,4.03,52,0,0,6,,52.0,225,47,25,23,6,23,,2,52,9.00,4.05,1.35,23.1%,10.4%
289,Andrew Morris,MIN,1,1,4.02,16,0,0,1,,16.0,68,16,8,7,2,4,,1,13,7.49,2.43,1.28,19.6%,6.4%
290,Jacob Webb,CHC,3,3,4.26,54,0,0,11,,54.0,229,48,27,26,8,21,,3,51,8.54,3.52,1.29,22.4%,9.2%
291,Mason Fluharty,TOR,2,2,3.93,42,0,0,1,,42.0,180,37,20,18,5,17,,2,44,9.42,3.72,1.29,24.4%,9.7%
292,Paxton Schultz,WSN,2,3,4.37,46,0,0,1,,46.0,200,45,24,22,6,17,,1,41,8.11,3.41,1.37,20.7%,8.7%
293,Dylan Ross,NYM,1,1,3.96,36,0,0,1,,36.0,155,31,17,16,4,17,,1,38,9.48,4.33,1.35,24.5%,11.2%
294,Jose Suarez,ATL,1,1,3.94,22,0,0,1,,22.0,94,21,10,10,3,7,,1,21,8.71,2.95,1.29,22.7%,7.7%
295,Austin Warren,NYM,3,3,4.28,46,0,0,1,,46.0,198,44,24,22,6,17,,3,42,8.15,3.35,1.32,21.1%,8.7%
296,Jose Fermin,LAA,3,4,4.37,52,0,0,6,,52.0,223,46,27,25,7,24,,2,54,9.31,4.24,1.36,24.1%,11.0%
297,Michel Otanez,TEX,1,1,4.05,22,0,0,1,,22.0,96,18,11,10,2,12,,2,27,10.85,4.91,1.36,27.5%,12.5%
298,Tyler Ferguson,ATH,2,2,4.31,42,0,0,1,,42.0,183,38,22,20,5,20,,3,41,8.81,4.38,1.39,22.5%,11.2%
299,Danny Young,ATL,1,1,3.96,20,0,0,1,,20.0,88,18,9,9,2,9,,3,21,9.60,3.92,1.32,24.3%,10.0%
300,Craig Yoho,MIL,3,2,4.01,42,0,0,1,,42.0,180,36,20,19,5,19,,3,44,9.33,4.06,1.32,24.1%,10.5%
301,Colin Holderman,CLE,2,2,4.02,42,0,0,1,,42.0,182,39,20,19,5,18,,3,41,8.69,3.81,1.35,22.2%,9.7%
302,Nick Sandlin,LAA,2,3,4.39,40,0,0,1,,40.0,170,35,21,19,6,18,,2,41,9.18,4.08,1.34,24.0%,10.7%
303,Carlos Hernandez,CLE,1,1,4.24,18,0,0,1,,18.0,78,17,9,8,2,8,,1,18,8.84,3.92,1.36,22.7%,10.1%
304,Franco Aleman,CLE,2,1,3.99,22,0,0,1,,22.0,95,20,10,10,3,10,,1,24,9.65,3.93,1.33,24.7%,10.1%
305,Yariel Rodriguez,TOR,2,2,4.08,36,0,0,1,,36.0,154,32,18,16,5,16,,2,36,9.00,4.03,1.33,23.4%,10.5%
306,Edgardo Henriquez,LAD,2,2,4.41,40,0,0,1,,40.0,175,36,21,20,5,19,,3,42,9.48,4.33,1.37,24.0%,11.0%
307,Drew Sommers,DET,1,1,3.93,21,0,0,1,,21.0,92,21,10,9,2,8,,1,18,7.57,3.38,1.36,19.3%,8.6%
