#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62
21,Christian Yelich,MIL,146,533.3093093,632,111.97597597,0.20870870870253164,0.7542372882074913,0.22033898303873833,0.02542372881628388,0.03153153153481013,0.1336336336392405,0.10210210210443038,0.1336336336392405,0.007507507507911393,0.24774774778481015,0.007507507507911393,0.006006006006329114,0.007507507507911393,0.027027027025316456,0.007507507507911393,0.019519519525316456,0.247,0.353030303,0.416370107,0.76940041,0.310526316,24.77477477,13.36336336,550,632,134,0.24208860759493672,0.7388059701492538,0.2537313432835821,0.007462686567164179,0.030063291139240507,0.16772151898734178,0.12025316455696203,0.12341772151898735,0.011075949367088608,0.22151898734177214,0.004746835443037975,0.0015822784810126582,0.0,0.04430379746835443,0.004746835443037975,0.03955696202531646,0.278,0.37,0.447,0.818,0.342,22.2,12.3,,,,,,,,,
22,Jose Ramirez,CLE,150,602.4102564,691,126.11010555,0.2262443438494935,0.6776859506006495,0.28925619839035965,0.03305785124687813,0.04374057315484805,0.1372549019536903,0.14630467568740957,0.108597285065123,0.02262443438494935,0.13423831070911724,0.010558069382054993,0.00754147813024602,0.0015082956266280752,0.0377073906512301,0.010558069382054993,0.02714932127351664,0.26,0.34592145,0.484429066,0.830350516,0.260215054,13.42383107,10.85972851,611,691,148,0.24891461649782923,0.722972972972973,0.24324324324324326,0.033783783783783786,0.03473227206946455,0.12590448625180897,0.11577424023154848,0.10564399421128799,0.03183791606367583,0.10564399421128799,0.001447178002894356,0.008683068017366137,0.0,0.04052098408104197,0.008683068017366137,0.03183791606367583,0.282,0.356,0.475,0.831,0.285,10.6,10.6,,,,,,,,,
23,Manny Machado,SDP,150,533.0135747,601,115.12368026000001,0.2368024133111481,0.7637795274735598,0.23622047243957692,0.007874015745090461,0.045248868785357735,0.1342383107154742,0.14630467572379366,0.09803921569051581,0.013574660633943428,0.1870286575707155,0.004524886878535774,0.007541478129783693,0.00150829562562396,0.015082956259567386,0.006033182504159734,0.009049773755407654,0.267,0.340393343,0.476190476,0.81658382,0.28929385,18.70286576,9.803921569,543,601,110,0.23294509151414308,0.8090909090909091,0.19090909090909092,0.0,0.04991680532445923,0.12479201331114809,0.15141430948419302,0.08319467554076539,0.0016638935108153079,0.18136439267886856,0.0033277870216306157,0.009983361064891847,0.0,0.004991680532445923,0.0033277870216306157,0.0016638935108153079,0.258,0.319,0.462,0.782,0.268,18.1,8.3,,,,,,,,,
24,Tommy Edman,STL,146,479.2738275,528,115.02571864,0.23751891079545454,0.7499999998261259,0.2291666665652401,0.02083333333043543,0.0196671709469697,0.13010590015151513,0.09077155823863636,0.06505295007575757,0.0015128593049242424,0.16187594553030302,0.01059001512878788,0.006051437215909091,0.009077155823863635,0.049924357026515154,0.012102874431818181,0.03782148259469697,0.262,0.316513761,0.391666667,0.708180428,0.297520661,16.18759455,6.505295008,479,528,106,0.22537878787878787,0.7264150943396226,0.2358490566037736,0.03773584905660377,0.02462121212121212,0.13068181818181818,0.08901515151515152,0.06628787878787878,0.001893939393939394,0.1590909090909091,0.013257575757575758,0.007575757575757576,0.005681818181818182,0.05113636363636364,0.007575757575757576,0.043560606060606064,0.248,0.307,0.399,0.705,0.275,15.9,6.6,,,,,,,,,
25,Alex Bregman,HOU,150,612.1090909,724,132.73333337999998,0.2212121212707182,0.7107438014075739,0.28099173546122846,0.00826446280724002,0.03787878787292818,0.1333333333287293,0.1348484848480663,0.1303030303038674,0.0030303030303867402,0.1287878787845304,0.013636363636740333,0.00757575757596685,0.0015151515151933701,0.004545454545580111,0.0015151515151933701,0.0030303030303867402,0.262,0.366261398,0.460573477,0.826834875,0.267108168,12.87878788,13.03030303,622,724,138,0.22513812154696133,0.7681159420289855,0.2028985507246377,0.028985507246376812,0.034530386740331494,0.14226519337016574,0.13535911602209943,0.1270718232044199,0.0013812154696132596,0.12016574585635359,0.011049723756906077,0.0027624309392265192,0.0,0.004143646408839779,0.0013812154696132596,0.0027624309392265192,0.262,0.363,0.441,0.804,0.27,12.0,12.7,,,,,,,,,
26,Dansby Swanson,CHC,150,575.1666667,638,120.83333332999999,0.22272727272727272,0.7440000000205242,0.2480000000344276,0.01599999999768276,0.033333333338557994,0.12121212120689656,0.11212121211598747,0.07727272727272727,0.0015151515156739813,0.2515151515673981,0.007575757575235109,0.007575757575235109,0.006060606061128526,0.024242424247648903,0.00909090909090909,0.015151515152037616,0.247,0.30945122,0.418487395,0.727938614,0.303398058,25.15151515,7.727272727,565,638,116,0.21630094043887146,0.7586206896551724,0.21551724137931033,0.02586206896551724,0.034482758620689655,0.12695924764890282,0.12539184952978055,0.10344827586206896,0.0,0.2413793103448276,0.007836990595611285,0.003134796238244514,0.0,0.014106583072100314,0.001567398119122257,0.012539184952978056,0.244,0.328,0.416,0.744,0.297,24.1,10.3,,,,,,,,,
27,Kyle Schwarber,PHI,146,612.6027397,720,95.34246577,0.19178082194444446,0.7356321837657881,0.24137931030142687,0.02298850574399194,0.059360730597222224,0.14459665138888889,0.1354642313611111,0.12480974125,0.004566210045833334,0.28310502277777777,0.010654490106944444,0.007610350076388889,0.007610350076388889,0.012176560122222223,0.004566210045833334,0.007610350076388889,0.225,0.329249617,0.479427549,0.808677166,0.256637168,28.31050228,12.48097412,585,720,68,0.1597222222222222,0.7058823529411765,0.27941176470588236,0.014705882352941176,0.06527777777777778,0.15,0.14444444444444443,0.175,0.006944444444444444,0.2986111111111111,0.008333333333333333,0.004166666666666667,0.0,0.0,0.002777777777777778,-0.002777777777777778,0.197,0.343,0.474,0.817,0.209,29.9,17.5,,,,,,,,,
28,Randy Arozarena,TBR,149,582.2195122,654,126.61280487,0.22713414633027523,0.7165354331510908,0.25984251967073574,0.015748031496871456,0.033536585366972474,0.125,0.125,0.0807926829204893,0.004573170732415902,0.2515243902140673,0.018292682920489297,0.007621951220183486,0.003048780487767584,0.048780487798165136,0.018292682920489297,0.030487804877675842,0.255,0.327217125,0.429794521,0.757011646,0.315920398,25.15243902,8.079268293,551,654,117,0.21406727828746178,0.811965811965812,0.1623931623931624,0.02564102564102564,0.035168195718654434,0.1452599388379205,0.12691131498470948,0.12232415902140673,0.0015290519877675841,0.23853211009174313,0.027522935779816515,0.00764525993883792,0.0,0.03363914373088685,0.01529051987767584,0.01834862385321101,0.254,0.364,0.425,0.789,0.31,23.9,12.2,,,,,,,,,
29,Austin Riley,ATL,150,638.5877863,715,136.45038168,0.24274809160839161,0.7359999998792236,0.25599999999941375,0.016000000000879443,0.05190839695104896,0.13740458015384616,0.15725190839160838,0.07938931297902098,0.0015267175566433568,0.24122137398601398,0.01679389313286713,0.007633587786013986,0.0015267175566433568,0.003053435114685315,0.0015267175566433568,0.0015267175566433568,0.272,0.339969372,0.509401709,0.849371082,0.314070352,24.1221374,7.938931298,636,715,142,0.25034965034965034,0.7535211267605634,0.22535211267605634,0.02112676056338028,0.05174825174825175,0.16363636363636364,0.13566433566433567,0.08251748251748252,0.005594405594405594,0.24055944055944056,0.012587412587412588,0.015384615384615385,0.0,0.004195804195804196,0.0013986013986013986,0.002797202797202797,0.281,0.345,0.516,0.861,0.324,24.1,8.3,,,,,,,,,
30,Vladimir Guerrero Jr.,TOR,147,599.4915773,682,133.68453297,0.2557427259530792,0.7499999997942919,0.24999999990649632,0.00781249999380538,0.059724349164222874,0.15160796319648095,0.16845329252199412,0.10107197549853371,0.007656967840175953,0.15313935674486803,0.01071975497653959,0.007656967840175953,0.0015313935674486803,0.01071975497653959,0.004594180703812317,0.006125574272727273,0.291,0.36809816,0.555749129,0.923847288,0.290909091,15.31393568,10.10719755,602,682,133,0.23313782991202345,0.7744360902255639,0.22556390977443608,0.0,0.03812316715542522,0.11436950146627566,0.1378299120234604,0.09824046920821114,0.007331378299120235,0.1466275659824047,0.013196480938416423,0.005865102639296188,0.0,0.007331378299120235,0.004398826979472141,0.002932551319648094,0.264,0.345,0.444,0.788,0.277,14.7,9.8,,,,,,,,,
31,Willy Adames,MIL,146,566.676876,638,110.4042879,0.2143950995297806,0.7345132743707502,0.2566371681656397,0.008849557517955785,0.041347626332288404,0.12863705971786835,0.12251148545454545,0.0934150076645768,0.004594180703761756,0.2649310873040752,0.004594180703761756,0.007656967840125393,0.006125574272727273,0.01531393568181818,0.006125574272727273,0.00918836140909091,0.242,0.314329738,0.434482759,0.748812497,0.293506494,26.49310873,9.341500766,553,638,96,0.18808777429467086,0.6770833333333334,0.3020833333333333,0.020833333333333332,0.03761755485893417,0.11442006269592477,0.12539184952978055,0.11128526645768025,0.001567398119122257,0.25862068965517243,0.009404388714733543,0.009404388714733543,0.0,0.007836990595611285,0.004702194357366771,0.003134796238244514,0.217,0.31,0.407,0.717,0.259,25.9,11.1,,,,,,,,,
32,Anthony Santander,BAL,150,593.5238095,656,114.87557605,0.21966205838414635,0.7368421051761072,0.2631578947368421,0.008771929827463092,0.044546850990853655,0.11827956989329269,0.13824884792682926,0.07219662057926829,0.0015360983109756097,0.19969278033536583,0.013824884792682927,0.007680491551829268,0.0015360983109756097,0.003072196620426829,0.0015360983109756097,0.0015360983109756097,0.243,0.306153846,0.446519525,0.752673371,0.262068966,19.96927803,7.219662058,591,656,124,0.23170731707317074,0.6612903225806451,0.33064516129032256,0.008064516129032258,0.042682926829268296,0.12347560975609756,0.1448170731707317,0.08384146341463415,0.001524390243902439,0.23170731707317074,0.009146341463414634,0.006097560975609756,0.0,0.007621951219512195,0.001524390243902439,0.006097560975609756,0.257,0.325,0.472,0.797,0.299,23.2,8.4,,,,,,,,,
33,Wander Franco,TBR,144,441.0677966,491,114.23882896,0.2557781201629328,0.7152317881217888,0.23841059601141765,0.03973509933815413,0.023112480733197556,0.13251155623217925,0.11248073959266802,0.08166409861507129,0.0015408320488798373,0.10785824344195519,0.0077041602464358455,0.0077041602464358455,0.006163328197556008,0.018489984592668023,0.0077041602464358455,0.010785824344195519,0.284,0.346749226,0.442538593,0.789287819,0.300198807,10.78582435,8.166409861,442,491,107,0.2525458248472505,0.7289719626168224,0.21495327102803738,0.056074766355140186,0.034623217922606926,0.13238289205702647,0.11812627291242363,0.0855397148676171,0.006109979633401222,0.14052953156822812,0.006109979633401222,0.008146639511201629,0.0,0.06109979633401222,0.020366598778004074,0.04073319755600815,0.281,0.344,0.475,0.819,0.297,14.1,8.6,,,,,,,,,
