#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
103,Andres Gimenez,TOR,131,477,525,121,84,23,2,12,59,56,30,1,90,12,4,2,17,4,13,0.253,0.311,0.384,0.695,0.287,17.20%,5.80%
104,Bo Naylor,CLE,104,356,406,78,45,17,1,16,46,48,43,1,99,2,3,2,4,1,3,0.22,0.307,0.406,0.713,0.257,24.50%,10.70%
105,Tyler Soderstrom,ATH,106,414,463,107,63,22,1,22,60,67,40,1,103,5,3,1,5,2,3,0.259,0.329,0.475,0.804,0.292,22.30%,8.70%
106,Alec Bohm,PHI,124,487,532,134,92,25,2,14,61,67,37,1,83,5,4,1,3,1,2,0.275,0.33,0.425,0.755,0.304,15.60%,6.90%
107,Michael Busch,CHC,113,442,506,110,62,21,3,23,70,63,53,2,125,6,3,2,3,1,2,0.248,0.334,0.466,0.8,0.291,24.70%,10.40%
108,Caleb Durbin,BOS,110,396,445,106,71,24,2,9,51,47,33,0,49,12,3,1,18,5,13,0.267,0.339,0.406,0.746,0.283,11.00%,7.40%
109,Vinnie Pasquantino,KCR,128,503,563,135,80,28,1,26,73,83,50,3,84,5,4,0,1,0,1,0.267,0.337,0.48,0.817,0.274,15.00%,8.80%
110,Ryan Jeffers,MIN,109,406,462,99,62,22,1,16,54,55,43,0,97,9,4,1,2,1,1,0.245,0.329,0.417,0.745,0.283,21.00%,9.40%
111,Alec Burleson,STL,124,493,541,137,92,24,1,20,66,73,38,1,76,4,4,1,6,2,4,0.278,0.333,0.455,0.788,0.291,14.00%,7.10%
112,Ozzie Albies,ATL,133,495,546,128,83,26,2,17,64,66,41,1,82,5,4,2,10,3,7,0.258,0.319,0.42,0.74,0.278,15.00%,7.60%
113,J.P. Crawford,SEA,123,436,506,105,74,21,1,10,55,47,60,1,99,4,3,2,5,1,4,0.241,0.337,0.36,0.697,0.288,19.50%,11.90%
114,Colt Keith,DET,108,432,486,113,74,22,2,15,62,52,46,1,97,3,3,2,4,1,3,0.262,0.335,0.43,0.765,0.304,19.90%,9.40%
115,Freddy Fermin,SDP,101,354,389,88,62,16,1,10,42,41,27,1,76,3,3,2,3,1,2,0.249,0.306,0.378,0.684,0.29,19.60%,7.00%
116,Joey Ortiz,MIL,126,433,480,108,73,23,2,10,53,49,37,0,81,4,4,2,12,3,9,0.25,0.313,0.382,0.695,0.284,16.90%,7.70%
117,Nolan Schanuel,LAA,121,468,546,126,88,22,1,15,71,57,64,3,75,8,4,2,6,2,4,0.27,0.364,0.419,0.784,0.29,13.70%,11.80%
118,Anthony Volpe,NYY,105,389,431,90,54,20,2,13,50,48,34,0,101,3,3,1,16,4,12,0.231,0.297,0.399,0.696,0.276,23.50%,7.90%
119,Jung Hoo Lee,SFG,110,423,468,116,80,22,6,8,52,50,36,0,53,4,4,1,8,3,5,0.273,0.334,0.41,0.744,0.294,11.40%,7.70%
120,Munetaka Murakami,CHW,136,477,557,110,63,16,1,30,69,74,70,5,161,5,4,1,9,3,6,0.23,0.333,0.457,0.789,0.275,28.90%,12.60%
121,Jarren Duran,BOS,128,517,577,134,79,32,8,15,74,65,47,1,135,7,4,2,20,5,15,0.258,0.325,0.437,0.762,0.32,23.50%,8.10%
122,Miguel Vargas,CHW,114,425,489,101,61,23,1,15,56,57,54,0,95,5,3,1,6,2,4,0.238,0.329,0.405,0.734,0.27,19.40%,11.10%
123,Nolan Arenado,ARI,124,472,516,121,80,23,2,16,57,63,36,3,76,4,3,1,3,1,2,0.256,0.313,0.416,0.728,0.274,14.80%,7.00%
124,Chase DeLauter,CLE,110,402,451,101,66,21,1,13,48,49,42,0,85,3,3,1,3,1,2,0.251,0.325,0.404,0.729,0.287,18.90%,9.40%
125,TJ Friedl,CIN,111,444,512,111,76,19,2,14,67,48,52,0,88,10,3,3,10,3,7,0.249,0.34,0.395,0.735,0.28,17.10%,10.20%
126,Jake Cronenworth,SDP,131,473,545,111,73,23,2,13,59,57,57,1,109,10,4,1,4,1,3,0.236,0.328,0.376,0.704,0.277,19.90%,10.50%
127,Lars Nootbaar,STL,106,412,480,102,66,20,1,15,62,48,59,2,96,3,3,2,7,2,5,0.248,0.345,0.41,0.755,0.289,20.10%,12.40%
128,Jackson Holliday,BAL,90,344,393,86,57,16,2,11,51,39,41,1,83,4,3,2,11,4,7,0.25,0.334,0.403,0.737,0.298,21.20%,10.40%
129,Luis Garcia Jr.,WSN,111,433,465,118,78,24,1,15,53,58,26,1,72,2,4,1,13,5,8,0.273,0.315,0.438,0.754,0.296,15.40%,5.50%
130,Jorge Polanco,NYM,110,417,471,103,64,19,0,20,58,63,46,1,97,4,3,1,5,2,3,0.248,0.326,0.438,0.764,0.276,20.60%,9.80%
131,Brandon Lowe,PIT,109,439,489,106,63,20,1,22,63,63,41,1,125,4,3,2,4,1,3,0.243,0.311,0.443,0.754,0.286,25.50%,8.30%
132,Kyle Teel,CHW,92,356,410,88,61,15,1,11,49,41,46,0,103,4,3,1,5,2,3,0.248,0.337,0.388,0.725,0.314,25.00%,11.10%
133,Jeff McNeil,ATH,119,438,491,116,79,22,3,11,56,55,39,2,63,8,4,1,3,1,2,0.264,0.334,0.407,0.741,0.284,12.80%,8.00%
134,Wilyer Abreu,BOS,102,375,430,94,54,21,1,18,54,57,48,3,105,3,3,1,7,2,5,0.249,0.335,0.452,0.788,0.296,24.50%,11.10%
135,Max Muncy,LAD,86,292,351,65,36,11,1,16,45,45,52,2,88,5,2,1,2,1,1,0.222,0.295,0.391,0.686,0.303,26.80%,6.10%
136,Addison Barger,TOR,103,404,452,101,59,24,1,17,58,56,39,2,107,4,3,1,4,1,3,0.249,0.318,0.439,0.757,0.295,23.70%,8.70%
137,Carlos Narvaez,BOS,88,298,339,69,43,15,0,10,39,37,34,0,88,3,3,1,3,1,2,0.231,0.314,0.387,0.701,0.291,26.00%,10.00%
138,Evan Carter,TEX,91,324,372,79,50,16,3,10,43,41,39,1,81,6,3,1,14,4,10,0.244,0.333,0.407,0.74,0.292,21.80%,10.50%
139,Lawrence Butler,ATH,115,431,480,105,63,22,1,19,60,58,42,0,122,2,3,2,16,4,12,0.245,0.313,0.434,0.747,0.295,25.40%,8.80%
140,Hunter Goodman,COL,108,432,469,110,60,23,3,24,60,71,28,0,119,4,3,1,2,1,1,0.255,0.304,0.487,0.791,0.294,25.40%,5.90%
141,Brayan Rocchio,CLE,106,358,402,87,57,19,2,9,44,40,34,0,75,6,3,2,10,3,7,0.242,0.315,0.377,0.693,0.281,18.50%,8.50%
142,Randy Arozarena,SEA,147,545,631,127,78,27,1,21,77,74,63,1,168,18,5,1,21,7,14,0.233,0.329,0.403,0.732,0.293,26.60%,9.90%
143,Josh Smith,TEX,114,411,471,101,69,20,1,10,54,46,45,1,89,9,3,2,8,3,5,0.245,0.331,0.374,0.705,0.288,18.80%,9.60%
144,Josh Jung,TEX,109,410,443,104,67,20,1,16,48,55,24,0,112,4,3,1,4,1,3,0.254,0.299,0.425,0.725,0.309,25.20%,5.50%
145,Kevin McGonigle,DET,69,245,281,63,40,14,1,7,33,30,31,0,42,2,2,1,5,2,3,0.256,0.341,0.41,0.751,0.281,15.00%,10.90%
146,Colton Cowser,BAL,107,388,441,89,54,18,1,17,51,52,43,1,136,6,3,1,11,3,8,0.23,0.313,0.411,0.725,0.303,31.00%,9.80%
147,Ernie Clement,TOR,119,435,466,119,83,24,2,9,51,51,21,0,46,4,3,2,7,2,5,0.274,0.311,0.404,0.715,0.286,10.00%,4.60%
148,Jake Meyers,HOU,104,362,404,92,64,17,2,9,46,42,32,0,85,5,3,2,12,3,9,0.253,0.32,0.386,0.706,0.304,20.90%,8.00%
149,Konnor Griffin,PIT,89,326,360,85,59,15,1,9,41,39,24,0,86,6,3,1,15,4,11,0.259,0.319,0.394,0.714,0.324,23.80%,6.70%
150,Salvador Perez,KCR,135,537,580,137,85,25,0,27,70,86,29,5,117,9,4,1,0,0,0,0.256,0.303,0.454,0.757,0.278,20.10%,5.00%
151,Brooks Lee,MIN,111,397,434,100,66,19,1,13,49,50,29,0,73,3,3,2,4,1,3,0.251,0.305,0.405,0.71,0.276,16.70%,6.70%
152,Daulton Varsho,TOR,116,449,498,101,57,20,3,22,60,68,40,1,128,4,3,1,6,2,4,0.226,0.293,0.429,0.722,0.263,25.80%,8.00%
153,Sal Frelick,MIL,109,409,455,111,81,20,3,8,49,45,38,0,66,5,3,1,13,4,9,0.271,0.337,0.39,0.727,0.304,14.40%,8.30%
154,Jurickson Profar,ATL,137,517,599,131,87,25,1,18,76,71,68,1,100,9,4,1,8,3,5,0.254,0.348,0.412,0.76,0.281,16.60%,11.30%
155,Carson Kelly,CHC,81,277,313,66,43,11,1,11,36,36,29,0,64,3,2,1,2,0,2,0.236,0.313,0.395,0.709,0.268,20.50%,9.20%
156,Kyle Stowers,MIA,114,437,494,105,61,21,3,21,59,65,47,2,140,6,4,1,4,1,3,0.241,0.321,0.442,0.762,0.303,28.40%,9.60%
157,Luis Robert Jr.,NYM,117,432,477,100,63,19,1,18,57,57,35,3,137,5,4,2,25,7,18,0.232,0.295,0.402,0.696,0.294,28.80%,7.30%
158,Spencer Horwitz,PIT,98,380,443,100,65,24,1,11,58,44,53,1,81,5,3,2,2,1,1,0.264,0.359,0.415,0.774,0.307,18.30%,12.00%
159,Jo Adell,LAA,111,417,460,99,54,18,1,26,57,67,32,0,124,6,4,1,7,3,4,0.237,0.299,0.471,0.77,0.27,26.90%,7.00%
160,Matt Wallner,MIN,96,353,410,81,43,18,2,19,52,56,44,0,127,10,3,1,4,2,2,0.229,0.329,0.447,0.776,0.296,30.90%,10.70%
161,Carter Jensen,KCR,77,272,308,67,42,14,2,10,35,36,31,1,76,2,2,1,3,1,2,0.247,0.327,0.421,0.748,0.304,24.60%,10.10%
162,Daylen Lile,WSN,103,408,447,111,73,20,7,10,50,52,30,0,78,5,3,1,12,4,8,0.271,0.326,0.43,0.755,0.31,17.40%,6.70%
163,Matt McLain,CIN,110,387,440,90,58,18,1,13,51,48,43,0,121,5,3,2,12,3,9,0.234,0.316,0.39,0.705,0.3,27.40%,9.70%
164,Jonathan Aranda,TBR,109,416,478,107,69,21,1,16,56,59,51,2,127,7,3,0,2,1,1,0.257,0.346,0.428,0.774,0.328,26.50%,10.70%
165,Teoscar Hernandez,LAD,133,502,548,128,77,24,1,26,69,80,36,1,145,5,4,1,6,2,4,0.255,0.31,0.461,0.771,0.305,26.40%,6.60%
166,Bryan Reynolds,PIT,136,541,606,137,88,27,2,20,72,74,52,1,148,7,4,1,5,2,3,0.254,0.325,0.422,0.747,0.311,24.40%,8.60%
167,J.T. Realmuto,PHI,98,357,392,88,57,17,2,11,43,45,26,1,95,5,3,1,5,1,4,0.245,0.303,0.4,0.703,0.3,24.10%,6.50%
168,Willson Contreras,BOS,105,397,456,99,58,21,1,19,58,62,44,1,116,12,3,0,4,1,3,0.248,0.338,0.446,0.785,0.301,25.40%,9.60%
169,Ha-Seong Kim,ATL,89,315,361,77,53,14,1,8,41,37,39,1,66,3,3,1,13,4,9,0.244,0.332,0.374,0.706,0.284,18.40%,10.90%
170,Jake Burger,TEX,117,453,493,113,67,21,1,24,60,71,28,0,122,7,4,1,2,1,1,0.248,0.3,0.458,0.758,0.285,24.70%,5.70%
171,Heliot Ramos,SFG,125,478,532,122,80,22,2,19,62,62,42,2,128,7,4,1,6,2,4,0.256,0.323,0.428,0.751,0.309,24.10%,7.80%
172,Jonathan India,KCR,118,437,504,108,72,24,1,12,59,49,52,0,96,10,3,2,6,2,4,0.248,0.34,0.387,0.727,0.291,19.00%,10.30%
173,Mike Trout,LAA,93,350,413,81,47,13,1,19,52,54,54,5,127,5,3,0,3,1,2,0.232,0.341,0.442,0.783,0.299,30.70%,13.20%
174,Jared Triolo,PIT,115,395,454,95,67,19,2,8,49,43,49,0,104,4,3,2,11,3,8,0.242,0.329,0.361,0.689,0.305,23.00%,10.80%
175,Christian Yelich,MIL,108,411,471,106,71,18,1,16,57,59,52,4,112,4,3,0,12,3,9,0.258,0.345,0.424,0.768,0.316,23.90%,11.10%
176,Dylan Crews,WSN,121,466,515,113,73,20,3,17,59,63,37,0,110,7,3,1,21,7,14,0.243,0.307,0.41,0.717,0.281,21.40%,7.20%
177,Sal Stewart,CIN,98,370,412,100,63,21,0,15,50,54,35,0,79,4,3,1,6,2,4,0.27,0.337,0.452,0.788,0.304,19.10%,8.50%
178,Harrison Bader,SFG,109,395,433,98,67,18,1,12,46,47,27,0,103,7,3,1,12,4,8,0.248,0.305,0.389,0.694,0.304,23.70%,6.30%
179,Trevor Story,BOS,99,402,437,99,63,21,1,15,53,52,26,1,117,4,3,1,15,4,11,0.247,0.298,0.414,0.712,0.308,26.70%,6.00%
180,Tommy Edman,LAD,93,344,377,86,57,17,1,11,44,44,25,0,66,4,3,1,6,1,5,0.25,0.306,0.401,0.707,0.279,17.60%,6.50%
181,Brandon Marsh,PHI,101,365,412,92,60,19,2,11,47,47,41,1,117,2,3,1,9,2,7,0.252,0.329,0.405,0.734,0.337,28.30%,9.90%
182,Brenton Doyle,COL,117,450,489,110,71,21,2,16,54,56,32,0,130,3,3,1,17,4,13,0.245,0.297,0.408,0.705,0.307,26.50%,6.50%
183,Agustin Ramirez,MIA,97,381,420,95,56,22,1,17,51,56,31,1,80,5,3,1,10,3,7,0.25,0.312,0.442,0.754,0.274,19.10%,7.40%
184,Eugenio Suarez,CIN,134,505,568,118,64,21,1,33,72,86,48,1,167,10,4,1,3,1,2,0.234,0.31,0.471,0.781,0.277,29.50%,8.50%
185,Pedro Pages,STL,69,245,270,57,38,10,1,8,27,29,19,1,68,2,2,1,1,0,1,0.23,0.29,0.373,0.663,0.285,25.30%,7.00%
186,Cole Young,SEA,79,262,300,63,44,13,1,5,34,29,31,0,52,4,2,1,5,1,4,0.242,0.328,0.366,0.694,0.281,17.30%,10.20%
187,Parker Meadows,DET,111,383,431,87,56,16,5,11,49,43,41,0,109,3,3,2,12,3,9,0.228,0.304,0.378,0.682,0.287,25.20%,9.50%
188,Ryan O'Hearn,PIT,105,401,450,108,73,20,1,13,52,56,41,2,82,4,3,1,3,1,2,0.269,0.341,0.426,0.767,0.307,18.30%,9.00%
189,Sean Murphy,ATL,74,262,301,57,33,12,1,12,35,36,30,1,82,6,2,1,1,0,1,0.218,0.31,0.4,0.71,0.267,27.20%,9.90%
190,Willi Castro,COL,117,423,476,106,71,21,4,11,52,50,38,0,107,10,3,1,12,4,8,0.251,0.326,0.397,0.723,0.308,22.50%,7.90%
191,Ryan McMahon,NYY,100,359,412,76,46,15,1,14,44,46,46,1,133,2,3,1,3,1,2,0.211,0.303,0.372,0.676,0.287,32.20%,11.30%
192,Nick Gonzales,PIT,86,320,351,84,56,18,3,7,36,38,23,0,71,4,2,1,3,1,2,0.263,0.318,0.4,0.719,0.316,20.10%,6.50%
193,Luis Torrens,NYM,51,184,202,44,29,9,1,6,22,22,14,0,45,2,1,1,1,0,1,0.239,0.296,0.386,0.682,0.284,22.50%,6.70%
194,Kerry Carpenter,DET,95,385,421,97,57,17,3,20,53,60,28,1,100,5,3,1,2,1,1,0.253,0.31,0.472,0.782,0.289,23.80%,6.60%
195,Jacob Young,WSN,86,296,327,75,56,14,1,3,34,28,23,0,61,4,2,1,17,5,12,0.253,0.313,0.343,0.656,0.305,18.50%,7.00%
196,Spencer Torkelson,DET,137,502,577,114,64,25,1,24,68,73,63,3,152,6,4,1,2,1,1,0.228,0.32,0.425,0.745,0.274,26.30%,11.00%
197,Gavin Lux,TBR,88,342,389,85,59,19,2,6,43,33,41,0,86,2,3,2,3,1,2,0.25,0.331,0.364,0.695,0.315,22.00%,10.40%
198,Mark Vientos,NYM,103,392,432,97,58,18,1,20,53,60,32,0,112,4,3,1,1,0,1,0.248,0.31,0.456,0.766,0.293,26.00%,7.50%
199,Kyle Manzardo,CLE,96,363,413,86,47,18,1,19,51,58,42,1,98,5,3,0,2,1,1,0.236,0.321,0.452,0.772,0.267,23.80%,10.20%
200,Ramon Laureano,SDP,107,399,441,97,59,20,2,17,50,54,31,0,119,7,3,1,7,2,5,0.243,0.307,0.425,0.733,0.302,27.10%,7.10%
201,Connor Norby,MIA,112,403,445,97,62,20,1,13,48,50,33,0,121,4,3,2,7,3,4,0.241,0.303,0.396,0.699,0.308,27.10%,7.50%
202,Jac Caglianone,KCR,88,333,369,85,52,16,1,16,45,50,28,1,78,4,3,1,2,1,1,0.256,0.319,0.454,0.773,0.286,21.10%,7.60%
203,Garrett Mitchell,MIL,85,295,333,70,45,13,2,10,38,37,32,0,97,3,3,1,10,3,7,0.238,0.316,0.397,0.714,0.317,29.00%,9.50%
204,Christian Walker,HOU,123,466,523,107,62,20,1,24,63,71,44,2,137,7,4,1,3,1,2,0.23,0.304,0.429,0.734,0.269,26.20%,8.50%
205,Ke'Bryan Hayes,CIN,108,386,424,96,69,17,2,8,44,42,29,1,85,3,3,2,9,2,7,0.248,0.304,0.367,0.672,0.296,20.20%,6.90%
206,Josh Bell,MIN,111,426,485,107,69,19,1,18,58,62,50,1,92,4,4,0,2,1,1,0.252,0.335,0.429,0.763,0.28,19.00%,10.40%
207,Dylan Beavers,BAL,75,271,315,66,43,12,1,9,37,36,38,0,73,2,2,1,8,3,5,0.243,0.339,0.399,0.738,0.296,23.10%,12.20%
208,Victor Scott II,STL,110,373,417,85,61,16,1,7,44,37,33,0,91,6,3,2,26,5,21,0.227,0.298,0.328,0.626,0.28,21.90%,8.00%
209,Danny Jansen,TEX,80,267,307,59,35,12,0,12,36,36,33,0,70,4,2,1,1,0,1,0.221,0.313,0.402,0.716,0.253,22.90%,10.60%
210,Jesus Sanchez,TOR,88,332,369,82,51,17,2,13,44,45,32,1,88,3,3,1,8,2,6,0.248,0.317,0.427,0.744,0.297,23.80%,8.60%
211,Brett Baty,NYM,91,332,369,82,54,13,1,14,42,45,31,0,90,3,3,1,4,1,3,0.247,0.315,0.42,0.735,0.296,24.50%,8.50%
212,Joc Pederson,TEX,85,317,368,76,46,13,1,16,47,50,41,1,85,7,3,0,3,1,2,0.24,0.338,0.442,0.781,0.274,23.10%,11.20%
213,Luis Rengifo,MIL,86,320,350,81,57,13,2,9,37,38,23,0,65,4,2,1,9,3,6,0.252,0.307,0.388,0.695,0.289,18.60%,6.50%
214,Jose Trevino,CIN,51,184,200,46,31,9,0,6,21,22,12,0,31,2,1,1,1,0,1,0.249,0.298,0.39,0.688,0.269,15.40%,6.00%
215,Kyle Isbel,KCR,101,350,382,87,59,17,3,8,42,39,25,0,75,3,3,2,8,2,6,0.249,0.303,0.383,0.686,0.295,19.70%,6.40%
216,Justin Crawford,PHI,80,271,299,72,53,13,2,5,34,29,23,0,62,2,2,1,15,4,11,0.267,0.325,0.376,0.701,0.328,20.80%,7.60%
217,Samuel Basallo,BAL,84,292,326,70,42,14,0,14,39,43,27,1,79,3,3,1,2,1,1,0.24,0.308,0.437,0.745,0.278,24.30%,8.30%
218,Cedric Mullins,TBR,99,364,408,82,51,18,1,12,45,45,37,0,96,3,3,1,16,4,12,0.227,0.301,0.382,0.682,0.272,23.50%,9.00%
219,Jake Rogers,DET,49,171,190,36,22,7,1,6,20,20,15,0,55,2,1,1,1,0,1,0.211,0.281,0.371,0.652,0.269,28.80%,8.10%
220,Jordan Lawlar,ARI,80,274,309,66,42,15,2,7,35,33,27,1,79,4,2,1,10,3,7,0.242,0.316,0.386,0.702,0.312,25.60%,8.80%
221,Luisangel Acuna,CHW,88,324,352,84,62,15,1,5,36,33,22,0,61,2,3,1,18,5,13,0.258,0.307,0.364,0.671,0.301,17.40%,6.10%
222,Isaac Collins,KCR,89,300,352,74,48,16,2,7,41,36,43,0,75,4,3,1,11,4,7,0.245,0.346,0.386,0.732,0.301,21.40%,12.30%
223,Nolan Gorman,STL,104,389,440,85,49,15,1,20,50,57,45,1,142,2,3,1,3,1,2,0.218,0.301,0.412,0.713,0.282,32.20%,10.30%
224,JJ Bleday,CIN,80,287,329,67,37,15,1,13,39,41,38,1,74,2,2,1,3,1,2,0.233,0.323,0.43,0.753,0.264,22.30%,11.40%
225,Zach McKinstry,DET,96,344,386,81,53,15,5,8,40,38,34,0,83,4,3,1,12,3,9,0.234,0.308,0.372,0.68,0.285,21.60%,8.80%
226,Noelvi Marte,CIN,102,411,449,105,67,20,2,16,56,53,29,0,99,4,3,2,13,4,9,0.254,0.308,0.426,0.734,0.296,22.00%,6.50%
227,Victor Caratini,MIN,79,279,312,72,50,12,1,9,34,36,24,0,56,6,2,1,1,0,1,0.256,0.325,0.401,0.726,0.289,18.00%,7.70%
228,Davis Schneider,TOR,74,261,307,57,33,12,1,11,37,34,39,0,87,3,2,1,4,1,3,0.217,0.325,0.393,0.718,0.278,28.50%,12.80%
229,Nick Fortes,TBR,67,234,256,55,37,10,1,7,27,27,15,0,46,4,2,1,2,1,1,0.234,0.289,0.369,0.658,0.263,18.20%,5.90%
230,Brooks Baldwin,CHW,75,265,291,67,44,12,1,10,32,35,20,0,67,2,2,1,5,2,3,0.252,0.307,0.417,0.724,0.298,22.90%,6.80%
231,Marcelo Mayer,BOS,79,279,307,70,43,16,1,9,35,36,22,1,70,2,2,1,4,1,3,0.251,0.309,0.414,0.724,0.302,22.70%,7.30%
232,Yoan Moncada,LAA,82,314,351,75,48,15,2,10,38,40,31,1,98,4,2,0,1,0,1,0.239,0.314,0.396,0.71,0.312,27.80%,8.80%
233,Marcell Ozuna,PIT,107,391,453,95,59,17,0,19,55,59,55,1,110,3,3,1,1,0,1,0.244,0.339,0.436,0.774,0.287,24.20%,12.20%
234,Henry Davis,PIT,62,217,244,48,31,10,0,7,26,26,21,0,64,4,2,1,3,1,2,0.222,0.299,0.369,0.668,0.279,26.10%,8.50%
235,Tyler Stephenson,CIN,97,354,399,83,53,17,1,13,42,44,38,1,111,4,3,1,1,0,1,0.233,0.313,0.39,0.703,0.301,27.80%,9.60%
236,Tyler O'Neill,BAL,81,302,344,70,42,12,1,15,42,45,36,2,99,3,2,1,3,1,2,0.233,0.318,0.43,0.749,0.289,28.70%,10.30%
237,Adolis Garcia,PHI,120,456,500,108,63,22,0,22,59,67,35,1,130,5,3,1,10,3,7,0.237,0.296,0.433,0.729,0.279,26.10%,7.00%
238,Chandler Simpson,TBR,88,327,353,92,75,13,3,2,38,30,21,0,40,1,3,2,32,8,24,0.283,0.327,0.356,0.683,0.316,11.40%,6.00%
239,Joey Bart,PIT,65,220,252,53,36,9,1,6,27,26,24,0,70,4,2,1,2,0,2,0.239,0.323,0.373,0.696,0.316,27.70%,9.50%
240,Austin Martin,MIN,72,257,297,66,48,14,1,3,34,25,33,0,52,4,2,1,10,3,7,0.257,0.348,0.356,0.703,0.309,17.60%,11.20%
241,Trevor Larnach,MIN,93,346,393,86,55,17,1,13,46,45,40,1,94,3,3,1,4,1,3,0.248,0.329,0.415,0.744,0.3,23.90%,10.20%
242,Jose Caballero,NYY,77,263,302,59,40,13,1,5,34,28,30,0,78,5,2,1,29,8,21,0.223,0.314,0.337,0.651,0.293,25.70%,10.00%
243,Miguel Amaya,CHC,67,233,259,56,37,11,1,7,29,29,19,0,53,4,2,1,2,0,2,0.24,0.305,0.39,0.695,0.277,20.40%,7.20%
244,Brady House,WSN,106,397,424,97,65,18,1,12,41,47,20,0,113,3,3,1,5,2,3,0.244,0.283,0.389,0.672,0.307,26.60%,4.60%
245,Romy Gonzalez,BOS,56,219,237,59,39,12,2,7,28,29,13,0,58,2,2,1,6,2,4,0.271,0.316,0.439,0.755,0.336,24.50%,5.50%
246,Gabriel Arias,CLE,88,325,354,74,47,16,1,9,35,37,22,1,110,4,3,1,7,2,5,0.228,0.283,0.373,0.657,0.311,31.00%,6.30%
247,Nathan Lukes,TOR,61,227,253,62,43,12,1,5,30,26,21,1,40,2,2,1,3,1,2,0.272,0.336,0.406,0.742,0.308,15.80%,8.30%
248,Mike Yastrzemski,ATL,88,322,369,74,44,15,2,13,44,42,40,2,88,3,2,1,4,1,3,0.23,0.319,0.41,0.729,0.272,23.70%,10.80%
249,Christian Moore,LAA,81,274,307,63,42,11,2,9,34,32,28,1,91,2,2,1,6,1,5,0.23,0.304,0.377,0.681,0.308,29.80%,9.00%
250,Nasim Nunez,WSN,74,256,291,59,45,10,1,4,30,25,29,0,67,2,2,1,21,6,15,0.232,0.313,0.326,0.639,0.294,22.90%,10.10%
251,Logan O'Hoppe,LAA,95,345,379,79,50,12,1,16,41,46,26,0,107,4,3,1,2,1,1,0.229,0.289,0.408,0.697,0.281,28.20%,6.90%
252,Kyle Higashioka,TEX,48,174,188,40,24,8,1,8,21,23,11,0,46,1,1,1,2,0,2,0.228,0.277,0.408,0.684,0.264,24.50%,5.90%
253,J.C. Escarra,NYY,36,126,143,30,20,6,0,3,15,15,13,0,27,2,1,1,1,0,1,0.235,0.313,0.371,0.684,0.273,19.20%,9.20%
254,Colt Emerson,SEA,63,224,254,52,36,11,1,5,27,24,23,1,56,4,2,1,4,1,3,0.234,0.313,0.351,0.664,0.289,22.10%,9.20%
255,Ramon Urias,STL,68,248,273,62,43,12,1,7,29,30,19,0,59,3,2,1,2,1,1,0.252,0.311,0.392,0.703,0.301,21.60%,7.00%
256,Amed Rosario,NYY,54,215,229,58,42,11,1,4,25,24,10,0,42,2,2,1,4,1,3,0.27,0.306,0.392,0.698,0.315,18.50%,4.30%
257,Luis Campusano,SDP,61,212,239,52,35,9,0,8,27,28,22,0,48,2,2,1,1,0,1,0.246,0.322,0.406,0.728,0.281,20.00%,9.40%
258,Lourdes Gurriel Jr.,ARI,90,355,384,95,63,19,2,12,45,50,22,0,63,4,3,1,6,2,4,0.268,0.316,0.434,0.75,0.293,16.40%,5.80%
259,Jordan Walker,STL,111,400,443,98,63,20,1,13,47,50,34,0,115,4,3,1,8,3,5,0.245,0.309,0.401,0.71,0.308,25.90%,7.70%
260,Dalton Rushing,LAD,43,150,172,34,21,6,0,6,21,20,18,0,48,3,1,1,1,0,1,0.225,0.314,0.393,0.707,0.285,28.00%,10.20%
261,Edouard Julien,COL,84,277,326,67,44,13,1,9,39,33,42,1,94,3,2,1,4,1,3,0.241,0.345,0.39,0.735,0.328,28.70%,13.00%
262,Wenceel Perez,DET,92,346,384,83,53,16,3,10,41,41,31,0,85,3,3,1,8,3,5,0.24,0.307,0.393,0.7,0.288,22.10%,8.20%
263,Josh Lowe,LAA,101,381,421,93,58,20,2,13,47,47,34,2,113,3,3,1,17,4,13,0.244,0.307,0.408,0.715,0.311,27.00%,8.00%
264,Hunter Feduccia,TBR,55,189,218,40,27,8,1,4,21,19,25,0,59,1,2,1,1,0,1,0.213,0.307,0.328,0.635,0.285,27.10%,11.50%
265,Sung-Mun Song,SDP,68,252,276,62,45,11,1,6,29,28,20,1,44,1,2,1,6,1,5,0.248,0.304,0.368,0.673,0.278,16.00%,7.20%
266,Vaughn Grissom,LAA,53,192,214,48,34,9,0,4,22,21,17,0,43,3,2,1,3,1,2,0.249,0.316,0.372,0.688,0.297,20.00%,8.00%
267,Thomas Saggese,STL,60,226,246,56,39,12,1,5,24,25,15,0,60,3,2,1,3,1,2,0.249,0.302,0.378,0.68,0.314,24.50%,6.10%
268,Cam Smith,HOU,86,311,349,75,50,15,2,9,39,38,30,0,90,4,3,1,5,2,3,0.242,0.314,0.388,0.702,0.31,25.80%,8.50%
269,Christopher Morel,MIA,74,275,311,63,36,13,1,13,36,39,30,1,91,3,2,1,6,2,4,0.227,0.307,0.42,0.727,0.286,29.20%,9.60%
270,Lane Thomas,KCR,95,371,414,88,55,19,1,13,50,46,34,0,106,5,3,1,15,5,10,0.237,0.307,0.4,0.707,0.294,25.50%,8.10%
