#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
11,Matt Olson,ATL,156,621.4285714285714,720.0,118.92857142857143,0.21875,0.6936936936936937,0.30630630630630634,0.0,0.05357142857142857,0.13839285714285715,0.1547619047619048,0.11607142857142858,0.010416666666666666,0.22172619047619047,0.010416666666666666,0.00744047619047619,0.002976190476190476,0.002976190476190476,0.001488095238095238,0.001488095238095238,0.253,0.346268657,0.498275862,0.844544519,0.2775,22.17261905,11.60714286,608,720,118,0.2388888888888889,0.7457627118644068,0.2288135593220339,0.025423728813559324,0.075,0.1763888888888889,0.19305555555555556,0.14444444444444443,0.011111111111111112,0.23194444444444445,0.005555555555555556,0.005555555555555556,0.0,0.001388888888888889,0.0,0.001388888888888889,0.283,0.389,0.604,0.993,0.302,23.2,14.4
12,Juan Soto,SDP,154,551.4947368421053,708.0,119.24210526315791,0.21503759398496244,0.7589285714285713,0.2232142857142857,0.017857142857142856,0.046616541353383466,0.16390977443609023,0.1323308270676692,0.2075187969924812,0.01654135338345865,0.14586466165413534,0.006015037593984963,0.006015037593984963,0.0030075187969924814,0.015037593984962405,0.004511278195488723,0.010526315789473682,0.276,0.429216867,0.511583012,0.940799879,0.284263959,14.58646617,20.7518797,568,708,121,0.22033898305084745,0.7272727272727273,0.2644628099173554,0.008264462809917356,0.04943502824858757,0.1370056497175141,0.153954802259887,0.1864406779661017,0.015536723163841809,0.18220338983050846,0.002824858757062147,0.007062146892655367,0.0014124293785310734,0.01694915254237288,0.007062146892655367,0.009887005649717515,0.275,0.41,0.519,0.93,0.296,18.2,18.6
13,Alex Bregman,HOU,154,608.5954887218045,723.9999999999999,136.09022556390977,0.2255639097744361,0.7040000000000001,0.288,0.008,0.03759398496240601,0.13984962406015036,0.1443609022556391,0.13533834586466167,0.0030075187969924814,0.12481203007518797,0.015037593984962409,0.009022556390977444,0.0,0.0030075187969924814,0.0015037593984962407,0.0015037593984962407,0.267,0.37593985,0.470483005,0.846422855,0.273522976,12.48120301,13.53383459,622,724,138,0.22513812154696133,0.7681159420289855,0.2028985507246377,0.028985507246376812,0.034530386740331494,0.14226519337016574,0.13535911602209943,0.1270718232044199,0.0013812154696132596,0.12016574585635359,0.011049723756906077,0.0027624309392265192,0.0,0.004143646408839779,0.0013812154696132596,0.0027624309392265192,0.262,0.363,0.441,0.804,0.27,12.0,12.7
14,Matt Chapman,TOR,154,503.2421052631579,581.0,87.36842105263159,0.19699248120300752,0.71,0.28,0.02,0.04661654135338346,0.1293233082706767,0.13233082707401034,0.11127819548872182,0.0,0.28421052631578947,0.012030075187969926,0.009022556390977444,0.0015037593984962407,0.004511278195488722,0.0030075187969924814,0.0015037593984962407,0.228,0.320783133,0.446180556,0.766963688,0.276243094,28.42105263,11.12781955,509,581,105,0.2099827882960413,0.6095238095238096,0.37142857142857144,0.01904761904761905,0.029259896729776247,0.11359724612736662,0.09294320137693632,0.10671256454388985,0.0017211703958691911,0.28399311531841653,0.013769363166953529,0.0034423407917383822,0.0,0.0068846815834767644,0.0034423407917383822,0.0034423407917383822,0.24,0.33,0.424,0.755,0.319,28.4,10.7
15,Dansby Swanson,CHC,154,575.6390977443609,638.0,123.76240601503758,0.22857142857142856,0.7441860465116278,0.24031007751937986,0.01550387596899225,0.03458646616541353,0.12932330827067667,0.12030075187969926,0.07819548872180451,0.0015037593984962407,0.2481203007518797,0.0075187969924812035,0.0075187969924812035,0.003007518796992481,0.021052631578947368,0.0075187969924812035,0.013533834586466164,0.253,0.31570997,0.426666667,0.742376636,0.309352518,24.81203008,7.819548872,565,638,116,0.21630094043887146,0.7586206896551724,0.21551724137931033,0.02586206896551724,0.034482758620689655,0.12695924764890282,0.12539184952978055,0.10344827586206896,0.0,0.2413793103448276,0.007836990595611285,0.003134796238244514,0.0,0.014106583072100314,0.001567398119122257,0.012539184952978056,0.244,0.328,0.416,0.744,0.297,24.1,10.3
16,Pete Alonso,NYM,154,573.8947368421052,658.0,110.82105263157894,0.22706766917293233,0.7410714285714286,0.2410714285714286,0.00892857142857143,0.05864661654135338,0.13684210525835866,0.16842105263157894,0.10075187969924812,0.016541353383458645,0.19699248120300752,0.019548872180451128,0.0075187969924812035,0.0015037593984962407,0.006015037593984962,0.0015037593984962407,0.004511278195488722,0.26,0.347368421,0.510344828,0.857713249,0.269879518,19.69924812,10.07518797,568,658,77,0.18693009118541035,0.7012987012987013,0.2727272727272727,0.025974025974025976,0.06990881458966565,0.1398176291793313,0.17933130699088146,0.09878419452887538,0.00911854103343465,0.22948328267477203,0.031914893617021274,0.0060790273556231,0.0,0.0060790273556231,0.001519756838905775,0.004559270516717325,0.217,0.318,0.504,0.821,0.205,22.9,9.9
17,Bryan Reynolds,PIT,154,561.0827067669172,640.0,127.99999999999997,0.23609022556390974,0.7368421052343751,0.21804511278195493,0.03759398496093751,0.03609022556390977,0.13233082706766916,0.11428571428571428,0.09924812029687499,0.009022556390977442,0.21353383458646613,0.015037593984375,0.006015037593984963,0.0030075187969924814,0.010526315789473684,0.004511278195488721,0.006015037593984963,0.269,0.351432881,0.457975986,0.809408867,0.315914489,21.35338346,9.92481203,574,640,127,0.2359375,0.7165354330708661,0.2440944881889764,0.03937007874015748,0.0375,0.1328125,0.13125,0.0828125,0.003125,0.215625,0.0109375,0.009375,0.0,0.01875,0.0015625,0.0171875,0.263,0.33,0.46,0.79,0.304,21.6,8.3
18,Christian Walker,ARI,154,583.4691729323308,661.0,119.27819548872179,0.2225563909774436,0.7333333333333334,0.25000000000000006,0.01666666666666667,0.042105263157894736,0.12781954887218047,0.13533834586466167,0.09924812030257187,0.003007518796992482,0.21503759398496242,0.010526315789473684,0.007518796992481204,0.001503759398496241,0.004511278195488721,0.001503759398496241,0.003007518796992482,0.253,0.332330827,0.453151618,0.785482445,0.285035629,21.5037594,9.92481203,582,661,117,0.22692889561270801,0.6752136752136753,0.3076923076923077,0.017094017094017096,0.049924357034795766,0.13010590015128592,0.15582450832072617,0.09379727685325265,0.0045385779122541605,0.19213313161875945,0.012102874432677761,0.012102874432677761,0.0,0.01664145234493192,0.0,0.01664145234493192,0.258,0.333,0.497,0.83,0.272,19.2,9.4
19,Anthony Santander,BAL,154,594.8390977443609,656.0,117.38947368421054,0.2255639097744361,0.7310924369747898,0.26890756302521,0.0,0.04661654135338346,0.12481203007518797,0.14436090225563908,0.07218045112781955,0.0015037593984962407,0.19849624060150375,0.013533834586466165,0.007518796992481203,0.0015037593984962407,0.003007518796992482,0.003007518796992482,0.0,0.25,0.311278195,0.456053068,0.767331263,0.26741573,19.84962406,7.218045113,591,656,124,0.23170731707317074,0.6612903225806451,0.33064516129032256,0.008064516129032258,0.042682926829268296,0.12347560975609756,0.1448170731707317,0.08384146341463415,0.001524390243902439,0.23170731707317074,0.009146341463414634,0.006097560975609756,0.0,0.007621951219512195,0.001524390243902439,0.006097560975609756,0.257,0.325,0.472,0.797,0.299,23.2,8.4
20,Mike Trout,LAA,152,304.7841945288754,362.00000000000006,57.765957446808514,0.2234042553191489,0.6952380952380952,0.2761904761904762,0.028571428571428577,0.06382978723404255,0.16109422491712705,0.14741641337386016,0.1337386018237082,0.016717325227963525,0.2644376899696048,0.01519756838905775,0.0060790273556231,0.00303951367781155,0.0060790273556231,0.001519756838905775,0.004559270516717326,0.265,0.37347561,0.555956679,0.929432288,0.307017544,26.443769,13.37386018,308,362,63,0.22375690607734808,0.7619047619047619,0.2222222222222222,0.015873015873015872,0.049723756906077346,0.14917127071823205,0.12154696132596685,0.12430939226519337,0.0055248618784530384,0.287292817679558,0.019337016574585635,0.0055248618784530384,0.0,0.0055248618784530384,0.0,0.0055248618784530384,0.263,0.367,0.49,0.858,0.335,28.7,12.4
21,Kyle Tucker,HOU,152,601.2735562,674.0,131.11246200607903,0.24468085106382978,0.703125,0.27343750000000006,0.0234375,0.05015197568389058,0.14133738602373888,0.16869300911854102,0.09422492401215805,0.006079027356083086,0.1656534954407295,0.004559270516717325,0.006079027356083086,0.001519756838905775,0.03647416413373861,0.007598784194528875,0.028875379939209734,0.274,0.344512195,0.512776831,0.857289026,0.285077951,16.56534954,9.422492401,574,674,134,0.24183976261127596,0.6865671641791045,0.27611940298507465,0.03731343283582089,0.04302670623145401,0.14391691394658754,0.1661721068249258,0.11869436201780416,0.013353115727002967,0.13649851632047477,0.004451038575667656,0.01483679525222552,0.0,0.04451038575667656,0.00741839762611276,0.037091988130563795,0.284,0.369,0.517,0.886,0.289,13.6,11.9
22,Bo Bichette,TOR,152,554.4179331306991,601.0,131.5258358662614,0.2583586626139817,0.7361111111161953,0.2569444444444444,0.006944444444444445,0.03951367781155015,0.14285714285714285,0.1413373860182371,0.062310030399334436,0.0,0.20364741641337383,0.0060790273556231,0.0060790273556231,0.0030395136778115493,0.025835866261398176,0.00911854103343465,0.016717325227963525,0.28,0.327743902,0.472817133,0.800561036,0.319290466,20.36474164,6.23100304,571,601,155,0.2911813643926789,0.7870967741935484,0.1935483870967742,0.01935483870967742,0.033277870216306155,0.11480865224625623,0.12146422628951747,0.04492512479201331,0.0,0.1913477537437604,0.0033277870216306157,0.0016638935108153079,0.0,0.008319467554076539,0.004991680532445923,0.0033277870216306157,0.306,0.339,0.475,0.814,0.355,19.1,4.5
23,Jose Abreu,HOU,152,526.2948328267477,594.0,126.38297872340425,0.24468085106382978,0.7428571428571429,0.24285714285714288,0.007142857142857143,0.03191489361702128,0.12158054711246201,0.13677811550151975,0.08206686930091185,0.00303951367781155,0.19756838905775076,0.021276595744680847,0.00911854103343465,0.001519756838905775,0.001519756838905775,0.001519756838905775,0.0,0.276,0.348554033,0.444253859,0.792807893,0.319634703,19.75683891,8.20668693,540,594,110,0.21548821548821548,0.7818181818181819,0.20909090909090908,0.00909090909090909,0.030303030303030304,0.10437710437710437,0.15151515151515152,0.0707070707070707,0.0016835016835016834,0.21885521885521886,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0016835016835016834,-0.0016835016835016834,0.237,0.296,0.383,0.68,0.276,21.9,7.1
24,Adolis Garcia,TEX,152,584.9361702,632.0,111.41641337386018,0.22036474164133737,0.7241379310344828,0.25,0.03448275862289939,0.044072948328267476,0.12765957446808512,0.1398176291793313,0.05623100303951368,0.0015197568386075948,0.2933130699088146,0.010638297872340425,0.0060790273560126585,0.0015197568386075948,0.0303951367721519,0.010638297872340425,0.019756838905775075,0.238,0.287671233,0.443349754,0.731020987,0.296675192,29.33130699,5.623100304,555,632,97,0.21518987341772153,0.7010309278350515,0.29896907216494845,0.0,0.061708860759493674,0.17088607594936708,0.16930379746835442,0.10284810126582279,0.0,0.27689873417721517,0.00949367088607595,0.00949367088607595,0.0,0.014240506329113924,0.0015822784810126582,0.012658227848101266,0.245,0.328,0.508,0.836,0.28,27.7,10.3
25,Mookie Betts,LAD,151,603.5806451612902,693.0,130.93548387096774,0.2350230414746544,0.6991869918945552,0.2764227642276422,0.024390243902439022,0.046082949308755755,0.16743471582181257,0.13364055299539168,0.10445468509984637,0.0015360983102918587,0.15821812596006143,0.01228878648233487,0.007680491551226552,0.004608294930875576,0.023041474654377878,0.006144393241167435,0.016897081413210443,0.269,0.353395062,0.499118166,0.852513228,0.280182232,15.8218126,10.44546851,584,693,140,0.2582972582972583,0.7071428571428572,0.2857142857142857,0.007142857142857143,0.05627705627705628,0.18181818181818182,0.1544011544011544,0.13852813852813853,0.004329004329004329,0.1544011544011544,0.011544011544011544,0.007215007215007215,0.0,0.020202020202020204,0.004329004329004329,0.015873015873015872,0.307,0.408,0.579,0.987,0.316,15.4,13.9
26,Jose Ramirez,CLE,151,603.9615975422428,691.0000000000001,129.4961597542243,0.23348694316436253,0.6639344262295082,0.30327868852459017,0.032786885245901634,0.04608294930875576,0.141321044546851,0.15821812596006146,0.10752688172043011,0.02150537634408602,0.1321044546888567,0.00921658986175115,0.00921658986175115,0.0,0.03379416282642089,0.00921658986175115,0.02457757296466974,0.266,0.350230415,0.504393673,0.854624088,0.265795207,13.21044547,10.75268817,611,691,148,0.24891461649782923,0.722972972972973,0.24324324324324326,0.033783783783783786,0.03473227206946455,0.12590448625180897,0.11577424023154848,0.10564399421128799,0.03183791606367583,0.10564399421128799,0.001447178002894356,0.008683068017366137,0.0,0.04052098408104197,0.008683068017366137,0.03183791606367583,0.282,0.356,0.475,0.831,0.285,10.6,10.6
27,Julio Rodriguez,SEA,149,643.0434782608696,714.0,140.80434782608694,0.24378881987577639,0.7637795275590552,0.22047244094488191,0.02362204724409449,0.046583850931677016,0.14596273291925468,0.14130434782608697,0.07919254658385094,0.006211180124223603,0.24378881987577639,0.013975155280112044,0.004658385093167702,0.0031055900621118015,0.043478260869565216,0.013975155280112044,0.029503105590062112,0.271,0.33748056,0.486206897,0.823687456,0.320707071,24.37888199,7.919254658,654,714,148,0.25210084033613445,0.7364864864864865,0.25,0.013513513513513514,0.04481792717086835,0.14285714285714285,0.14425770308123248,0.06582633053221289,0.008403361344537815,0.24509803921568626,0.015406162464985995,0.0028011204481792717,0.0,0.05182072829131653,0.014005602240896359,0.037815126050420166,0.275,0.333,0.485,0.818,0.33,24.5,6.6
28,Jose Altuve,HOU,149,361.6149068322982,410.0,84.03726708074534,0.24378881987577639,0.7424242424242425,0.24242424242424246,0.007575757575757577,0.03881987577639752,0.15527950310559008,0.11180124223602485,0.09627329192546584,0.0031055900621118015,0.14751552795031056,0.010869565217391308,0.006211180124223603,0.004658385093167702,0.018633540372670808,0.004658385093167702,0.013975155279503106,0.276,0.352574103,0.466549296,0.819123399,0.292035398,14.7515528,9.627329193,360,410,95,0.2731707317073171,0.7578947368421053,0.22105263157894736,0.021052631578947368,0.041463414634146344,0.18536585365853658,0.12439024390243902,0.1073170731707317,0.0,0.17317073170731706,0.012195121951219513,0.0024390243902439024,0.0,0.03414634146341464,0.004878048780487805,0.02926829268292683,0.311,0.393,0.522,0.915,0.348,17.3,10.7
29,Xander Bogaerts,SDP,149,585.4891304347825,665.0,136.30434782608697,0.2360248447204969,0.7575757575757575,0.23484848484848483,0.0,0.031055900621118016,0.13354037267080746,0.11645962732919253,0.09937888198757763,0.0031055900621118015,0.19099378881987575,0.010869565217391304,0.007763975155279502,0.0031055900621118015,0.010869565217391304,0.0031055900621118015,0.007763975155279502,0.267,0.34681182,0.42680776,0.77361958,0.307692308,19.09937888,9.937888199,596,665,151,0.2556390977443609,0.7814569536423841,0.2052980132450331,0.013245033112582781,0.02857142857142857,0.12481203007518797,0.08721804511278196,0.08421052631578947,0.0,0.16541353383458646,0.010526315789473684,0.009022556390977444,0.0,0.02857142857142857,0.0030075187969924814,0.02556390977443609,0.285,0.35,0.44,0.79,0.319,16.5,8.4
30,Bobby Witt Jr.,KCR,149,639.0403726708075,694.0000000000001,142.24844720496895,0.24068322981366455,0.696969696969697,0.26515151515151514,0.03787878787878787,0.03571428571428571,0.13819875776397514,0.12732919255043224,0.05745341614906831,0.003105590062111801,0.21118012422360247,0.009316770186335402,0.007763975155279502,0.003105590062111801,0.04503105590062112,0.013975155279503104,0.031055900619596535,0.262,0.308892356,0.453625632,0.762517988,0.300683371,21.11801242,5.745341615,641,694,147,0.25504322766570603,0.7346938775510204,0.19047619047619047,0.07482993197278912,0.043227665706051875,0.13976945244956773,0.138328530259366,0.05763688760806916,0.001440922190201729,0.17435158501440923,0.005763688760806916,0.011527377521613832,0.001440922190201729,0.07060518731988473,0.021613832853025938,0.04899135446685879,0.276,0.319,0.495,0.813,0.295,17.4,5.8
31,Randy Arozarena,TBR,149,581.8975155279503,654.0,128.97204968944098,0.22981366459627328,0.7086614173387273,0.2677165354330709,0.02362204724409449,0.03260869565217391,0.12732919254658384,0.13043478260869565,0.08229813664596274,0.004658385093167702,0.25,0.021739130434782608,0.006211180124223602,0.0015527950310559005,0.04503105590062111,0.018633540372670808,0.026397515527950312,0.259,0.333850932,0.438045375,0.771896307,0.321518987,25.0,8.229813665,551,654,117,0.21406727828746178,0.811965811965812,0.1623931623931624,0.02564102564102564,0.035168195718654434,0.1452599388379205,0.12691131498470948,0.12232415902140673,0.0015290519877675841,0.23853211009174313,0.027522935779816515,0.00764525993883792,0.0,0.03363914373088685,0.01529051987767584,0.01834862385321101,0.254,0.364,0.425,0.789,0.31,23.9,12.2
32,Ronald Acuna Jr.,ATL,147,628.8461538461538,734.9999999999999,136.15384615384616,0.23233908948194668,0.7457627118644066,0.24576271186440676,0.008474576271186437,0.04709576138147567,0.16640502354788067,0.1271585557299843,0.11773940345368918,0.006279434850863423,0.2307692307692308,0.017268445839874413,0.006279434850863423,0.004709576138147566,0.054945054945054944,0.017268445839874413,0.03767660910518054,0.272,0.368503937,0.493577982,0.862081919,0.317204301,23.07692308,11.77394035,643,735,176,0.29523809523809524,0.7784090909090909,0.19886363636363635,0.022727272727272728,0.055782312925170066,0.20272108843537415,0.14421768707482993,0.10884353741496598,0.004081632653061225,0.11428571428571428,0.012244897959183673,0.004081632653061225,0.0,0.09931972789115646,0.01904761904761905,0.08027210884353742,0.337,0.416,0.596,1.012,0.338,11.4,10.9
33,Vladimir Guerrero Jr.,TOR,147,602.7723704866562,681.9999999999999,135.9717425431711,0.25431711145996866,0.7480314960629921,0.23622047244094488,0.007874015748031496,0.054945054945054944,0.14756671899529042,0.16483516483516483,0.10047095761381476,0.007849293563579279,0.1554160125588697,0.009419152275659825,0.0047095761378299125,0.0015698587127158557,0.01098901098901099,0.0047095761378299125,0.006279434850863423,0.287,0.364779874,0.529307282,0.894087157,0.293981481,15.54160126,10.04709576,602,682,133,0.23313782991202345,0.7744360902255639,0.22556390977443608,0.0,0.03812316715542522,0.11436950146627566,0.1378299120234604,0.09824046920821114,0.007331378299120235,0.1466275659824047,0.013196480938416423,0.005865102639296188,0.0,0.007331378299120235,0.004398826979472141,0.002932551319648094,0.264,0.345,0.444,0.788,0.277,14.7,9.8
34,Cedric Mullins,BAL,147,409.2857142857143,455.0,92.14285714285714,0.23076923076923078,0.7364341085271319,0.2248062015503876,0.0310077519379845,0.0282574568288854,0.13186813186813187,0.10204081632653061,0.07535321821036106,0.0031397174254317113,0.18681318681318682,0.01098901098901099,0.006279434850863423,0.006279434850863423,0.04866562009419152,0.0141287284144427,0.03453689167974883,0.256,0.319620253,0.413612565,0.733232819,0.293181818,18.68131868,7.535321821,404,455,79,0.20659340659340658,0.6708860759493671,0.2911392405063291,0.0379746835443038,0.03296703296703297,0.11208791208791209,0.16263736263736264,0.0945054945054945,0.002197802197802198,0.22197802197802197,0.002197802197802198,0.008791208791208791,0.006593406593406593,0.041758241758241756,0.006593406593406593,0.035164835164835165,0.233,0.305,0.416,0.721,0.271,22.2,9.5
